Time,/fdm/jsbsim/position/lat-gc-deg,/fdm/jsbsim/position/long-gc-deg,/fdm/jsbsim/position/h-sl-meters,/fdm/jsbsim/aero/alpha-rad,velocities/vtrue-ms,velocities/vg-ms,attitude/phi-deg,attitude/theta-deg,attitude/psi-deg,aero/qbar-Pa,/fdm/jsbsim/metrics/Sw-sqft
0,40.2428650000000019,140.010449999999992,8.80004833817482002,-1.83259571459404635,5.00000016000354108,0,-3.68661589030192536e-14,74.9999999959652541,291.999999984291321,15.2997063135112352,0.173298958235855366
0.01,40.2428649999999166,140.010450000000247,8.80004825982749495,-1.83259571459081694,0.936793126046991609,4.47608075748563283e-12,-7.37323178060379998e-13,74.9999999959684089,291.999999984290525,0.537069449216327488,0.173298958235855366
0.02,40.2428649999983463,140.010450000005164,8.80004657706320259,-1.83259571453125503,0.936792718009641701,8.38361471529734287e-11,-1.47464635612041466e-12,74.9999999959680395,291.999999984292458,0.537068981434086989,0.173298958235855366
0.03,40.2428649999843557,140.010450000049048,8.80003158093094839,-1.83259571399512278,0.936789061101540921,7.95683383446736035e-10,-2.03992745929555716e-12,74.9999999959386372,291.999999984317583,0.537064789091536987,0.173298958235855366
0.04,40.242864999966514,140.010450000105038,8.80001245737075877,-1.83259571326075443,0.93678405312750157,1.77060178352721346e-09,-2.55605368392911896e-12,74.9999999958969568,291.999999984352371,0.537059047890138475,0.173298958235855366
0.05,40.2428649999423271,140.010450000180953,8.7999865312188863,-1.83259571226968743,0.936777296165865025,3.08573957315222906e-09,-2.97387015148270733e-12,74.9999999958395449,291.999999984399665,0.537051301676890191,0.173298958235855366
0.06,40.2428649999124417,140.010450000274773,8.79995449284017184,-1.83259571103587104,0.936768884786315592,4.72321166248886137e-09,-3.37939789939554859e-12,74.9999999957673111,291.999999984458668,0.537041658909113262,0.173298958235855366
0.07,40.2428649998750032,140.010450000392268,8.7999143585711721,-1.83259570949219386,0.936758359616042924,6.77198292764597637e-09,-3.6374610116906368e-12,74.9999999956761627,291.999999984532849,0.537029593022999241,0.173298958235855366
0.08,40.2428649998283063,140.010450000538839,8.79986430030763245,-1.83259570756613144,0.936745227623621668,9.3283107970575505e-09,-3.79721436690464208e-12,74.9999999955615237,291.999999984625561,0.537014538907980565,0.173298958235855366
0.09,40.242864999776927,140.010450000700104,8.79980921532511751,-1.83259570542339101,0.93673061962845694,1.21720436782660664e-08,-3.88323540430942569e-12,74.9999999954335834,291.999999984728902,0.536997792996265155,0.173298958235855366
0.1,40.2428649997259527,140.010450000860089,8.79975457317531173,-1.83259570306214137,0.936714520805852935,1.53057483460363125e-08,-3.82179180610397803e-12,74.999999995292157,291.999999984842987,0.536979338373080983,0.173298958235855366
0.11,40.2428650010637554,140.010449996632559,8.80066278899610133,-1.25079282871519437,0.928784954689292896,0.0760787754208043787,-0.000252999083013534097,75.0000215633589988,291.999738058183254,0.527926394356860507,0.173298958235855366
0.12,40.2428650050934138,140.010449983903527,8.80349078452885259,-0.718296966414339599,0.972444187778259472,0.158904218741553221,-0.00106847720262788081,75.0001110293173525,291.998893805020202,0.578725054091165925,0.173298958235855366
0.13,40.2428650121490321,140.010449961625937,8.80859920954406306,-0.420993448109217794,1.08105441382347478,0.250022441625148084,-0.00247033792244918645,75.0002801877939049,291.997442478618098,0.715216969111509782,0.173298958235855366
0.14,40.2428650224695303,140.010449929053834,8.81624312205612704,-0.266849887280795062,1.25332882317952676,0.347903470364035183,-0.00452082395413132103,75.0005275509606264,291.995319641615481,0.961329871328174712,0.173298958235855366
0.15,40.2428650363597811,140.010449885236511,8.82674759874343984,-0.176332743066199976,1.49607591944026908,0.457104361455287378,-0.00732170846244668827,75.0008528778302548,291.992419932617679,1.36977491886086544,0.173298958235855366
0.16,40.2428650542844153,140.010449828724092,8.84060828295350198,-0.119314651383390813,1.81285727766555205,0.580081236012413015,-0.0110178778080061903,75.0012587961168009,291.988593357335617,2.01126175427057907,0.173298958235855366
0.17,40.2428650767079219,140.010449758069342,8.85831999254822833,-0.0820904141579337499,2.1973661623479317,0.716298290177886821,-0.0158004394308562841,75.0017494655628951,291.983642072083569,2.95491840282526397,0.173298958235855366
0.18,40.2428651040399217,140.010449671999197,8.88031823078691929,-0.0573485044329409971,2.62581481032649799,0.860459290717096814,-0.0219040365655191749,75.0023288024208057,291.977323164773793,4.21956710103992005,0.173298958235855366
0.19,40.2428651364199865,140.010449570089577,8.90674869644343836,-0.040406987708857478,3.07113820315235042,1.0064699229461449,-0.0295954840030122311,75.0029985323454582,291.969360421378099,5.77214628655032325,0.173298958235855366
0.2,40.242865173935563,140.010449452079968,8.93770139356255555,-0.0281250913728559697,3.53638861538914195,1.15609973210490558,-0.0391589412338505527,75.0037566178476141,291.959459676123572,7.65345063064708508,0.173298958235855366
0.21,40.2428652167412011,140.010449317495073,8.97333968653678937,-0.0189199589857519702,4.02046723016483742,1.30955245445322843,-0.0508653685759321711,75.0045960990300387,291.94734043574465,9.89210880523095959,0.173298958235855366
0.22,40.242865264944065,140.010449165972005,9.01378728692829689,-0.0118525616481643739,4.52331949404162259,1.46710330526323651,-0.0645632835310644554,75.0054971383390523,291.933159537217648,12.5212784333287477,0.173298958235855366
0.23,40.2428653186893683,140.010448996988544,9.05922061247527566,-0.00633332675670554394,5.04242560559629549,1.62829340628328056,-0.0795386741352109433,75.0064318559818872,291.917656185672342,15.5600593400270846,0.173298958235855366
0.24,40.24286537804511,140.010448810269253,9.10973170765936402,-0.0019610765874527843,5.57412273322715102,1.7923165361501745,-0.0951006501386497116,75.007380938575551,291.901545626825907,19.0144250265189605,0.173298958235855366
0.25,40.2428654431372408,140.010448605378343,9.16546823675036393,0.00154384305869612526,6.1228154114732849,1.96043890327810733,-0.11087335990396753,75.0083336094255486,291.885216968965437,22.9419406812893278,0.173298958235855366
0.26,40.2428655140766907,140.010448381950425,9.22655486396849156,0.00437602045359750634,6.6821585012903304,2.13107105809903441,-0.126816241176346239,75.0092819900040126,291.868712202013569,27.3249148684724013,0.173298958235855366
0.27,40.242865590939715,140.010448139747126,9.29307387671470764,0.00668073719115967225,7.25167306103656539,2.30414170662710838,-0.14315029024844933,75.0102156094035877,291.851802545107034,32.1809551041011304,0.173298958235855366
0.28,40.2428656738321706,140.010447878447224,9.36513654862940292,0.00856113664652311153,7.83379804181431716,2.48032378656876373,-0.160262909634177914,75.0111186385316131,291.8340869477056,37.5546946118559717,0.173298958235855366
0.29,40.2428657628539597,140.010447597754421,9.44284616873860472,0.0101002866697646864,8.42475200547887404,2.65865646150246304,-0.178649915630461981,75.0119684800631177,291.815052140140153,43.4340676253532507,0.173298958235855366
0.3,40.2428658580631691,140.010447297507199,9.52626031210720647,0.0113651651224539567,9.02021779621716746,2.83803561044908337,-0.198864049162781942,75.0127361077393005,291.794125916522376,49.7905382349450392,0.173298958235855366
0.31,40.2428659595057283,140.010446977582831,9.61542352089285934,0.0124008783571180475,9.62245836234967555,3.0190674120377623,-0.221495307333537311,75.0133861610191133,291.770697510276534,56.6605956820031835,0.173298958235855366
0.32,40.2428660672656093,140.010446637735555,9.71042232687771367,0.013239494850726367,10.2350066984091317,3.20268312525816512,-0.247138859691406892,75.0138782312291141,291.744150788534228,64.103442941172446,0.173298958235855366
0.33,40.2428661814183286,140.010446277743739,9.81133496270477856,0.0139184193877379889,10.8514728350347767,3.38723096467789464,-0.276401409526810526,75.0141666912270892,291.71385768795767,72.0573456385950379,0.173298958235855366
0.34,40.2428663019798663,140.010445897570776,9.91817636546194592,0.0144611101180218086,11.4720422908184698,3.57276929366672569,-0.309888577464316528,75.0142022223916456,291.6791912319365,80.5337473684017056,0.173298958235855366
0.35,40.2428664290297817,140.010445496972494,10.0310319961845877,0.0148772656229153189,12.1037829510653072,3.76114341914614192,-0.348201071640875104,75.0139318156486752,291.63952952669456,89.6466318824671475,0.173298958235855366
0.36,40.2428665626321092,140.010445075748009,10.1499722005516304,0.0151965812860278045,12.7350742106614447,3.94934273983220985,-0.391931678869346656,75.0132999647242968,291.594258829304067,99.240678056495625,0.173298958235855366
0.37,40.2428667027310212,140.010444634072996,10.2749384383499631,0.0154368030525495539,13.3615823194195737,4.13625150669259778,-0.441663822689520313,75.0122487823398671,291.542775059461746,109.243934866529173,0.173298958235855366
