Time,propulsion/engine[0]/thrust-N,propulsion/tank[0]/contents-kg,position/h-agl-m,velocities/vc-ms,attitude/phi-deg,attitude/theta-deg,attitude/psi-deg
2.9,1283.99868388525874,2.36813882317283042,181.762746550534359,121.658349138282134,-14.4330349411402334,78.7131140943187404,345.348434240710787
3,1275.48808373581596,2.30878148162958574,194.848617641936869,125.849019384643825,-15.2842429168855727,78.7377365933789406,344.480464600801156
3.1,1266.99953314173331,2.2498727750729044,208.376529556644897,129.987610038972463,-16.0949130513021643,78.8030862810073103,343.653964895252386
3.2,1262.86476887383697,2.19121792347351851,222.342686493182867,134.091266946505812,-16.8089095921697975,78.8796054226111352,342.926209122620719
3.3,1255.72756995078794,2.13283900427620798,236.744586319078536,138.157291153102619,-17.3599781667956208,78.9359970428384941,342.36465249466346
3.4,1247.17311813461447,2.07482107387715553,251.578681391216179,142.176994519797944,-17.6878606173942998,78.9461839227399196,342.030570468086353
3.5,1239.94181281309852,2.01720047134741076,266.840529793283622,146.146256771321333,-17.758371277663116,78.8958189747338707,341.958725276993846
3.6,1236.39213861521262,1.95976792216874562,282.526125664844926,150.084055962891966,-17.5781527713945174,78.7866412404388967,342.142420710028205
3.7,1230.43665395691983,1.90259899700741841,298.632197223726337,153.98280099106816,-17.1953448548357777,78.6371883127621203,342.532784337583848
3.8,1224.77660679076735,1.84568747337270578,315.154483695238923,157.842416684770456,-16.6852211670404706,78.4789738142113009,343.053257597192783
3.9,1221.35740621061723,1.78897882502086314,332.088902386793052,161.66741978551326,-16.128548265037324,78.3482904335531316,343.621518513708963
4,1213.99074060570297,1.73249411373514506,349.431939772375927,165.455356204758431,-15.5927472809063499,78.2753755007483107,344.168675968024502
4.1,1204.60940141449032,1.6764431714708139,367.178855497184145,169.185684421198488,-15.121495868217977,78.2741547281782175,344.649981719916639
4.2,1198.32561057335465,1.62075048595679583,385.324419878823164,172.864960418177105,-14.7329465128126245,78.3363281664053375,345.046776342715702
4.3,1191.95304047940022,1.56533995969746376,403.864799384993432,176.499975732220065,-14.4245618247858545,78.4326392782372039,345.361612321155178
4.4,1184.70461957531666,1.51023275571224991,422.796465322484892,180.088191567329631,-14.1829738896053037,78.5217868595238713,345.608168689065906
4.5,1175.13149241112342,1.45551751967804677,442.115315162932518,183.62064318879689,-13.9971938005764507,78.5644603259537462,345.797722186157046
4.6,1166.31447551534848,1.40124681482075641,461.816025693991492,187.091814500556495,-13.8711404530858058,78.5375764866254826,345.9263302889334
4.7,1156.85321546975706,1.34738481417732325,481.892960020537998,190.504864847709058,-13.8291365572738911,78.4430543299071132,345.969191536611049
4.8,1153.75481662822926,1.29379185461399016,502.340537665584122,193.872899610856649,-13.9103356560668061,78.3070483091151459,345.886285819831528
4.9,1146.26166796480447,1.2404929555216746,523.154321328869514,197.193407737066138,-14.1545693734569564,78.1691982701770911,345.63680458417906
5,1139.16807701504968,1.18746720377404347,544.329107578006415,200.468091141666719,-14.5861131673138029,78.0658628330351831,345.1957985012275
5.1,1129.46372485122015,1.13487770409825628,565.859597337886839,203.680859839921027,-15.2002382871681068,78.0144803372758702,344.568034051101165
5.2,1122.36360949013374,1.08267855269814017,587.739904176866617,206.835897952459021,-15.9549876665065327,78.0063698855021954,343.79644516725898
5.3,1114.83695513407747,1.03080249599712359,609.965378636903893,209.939638388832293,-16.7719589464044461,78.0118069652307469,342.961251271974845
5.4,1106.14518406120578,0.979313927717530452,632.531357120576445,212.98555574098873,-17.5517152664607607,77.9953325273750124,342.164094135307096
5.5,1100.64567015187663,0.928137085962108976,655.432817470598366,215.980879321671409,-18.2038788365825539,77.9339361952999923,341.497285546220098
5.6,1093.89800022455961,0.877249920188933774,678.665259642548904,218.927750439550863,-18.6782962114112294,77.8290424115604509,341.012065416226733
5.7,1085.61514139553992,0.826691422770974405,702.223514569981944,221.822235679755181,-18.9765472617617981,77.7062099455277178,340.706891143638131
5.8,1078.43997952747486,0.7765408299880594,726.101499958076829,224.656380635064295,-19.1356975666016247,77.6025329129604557,340.543974751850953
5.9,1070.94316968724843,0.726674012254676982,750.293648833692487,227.442566235548128,-19.1971638463458838,77.5479287039138825,340.481033991435083
6,1061.3051646247618,0.677224329082890097,774.794674444403881,230.167520892723161,-19.1815217898535195,77.549932009444305,340.497052149678836
6.1,1055.48514919007425,0.628152415353154581,799.598913397147044,232.835090347317561,-19.0827374961101661,77.5901826194361632,340.598205828642676
6.2,1048.14001575282668,0.579360344058609145,824.702197789937259,235.455188902721346,-18.8837297846926262,77.6346707152930264,340.801953055131037
6.3,1040.14675437567871,0.530928863162932529,850.100081399286069,238.019683711187213,-18.5841750512759738,77.6521120165735965,341.108605514139867
6.4,1029.30000760917255,0.482939523926471548,875.787160563813586,240.520453470814999,-18.2223151478201331,77.6301122520627871,341.479043710768963
6.5,1021.59971567246339,0.435373198171496945,901.756971217201453,242.959427335410368,-17.873747776536014,77.579915807017187,341.835924779564323
6.6,997.980776140856278,0.388221290370239891,928.003654288144389,245.338035736984665,-17.6266006456014637,77.5270702920583119,342.089016634421341
6.7,875.4074099658867,0.344461372621472361,954.509079806615887,247.356464654308525,-17.5495269472482356,77.4938146729547839,342.167955014054769
6.8,674.979144525833476,0.30868142882395988,981.211440928367324,248.550810531603105,-17.6697819645130316,77.4842940793759993,342.044771662796279
6.9,541.048978020564732,0.280580387285707111,1008.02052510642534,248.954899254510764,-17.968934115701277,77.4821707986099568,341.738334647424779
7,440.976435598784917,0.257879911126112193,1034.86845130260599,248.807684829870055,-18.3960764028777071,77.4620502494680636,341.300775645623162
7.1,407.838043136309693,0.238052576949577932,1061.70974739829376,248.370854235912077,-18.8918173817287318,77.4064439101053807,340.792872196216535
7.2,377.159820377926849,0.219696370905229504,1088.52448299844878,247.791095688286646,-19.4103352586365929,77.3167579169055728,340.261481312994306
7.3,350.901121017119351,0.2026669758147574,1115.29803616754543,247.084629340909771,-19.9269249818472289,77.2119538871140918,339.731860661647829
7.4,327.344187080601671,0.186769590089389204,1142.01780194870162,246.272713108622156,-20.4286436693405733,77.1169930159776982,339.217279307510466
7.5,305.345212591687414,0.171922785105868919,1168.67280089479709,245.364856467809574,-20.8979686937078064,77.0490819856269411,338.735764604960195
7.6,284.766626762889757,0.158057784762068027,1195.25313394291197,244.36916042648312,-21.3029053867086127,77.0100291371238228,338.320222448804202
7.7,265.542969279469503,0.145110959425345076,1221.7498756649893,243.293108204896811,-21.6011471096763401,76.9882900793717369,338.014133673495792
7.8,247.593567531608301,0.133021543693158023,1248.15489440149577,242.143804675419574,-21.75645500898489,76.9681009679826502,337.854726859142204
7.9,230.935487712844093,0.121732324090357794,1274.46066054976745,240.927908332893111,-21.7572522907236205,76.9393919160039985,337.853909004621698
8,215.827280720244516,0.111173592739919821,1300.66020026259093,239.653259115075599,-21.625233595094965,76.9027135424900337,337.989444024490354
8.1,201.685782180051433,0.101289714827069902,1326.74717287821272,238.3261871710896,-21.4084452084526156,76.8670867248908962,338.212039155786101
8.2,188.449193797989608,0.0920375575977763344,1352.71576456677121,236.951664218645334,-21.164014240782965,76.8429281511977393,338.463048047976258
8.3,176.059667301520079,0.0833767450958050466,1378.56073384430692,235.534313252918338,-20.9412055315795484,76.83468041976937,338.691867912202611
8.4,163.90850627865629,0.0752745442437356554,1404.27742021880067,234.077929807110252,-20.7726002279263078,76.8374213253017615,338.865023609954335
8.5,151.740046579838122,0.0677423611753911331,1429.86140501832961,232.581793522073696,-20.6747081577507359,76.8390309208334799,338.965556293502743
8.6,140.44733963949173,0.0607515403388184938,1455.30834633197946,231.049213079436697,-20.6544756786178105,76.826220148270977,338.98633462129078
8.7,129.967429880240758,0.0542631722885979634,1480.61425491818409,229.484504198779348,-20.7164236429760535,76.7907945791832276,338.922707393726853
8.8,120.241886638136336,0.0482411441263421933,1505.77544281887981,227.891644257287453,-20.8660939597206188,76.7328390495930961,338.768950864735586
8.9,111.216478945357352,0.0426519385038637636,1530.78850794348364,226.275055876545736,-21.1082962289889089,76.6595540421105994,338.5200686890322
9,102.840873729846365,0.0374644470726311143,1555.65038028760841,224.639422317740127,-21.439271458504539,76.5799958513281638,338.179857759617789
9.1,95.1614430303251453,0.0326496222901117225,1580.35836747056601,222.985673031872977,-21.8402267433598674,76.5000133349721381,337.767577723851218
9.2,89.1624506588922685,0.0281478081989118972,1604.91026119246317,221.3199192290773,-22.2821153049361804,76.4221135306380859,337.313059095359733
9.3,83.5227818955715691,0.0239149846850164778,1629.30456172400477,219.64665868559473,-22.7294465076504757,76.3458944364097221,336.852794288125608
9.4,78.2209574786142241,0.0199350791320951626,1653.54005443251413,217.967505063149844,-23.1458835008565913,76.2697395228042723,336.424180094852375
9.5,73.2367816755348429,0.0161929792882969069,1677.61567619571088,216.283952942680543,-23.5005005140308363,76.1928655409359692,336.059075978618409
9.6,68.5512655722364741,0.0126744758829391985,1701.53048251921336,214.597386253538133,-23.7725168239669244,76.1166060272203566,335.778924796012518
9.7,64.1465549588148605,0.0093662086719425372,1725.28363507508902,212.909085487378945,-23.9529693336796861,76.0443640435460537,335.593017871999791
9.8,60.0058625371725896,0.00625561570713542396,1748.87440856815147,211.220233696153343,-24.0432301129693755,75.9803836021236378,335.500003802279423
9.9,56.1134041860336552,0.00333088563679985721,1772.30220709530136,209.531921484681874,-24.0516492359837244,75.9280139781203616,335.491330121686815
10,52.4543390326174617,0.000580912856335001984,1795.56657742672405,207.845152166666566,-23.9901242905123837,75.8882856783623083,335.554768944016018
10.1,0,0,1818.65986817212206,205.984758892946644,-23.871943272103298,75.859386379464155,335.676640002586112
10.2,0,0,1841.56580776307192,204.089392403087345,-23.7112663615120418,75.8371766582066584,335.842350519285503
10.3,0,0,1864.28540070109807,202.214938833573967,-23.5236490141867876,75.8164670981329465,336.035862699596862
10.4,0,0,1886.8203219017978,200.361001374907005,-23.3267107668906917,75.7924914539826631,336.239008217999185
10.5,0,0,1909.17219257068996,198.527193749727189,-23.140041173085514,75.7620043911344681,336.431584707932529
10.6,0,0,1931.34257581661154,196.713140279723774,-22.9839417195486568,75.7236707292958044,336.592648926742982
10.7,0,0,1953.33298270032537,194.918475449027227,-22.8772478076392431,75.6777313520368153,336.702758231384223
10.8,0,0,1975.14488479435681,193.142843131290817,-22.83489064632791,75.6252069699176559,336.746483528881697
10.9,0,0,1996.77972757994371,191.385896009294271,-22.8659239157552996,75.5670338119941505,336.714447615609572
11,0,0,2018.23893948549835,189.647294716059889,-22.9725183248761233,75.5034849346094603,336.60436856341471
11.1,0,0,2039.52393408009766,187.926707747830761,-23.1500921310373791,75.4340638267830315,336.420932033056829
11.2,0,0,2060.63610568312697,186.22381123493895,-23.3884416341020085,75.3578423874586747,336.174630799675299
11.3,0,0,2081.57682124548228,184.538289231800348,-23.6735282514064238,75.2740492530870426,335.879925345933941
11.4,0,0,2102.34741229979409,182.869833651150685,-23.9894800253000646,75.1826449001797812,335.553182119277267
11.5,0,0,2122.94917025980612,181.218144348000777,-24.3203802108019858,75.0846610936462469,335.210830588152021
11.6,0,0,2143.38334679650916,179.582928867022474,-24.6515386688626172,74.982194161555114,334.868052710647191
11.7,0,0,2163.65115905506309,177.963902010567665,-24.9701396966071592,74.8780750972202327,334.538114117430894
11.8,0,0,2183.75379790875286,176.360785279489335,-25.2653637165967773,74.7753424903307291,334.232236350284893
11.9,0,0,2203.69243669785146,174.773306297457594,-25.5282167274061464,74.6766891793856615,333.959768996588252
12,0,0,2223.46823800038555,173.20119831119905,-25.7513302003401883,74.5840369289081906,333.728390949752907
12.1,0,0,2243.08235695539815,171.644199954061719,-25.9289235580351303,74.4983328639561506,333.544142814918928
12.2,0,0,2262.53594087988449,170.102054894447264,-26.0569951647867235,74.4195832039435174,333.411222827120184
12.3,0,0,2281.83012587529129,168.574512124083071,-26.1336803751407807,74.3470732330385005,333.331610371434067
12.4,0,0,2300.96603210826152,167.061325777747356,-26.1596288521809477,74.279679808334734,333.304670497756263
12.5,0,0,2319.94475932573232,165.56225535513849,-26.1382320161105568,74.2161779409151166,333.326914876734975
12.6,0,0,2338.76738395328493,164.077065826916055,-26.0755721754113452,74.1554628808576695,333.392052411261602
12.7,0,0,2357.43495842865696,162.605527364054552,-25.9800473475932208,74.0966479391947672,333.491377254528174
12.8,0,0,2375.94851263790679,161.147415293182547,-25.8617170025377163,74.0390412605107997,333.614447428120002
12.9,0,0,2394.30905679056923,159.702510014968539,-25.7314820840350116,73.9820374827074971,333.749936517246795
13,0,0,2412.51758469828928,158.270596461007727,-25.6002399197152855,73.9249781999225632,333.886512450936493
13.1,0,0,2430.5750764947652,156.851464183515702,-25.4781405691467917,73.8670374619913019,334.013611708018004
13.2,0,0,2448.48250006127,155.444907079870831,-25.3740278515538868,73.8071714343154497,334.1220220201958
13.3,0,0,2466.24081095459223,154.050723218953664,-25.2950963552116441,73.744149569080534,334.204240563477299
13.4,0,0,2483.85095090744244,152.6687150263609,-25.2467500152880326,73.6766594537380684,334.254622283952756
13.5,0,0,2501.31384550988378,151.298689224949129,-25.2326177471972457,73.6034568733997929,334.269364551121612
13.6,0,0,2518.63040168257658,149.940456763756913,-25.2546697739549231,73.5235238141707157,334.246386915247911
13.7,0,0,2535.80150563642746,148.593833024165264,-25.313381306143647,73.4361982314377144,334.185161752223905
13.8,0,0,2552.82802175707911,147.258637773234142,-25.4079030564677062,73.3412483747529649,334.086538238136143
13.9,0,0,2569.7107926796175,145.934694940169834,-25.5362158174583733,73.2388803344903749,333.95258352462298
14,0,0,2586.45064047935875,144.621832554598512,-25.695263768216499,73.129683588661095,333.786446664647713
14.1,0,0,2603.04836867059885,143.319882716983443,-25.8810746184640053,73.0145312996799731,333.592236654701708
14.2,0,0,2619.5047646277535,142.028681164645178,-26.0888822809146639,72.8944586370257781,333.374897910839593
14.3,0,0,2635.82060198616318,140.748067208629863,-26.3132693122665415,72.7705445824625912,333.140064811295701
14.4,0,0,2651.99664260765803,139.477883524915796,-26.548341649508,72.6438162956314102,332.893881834831461
14.5,0,0,2668.03363793703238,138.217976008315446,-26.7879401062266069,72.5151879189966877,332.642784309232752
14.6,0,0,2683.93232963344462,136.968193664884552,-27.0258831751807413,72.3854362759173569,332.39324525583703
14.7,0,0,2699.69344955958604,135.728388540080402,-27.256226534425064,72.2552079622976748,332.151503519095684
14.8,0,0,2715.31771934121343,134.498415674417686,-27.4735182027391183,72.1250469794668874,331.923295260323471
14.9,0,0,2730.80584971035341,133.278133074051084,-27.6730258979320638,71.9954299680931626,331.713613526187885
15,0,0,2746.15853991838321,132.06740168392011,-27.8509152767709409,71.8667970873697612,331.526518480833374
15.1,0,0,2761.37647736353529,130.866085353116574,-28.0043638424827535,71.7395698484980642,331.365014565843012
15.2,0,0,2776.46033759586453,129.674050785432144,-28.1316039958999724,71.6141516675001668,331.231001781579153
15.3,0,0,2791.41078468982369,128.491167473198971,-28.2318980762146872,71.4909114548855058,331.125298454705558
15.4,0,0,2806.22847193523194,127.31730761670714,-28.3054563756483475,71.3701543253771149,331.047724272145047
15.5,0,0,2820.91404275011018,126.152346034661065,-28.3533145716479744,71.2520859340951631,330.997226546485592
15.6,0,0,2835.46813162288117,124.996160086074212,-28.3771891183087028,71.1367778374192454,330.972030364261173
15.7,0,0,2849.89136498351399,123.84862954685407,-28.379327971900004,71.0241406029916789,330.969794376972402
15.8,0,0,2864.18436185328483,122.709636545565644,-28.3623704555222638,70.913909906416734,330.987757647612909
15.9,0,0,2878.3477341976668,121.57906563378954,-28.3292250815727407,70.8056484426380877,331.0228681378685
16,0,0,2892.38208697034861,120.456803542833867,-28.2829688016074847,70.698763218351047,331.071889008732796
16.1,0,0,2906.28801787335442,119.342739277032678,-28.2267670014273122,70.5925369061226462,331.131483296508065
16.2,0,0,2920.06611689596366,118.236764207199727,-28.163810130522787,70.4861688848530576,331.198281154212111
16.3,0,0,2933.71696568855714,117.138771885628074,-28.0972613017379906,70.3788206552174671,331.268935533393801
16.4,0,0,2947.24113695723327,116.048658155941055,-28.0302093754704309,70.2696612708782595,331.340172058238579
16.5,0,0,2960.63919385450572,114.966321269898586,-27.9656229002431544,70.1579078293438982,331.408837974371352
16.6,0,0,2973.91168954208388,113.891661679984225,-27.9063021147574624,70.0428571015418555,331.471953156008624
16.7,0,0,2987.05916692655637,112.824582208495045,-27.8548286235460338,69.9239072006110121,331.526763650886551
16.8,0,0,3000.08215857197001,111.764987967911225,-27.8135138969857039,69.8005679155363765,331.57079660142989
16.9,0,0,3012.98118682263885,110.712786350814198,-27.7843494654490399,69.6724609779901272,331.601913567810357
17,0,0,3025.7567640703287,109.66788699953166,-27.7689623369707874,69.5393120474103767,331.618358551447614
17.1,0,0,3038.40939313131094,108.630201769568131,-27.7685792900325055,69.4009370012475131,331.618796858899088
17.2,0,0,3050.93956754584451,107.596786340370627,-27.784014743566587,69.2572315002801702,331.602329091555418
17.3,0,0,3063.34774887051708,106.560607826129399,-27.8176214750036515,69.1092028477491738,331.566405151297317
17.4,0,0,3075.63434718982217,105.531410660559075,-27.875087143727086,68.9599072933488912,331.504895044084492
17.5,0,0,3087.79977418801036,104.509115380492375,-27.9610119423771444,68.8119880709522249,331.41281633426388
17.6,0,0,3099.84445600413346,103.493643609447815,-28.0780353573523414,68.6670831686130043,331.287276870497749
17.7,0,0,3111.76883651718072,102.484917839633241,-28.2267465906609942,68.525693083607166,331.127580148115783
17.8,0,0,3123.57337728791617,101.482861370199331,-28.405785110159897,68.3872053974103551,330.93512544134137
17.9,0,0,3135.25855456177442,100.48739837229671,-28.612096359810856,68.2500549281528066,330.713139009270265
18,0,0,3146.82485402298016,99.4984541778739811,-28.8413035140088923,68.1119842997581344,330.466278139309168
18.1,0,0,3158.2727640937037,98.5159554562271467,-29.0881538746852044,67.9703615755637003,330.200152938585688
18.2,0,0,3169.6027687482383,97.539830633140312,-29.346997031749126,67.8225115232302329,329.920812643811928
18.3,0,0,3180.81534065807591,96.5700102153900275,-29.6122509525084894,67.666020683873441,329.634244109506312
18.4,0,0,3191.91093538111545,95.6064270999956136,-29.8788141946748773,67.4989856374155437,329.345927660270547
18.5,0,0,3202.88998712308876,94.6490168185419094,-30.1423885556717117,67.3201845317077243,329.06048865045716
18.6,0,0,3213.75290634684688,93.6977176964861798,-30.3996873758211201,67.1291632722087144,328.781471275863737
18.7,0,0,3224.50007924982719,92.7524709184010447,-30.6485192213819992,66.9262380481956569,328.511245719810461
18.8,0,0,3235.13186906822193,91.8132205000627692,-30.8877523359542963,66.7124241472484272,328.251043137662293
18.9,0,0,3245.64861877821886,90.8799131782181604,-31.1171791261823714,66.4893067987383546,328.001098309096506
19,0,0,3256.05065493306984,89.9524982345091075,-31.3373096046865456,66.2588730214773278,327.760869510026566
19.1,0,0,3266.33829206809969,89.0309272756934718,-31.5491269216746808,66.0233243493265576,327.529300539285828
19.2,0,0,3276.51183727885746,88.1151539931357064,-31.7538370380311434,65.7848892518481279,327.305090729737401
19.3,0,0,3286.57159460227467,87.2051339242957937,-31.9526394709552584,65.5456515066184267,327.086943926066056
19.4,0,0,3296.51786875304697,86.3008242373162631,-32.1465386347539521,65.3074071862391889,326.873775038352221
19.5,0,0,3306.35096808375465,85.402183554452094,-32.3362073063659565,65.0715587587352502,326.664861138026652
19.6,0,0,3316.07120654020537,84.509171827049272,-32.5219064389122039,64.8390505002431183,326.459931829402535
19.7,0,0,3325.678904619891,83.6217502680756866,-32.703459635659577,64.6103453713806601,326.259200043524459
19.8,0,0,3335.17438934459778,82.739881344263722,-32.8802762929715513,64.3854400304781223,326.06333919853455
19.9,0,0,3344.55799338369161,81.863528824598788,-33.0514146071318677,64.1639119733080179,325.873415924855351
20,0,0,3353.83005346486925,80.9926578787188447,-33.2156740529171941,63.9449910211001011,325.690789494065712
20.1,0,0,3362.9909083057978,80.1272352151597431,-33.371706309581036,63.7276465425839618,325.516989968454197
20.2,0,0,3372.04089627528992,79.2672292485558216,-33.5181337249302231,63.5106818147812007,325.353587103703887
20.3,0,0,3380.98035296518538,78.4126102834665204,-33.6536651401408733,63.2928276537220071,325.202061324634997
20.4,0,0,3389.80960889327343,77.5633507032757308,-33.7772001670040112,63.0728286898338055,325.063686747302313
20.5,0,0,3398.52898746747996,76.7194251535215841,-33.8879147438977029,62.8495172192763931,324.939434332318854
20.6,0,0,3407.13880334497571,75.8808107109778405,-33.9853228967278724,62.6218712394825516,324.829900948558361
20.7,0,0,3415.63936121841471,75.0474870317097214,-34.0693119492718637,62.389054912585884,324.735267575272019
20.8,0,0,3424.03095513930793,74.2194364738979857,-34.1401507745895998,62.1504411732777342,324.655287286247358
20.9,0,0,3432.3138682684048,73.3966441936593839,-34.1984728480546636,61.9056174302830371,324.589301268534143
21,0,0,3440.48837311586749,72.5790982138416751,-34.2452376614974341,61.6543762646604137,324.536279136654855
21.1,0,0,3448.55473215641814,71.7667894682698631,-34.2816753439926458,61.3966936963156371,324.494878363643693
21.2,0,0,3456.51319873000375,70.9597118250649146,-34.3092200357980417,61.1326979871055443,324.463516839719432
21.3,0,0,3464.36401817787555,70.1578620937282125,-34.3294376834535413,60.8626321027915012,324.44045238294035
21.4,0,0,3472.10742911597208,69.3612400215040026,-34.3439535403609995,60.5868129020284982,324.423863386818823
21.5,0,0,3479.74366472185147,68.5698482848690105,-34.3543838909491654,60.3055898966973913,324.41192556972328
21.6,0,0,3487.2729540224982,67.7836924815365194,-34.3622755130155539,60.0193060731505952,324.402880837961447
21.7,0,0,3494.69552305142088,67.002781128490227,-34.3690552951633634,59.7282628169574963,324.395095438009832
21.8,0,0,3502.0115958779943,66.2271256703444493,-34.3759913562923316,59.4326904819438937,324.387105723871287
21.9,0,0,3509.22139543064259,65.4567405021486479,-34.3841660614048408,59.1327256230940819,324.37765090620303
22,0,0,3516.32514412656155,64.6916430092736761,-34.3944605466033622,58.8283954043189965,324.365693020160052
22.1,0,0,3523.32306427367348,63.9318536265191923,-34.4075497777565147,58.5196092237568664,324.350425021794763
22.2,0,0,3530.21537826053509,63.1773959174900739,-34.4239067682273543,58.2061571929414043,324.331268397846259
22.3,0,0,3537.00230856379085,62.4282966744890189,-34.4438143508193235,57.8877147770973579,324.307861968370787
22.4,0,0,3543.68407755423686,61.6845860383816813,-34.4673828084583675,57.5638526603725182,324.28004370341813
22.5,0,0,3550.26090719910735,60.9462976373493888,-34.4945716856030913,57.234050743774155,324.247827394667524
22.6,0,0,3556.73301861113168,60.2134687429896971,-34.5252141985655285,56.8977151109271801,324.211375950236629
22.7,0,0,3563.10063155642274,59.4861404416022097,-34.5590428128955836,56.5541967988090306,324.170972941700086
22.8,0,0,3569.36396387317427,58.7643578189136946,-34.5957147399923386,56.2028112753577815,324.126993847950416
22.9,0,0,3575.52323093750783,58.0481701554591112,-34.634836308163969,55.8428576393528786,324.079878227768518
23,0,0,3581.57864506833675,57.3376311309320315,-34.6759853743436395,55.4736367057186683,324.030103824994626
23.1,0,0,3587.5304150355596,56.6327990349979586,-34.718731153098453,55.0944673073355347,323.978163377558872
23.2,0,0,3593.3787456024661,55.9337369828697391,-34.7626510427541007,54.7047003198649122,323.924544672971251
23.3,0,0,3599.12383711623897,55.2405131339408015,-34.8073442187329576,54.3037300882271339,323.869714175626882
23.4,0,0,3604.76588520849282,54.5532009119738674,-34.8524419366799023,53.8910030936776252,323.814104351842502
23.5,0,0,3610.30508056927965,53.8718792257236672,-34.8976146384468322,53.4660238427117349,323.758104642325975
23.6,0,0,3615.74160881244552,53.1966326891066856,-34.9425760791996183,53.0283580793206468,323.702055883033779
23.7,0,0,3621.07565041744465,52.5275518402448824,-34.9870847915828023,52.5776335184404999,323.646247856982541
23.8,0,0,3626.3073807683827,51.8647333588918684,-35.0309432721019007,52.1135383704949504,323.590919572865175
23.9,0,0,3631.43697021934668,51.2082802820459051,-35.0739953161390758,51.6358179757508466,323.536261810980989
24,0,0,3636.46458429046925,50.5583022173449237,-35.1161219431229839,51.1442698947802299,323.482421451206676
24.1,0,0,3641.39038386472703,49.914915554282608,-35.1572363453394416,50.638737810286635,323.429507098333602
24.2,0,0,3646.21452543383793,49.2782436730449405,-35.1972782665964274,50.1191045888899325,323.377595542934046
24.3,0,0,3650.93716137065348,48.6484171507778029,-35.2362081748742781,49.5852848322806423,323.326738636225514
24.4,0,0,3655.55844026136447,48.0255739647641633,-35.2740015408248269,49.0372172185035993,323.276970210170134
24.5,0,0,3660.07850718559393,47.4098596923335265,-35.3106434759705223,48.4748568988668893,323.228312734449901
24.6,0,0,3664.4975040495583,46.8014277065546622,-35.346123924709218,47.8981681766761866,323.180783465584796
24.7,0,0,3668.81556988965667,46.2004393667768696,-35.380433546125623,47.3071176529168582,323.134399906549731
24.8,0,0,3673.0328411505875,45.6070642028887221,-35.4135603677837665,46.7016679830398331,323.089184454816575
24.9,0,0,3677.14945197525458,45.02148009140695,-35.4454872459899164,46.0817723496800156,323.045168170603915
25,0,0,3681.16553444836472,44.4438734215872842,-35.4761901266245019,45.4473697196377699,323.002393643840151
25.1,0,0,3685.08121881960642,43.8744392490742356,-35.5056370680251021,44.7983809206300094,322.960916977200952
25.2,0,0,3688.89663370215521,43.3133814342568826,-35.5337879625417514,44.1347055447302594,322.920808933410285
25.3,0,0,3692.61190624670689,42.7609127619906317,-35.5605948758421562,43.4562196613623328,322.882155318063042
25.4,0,0,3696.2271622565404,42.2172550390495687,-35.5860029120973849,42.7627743032615939,322.845056685150496
25.5,0,0,3699.74252632721891,41.6826391648099275,-35.609951507950143,42.0541946738602235,322.809627462046308
25.6,0,0,3703.1581218998499,41.1573051708521263,-35.6323760576856685,41.3302800138366351,322.775994594854637
25.7,0,0,3706.47407133304569,40.641502223844725,-35.6532097753238162,40.5908040577231759,322.744295814694055
25.8,0,0,3709.69049591392513,40.1354885864858204,-35.6723857055083613,39.8355160080649497,322.71467762159881
25.9,0,0,3712.80751588701105,39.6395315301601627,-35.6898388032486835,39.0641419541750565,322.687293076140463
26,0,0,3715.82525041713507,39.1539071930598936,-35.7055080120342225,38.2763866645540389,322.66229948036397
26.1,0,0,3718.74381755542618,38.6789003769597102,-35.7193382799694774,37.4719356860358275,322.639856019879517
26.2,0,0,3721.56333421313093,38.2148042754880919,-35.7312824638613975,36.6504576882294444,322.620121428504319
26.3,0,0,3724.28391606476089,37.761920127063398,-35.7413030812194279,35.8116069984156127,322.60325172618434
26.4,0,0,3726.90567748561989,37.3205567849348725,-35.7493738795931151,34.9550262793395774,322.589398070414063
26.5,0,0,3729.42873145100839,36.8910301974771926,-35.7554812013502428,34.0803493099920516,322.578704751285329
26.6,0,0,3731.85318944433038,36.4736627917340215,-35.7596251297300896,33.1872038372052671,322.571307350859797
26.7,0,0,3734.17916134062216,36.0687827539495203,-35.7618204086988314,32.2752144734721966,322.567331078899258
26.8,0,0,3736.40675528617567,35.6767232012583833,-35.762097134743982,31.3440056236590578,322.566889289208575
26.9,0,0,3738.53607757420059,35.2978212398225182,-35.7605012232591761,30.3932044300722097,322.570082173975209
27,0,0,3740.56723250093455,34.9324169057246223,-35.7570946556126543,29.422443731572681,322.57699562754317
27.1,0,0,3742.5003222432988,34.5808519864235393,-35.7519555154137407,28.4313650380332028,322.587700266001889
27.2,0,0,3744.33544668350169,34.2434687223653071,-35.7451778239428819,27.4196215263714969,322.602250584758508
27.3,0,0,3746.07270326225034,33.9206083903201474,-35.7368711852616698,26.3868810686364874,322.620684232834776
27.4,0,0,3747.71218681806522,33.6126097721771444,-35.7271602512608197,25.3328293061841947,322.643021379890115
27.5,0,0,3749.25398940707237,33.3198075158133733,-35.7161840158917983,24.2571727868402185,322.669264149859771
27.6,0,0,3750.69820011979482,33.0425303970781528,-35.7040949461614687,23.1596421841216618,322.699396093502628
27.7,0,0,3752.04490488226338,32.7810994950513006,-35.6910579552092244,22.0399956190834772,322.733381670995755
