0.001,119.1032008
0.002,153.268352
0.003,189.094589
0.004,226.4838404
0.005,265.3288181
0.006,305.5135507
0.007,346.9139738
0.008,389.3985754
0.009,432.82909
0.01,477.0612395
0.011,521.9455141
0.012,567.3279898
0.013,613.0511763
0.014,658.9548901
0.015,704.8771475
0.016,750.6550713
0.017,796.125805
0.018,841.1274299
0.019,885.4998774
0.02,929.0858314
0.021,971.7316149
0.022,1013.288055
0.023,1053.611322
0.024,1092.563729
0.025,1130.014508
0.026,1165.840523
0.027,1199.926953
0.028,1232.167914
0.029,1262.467025
0.03,1290.737919
0.031,1316.904685
0.032,1340.902248
0.033,1362.676683
0.034,1382.185453
0.035,1399.397579
0.036,1414.293741
0.037,1426.866299
0.038,1437.119252
0.039,1445.068112
0.04,1450.739719
0.041,1454.171982
0.042,1455.413551
0.043,1454.523428
0.044,1451.570513
0.045,1446.633096
0.046,1439.798291
0.047,1431.161419
0.048,1420.825347
0.049,1408.899783
0.05,1395.500539
0.051,1380.74876
0.052,1364.770122
0.053,1347.694021
0.054,1329.652737
0.055,1310.780595
0.056,1291.213119
0.057,1271.08619
0.058,1250.535215
0.059,1229.6943
0.06,1208.695458
0.061,1187.667824
0.062,1166.73691
0.063,1146.023894
0.064,1125.644938
0.065,1105.710566
0.066,1086.32507
0.067,1067.585977
0.068,1049.583569
0.069,1032.400457
0.07,1016.111209
0.071,1000.78205
0.072,986.4706085
0.073,973.2257393
0.074,961.0874004
0.075,950.0865965
0.076,940.2453848
0.077,931.5769425
0.078,924.0856951
0.079,917.7675028
0.08,912.6099046
0.081,908.5924159
0.082,905.6868777
0.083,903.8578543
0.084,903.0630746
0.085,903.2539151
0.086,904.3759193
0.087,906.3693492
0.088,909.1697652
0.089,912.7086288
0.09,916.9139241
0.091,921.7107931
0.092,927.0221791
0.093,932.769475
0.094,938.8731696
0.095,945.2534892
0.096,951.8310276
0.097,958.527362
0.098,965.2656492
0.099,971.9711983
0.1,978.5720153
0.101,984.9993172
0.102,991.1880113
0.103,997.0771363
0.104,1002.610263
0.105,1007.735852
0.106,1012.407568
0.107,1016.584543
0.108,1020.231595
0.109,1023.319399
0.11,1025.824603
0.111,1027.729899
0.112,1029.024041
0.113,1029.701819
0.114,1029.76398
0.115,1029.217101
0.116,1028.073427
0.117,1026.350654
0.118,1024.071678
0.119,1021.264305
0.12,1017.960924
0.121,1014.198154
