Time,/fdm/jsbsim/position/lat-gc-deg,/fdm/jsbsim/position/long-gc-deg,/fdm/jsbsim/position/h-sl-meters,/fdm/jsbsim/aero/alpha-rad,velocities/vtrue-ms,velocities/vg-ms,attitude/phi-deg,attitude/theta-deg,attitude/psi-deg,aero/qbar-Pa
0,40.2428650000000019,140.010449999999992,8.80004833817482002,1.41371669411540757,4.00000012800283589,0,-1.42320829130084566e-13,80.9999999956424119,291.999999984291208,9.79181204064720845
0.01,40.2428649999999237,140.010450000000134,8.80004825982749495,1.41371669411274881,0.749434500726421704,4.48509247367493465e-12,-1.34188210322652091e-12,80.99999999564794,291.9999999842899,0.34372444739647301
0.02,40.2428649999989574,140.010450000003146,8.80004654186368107,1.41371669406742373,0.74943416763253845,8.71400380611968816e-11,-2.76509039452676128e-12,80.9999999956516064,291.999999984289957,0.343724141904103331
0.03,40.2428649999903243,140.010450000029692,8.80003121190369164,1.41371669366115404,0.749431176854247427,8.29623556115085055e-10,-4.04597785668846496e-12,80.9999999956375376,291.999999984304111,0.343721398960283975
0.04,40.242864999979318,140.010450000063514,8.80001166027188297,1.41371669310530668,0.749427080477331975,1.84654431072478442e-09,-5.22520758374795148e-12,80.9999999956160224,291.999999984324234,0.343717642052392247
0.05,40.2428649999643895,140.010450000109387,8.7999851493537431,1.41371669235539765,0.749421552424210047,3.21865599645208431e-09,-6.32311112272014801e-12,80.9999999955850711,291.999999984351859,0.343712572144494743
0.06,40.2428649999459154,140.010450000166088,8.79995238881707209,1.41371669142146161,0.74941467147909524,4.92687266500342261e-09,-7.38035156763958035e-12,80.9999999955452665,291.999999984386534,0.343706261519821588
0.07,40.2428649999227943,140.010450000237114,8.79991134957969301,1.41371669025297253,0.74940606111534136,7.06420908937804313e-09,-8.25460808937427031e-12,80.9999999954938232,291.999999984430588,0.3436983648992194
0.08,40.2428649998939463,140.010450000325676,8.79986016493141676,1.41371668879505297,0.749395317803612127,9.73106536183402443e-09,-9.0882015170477288e-12,80.9999999954281975,291.999999984485839,0.343688512265252377
0.09,40.2428649998622063,140.010450000423162,8.79980384115278724,1.41371668717304133,0.749383367427158498,1.26976834454817854e-08,-9.86080030364587157e-12,80.9999999953546848,291.999999984547458,0.343677552804573572
0.1,40.2428649998307151,140.010450000519882,8.79974796588420993,1.41371668538558315,0.749370197201780219,1.59668909198077661e-08,-1.05520729021505334e-11,80.9999999952730292,291.999999984615556,0.343665474846247654
0.11,40.2428650006423183,140.010449997965338,8.8006885153055201,0.893425699269034035,0.790314128995894261,0.0458981982886217249,0.000259452650288100625,80.9999782173041609,292.000262669744359,0.382245625181691862
0.12,40.2428650030887809,140.010449990275305,8.80361407937407492,0.592403148787606693,0.888523764361291435,0.0958606679542986645,0.00111945129145521807,80.999899573587939,292.001133383591934,0.483148910991996028
0.13,40.2428650073752081,140.010449976817227,8.80889360359311091,0.426642571032958273,1.04869784924730736,0.150829538035031213,0.00265063308589510039,80.9997538890077777,292.002683643934915,0.67304397936819127
0.14,40.2428650136469841,140.010449957140196,8.81678799136877167,0.329572434497634348,1.26208932406327046,0.209875551120541376,0.00497071022934861533,80.999528114669431,292.005032631029792,0.97481576923697999
0.15,40.2428650220892905,140.010449930669523,8.82762967040240731,0.263723531650947252,1.53597585817471471,0.275747077417577646,0.00824003656446468599,80.9992036816229586,292.008342699130935,1.44381213309270584
0.16,40.2428650329850015,140.010449896529195,8.84192547294795617,0.216051154209840612,1.87523804961252938,0.349923212780442749,0.0126656462344786232,80.9987554004169823,292.012823465968722,2.15205875693803339
0.17,40.2428650466160178,140.010449853844847,8.86018139214813694,0.180966857446997947,2.27532000378264865,0.432076164502196491,0.0185061283671293236,80.9981504381047301,292.018736749355583,3.1682943307819853
0.18,40.2428650632295657,140.010449801847471,8.88284281551539934,0.155679756177607737,2.71418660334625539,0.519001714829567473,0.0260693743534506917,80.9973479917047001,292.026394287900871,4.5083643857801281
0.19,40.2428650829055101,140.010449740281075,8.91005883460342929,0.137679944521390096,3.16645348001712268,0.607016027963497629,0.035699485541309646,80.9963002935538725,292.036144487770514,6.13599072109945265
0.2,40.2428651056916991,140.010449668988571,8.94192163128554895,0.123989927638764624,3.63659427696733717,0.697191421495966912,0.0477591398985614465,80.9949543859431031,292.048354571826849,8.09332244451256955
0.21,40.2428651316781512,140.01044958768378,8.97859801950752789,0.113209469021187142,4.12408411588719925,0.789627872541227571,0.0626308506763994521,80.993251835747273,292.063411857225049,10.4085597932768472
0.22,40.24286516092927,140.01044949615985,9.02020906973183223,0.104491050516456213,4.62849193602221476,0.884372043138312303,0.0807188639545890207,80.9911282774878174,292.081725684481,13.1103081491222628
0.23,40.2428651935361401,140.010449394129324,9.06692258035540632,0.0973350734411739388,5.14712636813643964,0.98107143718595835,0.102449260549512783,80.988513492414782,292.103727516049446,16.2129330901181241
0.24,40.2428652295403921,140.010449281457028,9.11881833507120731,0.0914027091852391144,5.67659606568187147,1.07924419581975317,0.128270056825114304,80.985331006865735,292.129871055261958,19.7199472235240698
0.25,40.2428652690175284,140.010449157906123,9.17603487125337125,0.0863307160627890674,6.22174267822444804,1.17969983446224203,0.158649159895303482,80.9814982965022523,292.160630181304271,23.6892586230615869
0.26,40.2428653120319382,140.010449023275328,9.23869016634821882,0.0820110547608910168,6.77663146229883484,1.28152778315599813,0.194078450827034565,80.9769260118411722,292.196503095989272,28.1029882115642096
0.27,40.2428653586257923,140.010448877433305,9.30686172175705551,0.0782842203255230268,7.34111922420014551,1.38473230215939536,0.235071069556077011,80.9715184026681101,292.238009578814285,32.9796830391151232
0.28,40.2428654088602329,140.010448720193466,9.38065875365138169,0.0750049549573933161,7.91789784729502166,1.48976118940626701,0.28216117606257729,80.9651729092036305,292.285690770286408,38.3653031367129032
0.29,40.2428654627935316,140.01044855138062,9.46018373124897494,0.0721224103898148033,8.50330974100539549,1.59605483076268451,0.335906134416852076,80.9577797916690542,292.340111394059193,44.2477841366069597
0.3,40.2428655204589774,140.010448370898558,9.54549327014386684,0.0695949658034187152,9.09317944487325747,1.70297167452864273,0.39688425838488478,80.949222311620133,292.401857491440296,50.5991818081140678
0.31,40.2428655818837626,140.01044817867276,9.636631166490913,0.0673396392171201064,9.6897964175156055,1.81089308742655453,0.465691192950295763,80.9393768321876479,292.471532788811544,57.4562762415313699
0.32,40.242865647121306,140.010447974553614,9.73368407356739063,0.0652855920635879577,10.2967156913490019,1.92040036230388078,0.542940261060703699,80.9281125126637022,292.549759073202836,64.8786143606179735
0.33,40.242865716221786,140.010447758405576,9.83673002758026094,0.0634373628175452647,10.9075359183464986,2.03049773198070627,0.629264005101229262,80.915291031926813,292.637177770259939,72.8036460317149619
0.34,40.2428657891994419,140.01044753020517,9.94578199671506979,0.061757547351318054,11.5224173340536051,2.14123160302861271,0.725308797979095421,80.9007665546568262,292.734444542366361,81.2423505509901105
0.35,40.2428658661124317,140.010447289803295,10.0609244870781911,0.0601816928390290981,12.1483671008033483,2.25373632231609555,0.831731664483983613,80.8843861226995955,292.842226094777857,90.3080137350350469
0.36,40.2428659470116727,140.01044703707791,10.1822256971776497,0.0587470879196319642,12.7736894559692011,2.36617438581186423,0.949202883069462322,80.8659886039879581,292.961202856959176,99.843115708133908
0.37,40.2428660318722109,140.010446772136419,10.309621348142624,0.0574465084548234292,13.3939877881523053,2.47786968190656998,1.07839505667953839,80.8454059849114088,293.092057961692774,109.774104305361064
0.38,40.2428661207109712,140.010446494968818,10.4431135405898097,0.0562205291729077072,14.0176882355944272,2.59019099719929313,1.2199736861297612,80.8224643882548008,293.235467747866608,120.234009859016254
0.39,40.242866213559445,140.01044620552878,10.5827242026865491,0.0550668080113159847,14.6414855949931368,2.70263723596645189,1.37459894415081241,80.7969830773793944,293.392103612067274,131.171354966562404
0.4,40.2428663104308555,140.010445903829861,10.7284398950278757,0.0539680704624939736,15.2659676778501918,2.81533283102872778,1.54291930559084611,80.7687748428789263,293.562625615826562,142.597304382817981
0.41,40.2428664113621082,140.010445589824684,10.8802807574182747,0.0529119601869000242,15.891021849678717,2.92829043202539729,1.72556562881165343,80.7376462734128069,293.747676552722339,154.511196648683637
0.42,40.2428665163774326,140.010445263509894,11.0382404335051785,0.0518793576718000887,16.5191441921445588,3.04194915990416792,1.9231458034504969,80.7033979036712878,293.947876592144439,166.964755962404496
0.43,40.2428666255408416,140.010444924778085,11.2023702475994824,0.0508646974000885876,17.1493227117303775,3.15618199511717723,2.13623964123730969,80.6658242960204888,294.163818171638468,179.943771931069421
0.44,40.2428667388677681,140.01044457366703,11.372637595859171,0.0498758990136074151,17.7758252582086342,3.27009752682232069,2.36539541146920973,80.6247139512858411,294.396062558488097,193.328249200995657
0.45,40.2428668563835359,140.010444210195061,11.5490193192690622,0.0489001830188646319,18.39971390803003,3.38390568292682392,2.61112323901708265,80.5798499490603319,294.645133233212164,207.133602240656245
0.46,40.2428669780965294,140.010443834435364,11.7314597764670854,0.0479431220057894292,19.0155119920470739,3.4967479196706579,2.87388115230591401,80.5310114886497246,294.911501821321224,221.22635066190449
0.47,40.2428671040102941,140.010443446482469,11.9198895732969046,0.0469777035765466602,19.6305014243581972,3.60986460529900022,3.15406187491997647,80.4779756835525859,295.195574770630742,235.763047341188724
0.48,40.2428672341942857,140.010443046262907,12.114331812000275,0.0459994121330010788,20.244068855157213,3.72319881083364868,3.45199038115307877,80.4205174785877972,295.497690933295473,250.726623864417917
0.49,40.2428673686577838,140.010442633873055,12.3147126678228389,0.0450139792756479099,20.8510854731229358,3.83594803338381007,3.76791837428610465,80.3584103199761302,295.818116023434015,265.982964071903211
0.5,40.2428675074419289,140.010442209335139,12.5209977144956603,0.0440082840308454251,21.4547372502297335,3.94868928767976257,4.10201217451974731,80.2914283617100892,296.157030379869866,281.601057648419726
