Time,/fdm/jsbsim/position/lat-gc-deg,/fdm/jsbsim/position/long-gc-deg,/fdm/jsbsim/position/h-sl-meters,/fdm/jsbsim/aero/alpha-rad,velocities/vtrue-ms,velocities/vg-ms,attitude/phi-deg,attitude/theta-deg,attitude/psi-deg,aero/qbar-Pa,/fdm/jsbsim/metrics/Sw-sqft
0,40.2428650000000019,140.010449999999992,8.80004833817482002,-1.83259571459404613,5.00000016000354019,0,-3.68661589030192536e-14,74.9999999959652541,291.999999984291321,15.2997063135112281,0.173298958235855366
0.01,40.2428649999999166,140.010450000000247,8.80004825982749495,-1.8325957145927434,0.936793126050395886,4.47608075748563283e-12,-7.37323178060379998e-13,74.9999999959684089,291.999999984290525,0.537069449220230921,0.173298958235855366
0.02,40.2428649999983463,140.010450000005164,8.80004657706320259,-1.83259571456871662,0.936792718072548491,8.38361471529734287e-11,-1.47464635612041466e-12,74.9999999959680395,291.999999984292458,0.537068981506216625,0.173298958235855366
0.03,40.2428649999843557,140.010450000049048,8.80003158093094839,-1.83259571435244561,0.936789061697490211,7.95683383446736035e-10,-2.03992745929555716e-12,74.9999999959386372,291.999999984317583,0.537064789774857165,0.173298958235855366
0.04,40.242864999966514,140.010450000105038,8.80001245737075877,-1.83259571405620836,0.936784054453449477,1.77060178352721346e-09,-2.55605368392911896e-12,74.9999999958969568,291.999999984352371,0.537059049410472444,0.173298958235855366
0.05,40.2428649999423271,140.010450000180953,8.7999865312188863,-1.83259571365642104,0.936777298476408671,3.08573957315222906e-09,-2.97387015148270733e-12,74.9999999958395449,291.999999984399665,0.53705130432614423,0.173298958235855366
0.06,40.2428649999124417,140.010450000274773,8.79995449284017184,-1.83259571315871095,0.936768888322840221,4.72321166248886137e-09,-3.37939789939554859e-12,74.9999999957673111,291.999999984458668,0.53704166296403244,0.173298958235855366
0.07,40.2428649998750032,140.010450000392268,8.7999143585711721,-1.83259571253600573,0.936758364686519296,6.77198292764597637e-09,-3.6374610116906368e-12,74.9999999956761627,291.999999984532849,0.53702959883665613,0.173298958235855366
0.08,40.2428649998283063,140.010450000538839,8.79986430030763245,-1.83259571175905034,0.93674523460809922,9.3283107970575505e-09,-3.79721436690464208e-12,74.9999999955615237,291.999999984625561,0.537014546916061875,0.173298958235855366
0.09,40.242864999776927,140.010450000700104,8.79980921532511751,-1.83259571089468865,0.936730628742099114,1.21720436782660664e-08,-3.88323540430942569e-12,74.9999999954335834,291.999999984728902,0.536997803445386168,0.173298958235855366
0.1,40.2428649997259527,140.010450000860089,8.79975457317531173,-1.83259570994218235,0.936714532265790045,1.53057483460363125e-08,-3.82179180610397803e-12,74.999999995292157,291.999999984842987,0.53697935151208831,0.173298958235855366
0.11,40.2428650010566642,140.010449996623947,8.80066280829906589,-1.60828536765564989,0.885415436744402373,0.0761482169364386396,0.000100897377200152047,75.0000564034080242,292.000104438739584,0.479774554764246408,0.173298958235855366
0.12,40.2428650050660437,140.010449983871666,8.80349099799692603,-1.32867054288170161,0.883872714160394479,0.15903290015039534,0.000419473979656081152,75.0002435641740703,292.000434245025588,0.478103990474461116,0.173298958235855366
0.13,40.2428650120880818,140.010449961555338,8.80859996008872947,-1.03669420461822837,0.953777680366218017,0.250226433506368529,0.000954571896580105926,75.0005732905890028,292.000988203673444,0.556720241154900375,0.173298958235855366
0.14,40.2428650223610092,140.010449928926135,8.81624482639431939,-0.788907691682516732,1.09991631262387424,0.348204363856750687,0.0017217683917461154,75.0010637453173388,292.001782439824012,0.740391916481106582,0.173298958235855366
0.15,40.242865036188185,140.01044988502963,8.82675072695911034,-0.593966498194555492,1.32767763459023991,0.457527849837979228,0.0027554557515059191,75.0017407979836435,292.002852556386131,1.07876593305668389,0.173298958235855366
0.16,40.2428650540320234,140.010449828411026,8.8406133675813674,-0.449014999028228834,1.63737873010335755,0.580659213366508498,0.00411018879726651916,75.0026398695244154,292.004255028358443,1.64073958177493884,0.173298958235855366
0.17,40.2428650763540361,140.010449757617181,8.85832764787673987,-0.345085606428041924,2.01931526349863377,0.7170684409223268,0.00586121655948542049,75.0038063209459267,292.006067752718991,2.49545006326412322,0.173298958235855366
0.18,40.2428651035603409,140.010449671367951,8.88032917102575325,-0.272629538433635243,2.44709378146630074,0.861464254511716598,0.00810260930409192719,75.0052935384701271,292.00838810824564,3.66472116893814492,0.173298958235855366
0.19,40.2428651357865306,140.010449569231668,8.90676374367177459,-0.222146354815313141,2.892179663580003,1.00775378165758434,0.0109420450086284756,75.0071587963887083,292.011327556925551,5.1190473153653242,0.173298958235855366
0.2,40.2428651731161722,140.010449450940115,8.93772149135470428,-0.184919978299711879,3.35725366322197827,1.1577053379973663,0.0144944674189235109,75.0094587547270066,292.015005075998317,6.89772108639120862,0.173298958235855366
0.21,40.2428652157006823,140.010449316012398,8.97336549232900182,-0.156553186411385686,3.8408446848178861,1.31147922728202282,0.0188821566981520438,75.0122492459321677,292.019547231606566,9.02795366605200833,0.173298958235855366
0.22,40.2428652636495983,140.010449164099242,9.01381406354606263,-0.134378805369388982,4.34197147774567593,1.46914363176848028,0.0242352027455839877,75.0155855998726224,292.025088653856301,11.5374033518547687,0.173298958235855366
0.23,40.2428653171148838,140.010448994718843,9.05923119277059996,-0.116749367148540964,4.85758486725370187,1.63010720172966583,0.0306917074372825109,75.0195221542941084,292.031772264476047,14.4401945134596552,0.173298958235855366
0.24,40.2428653761680764,140.010448807642234,9.10969475724399125,-0.102545497240399019,5.38405766760887339,1.79356056628797766,0.0383978843709182754,75.0241125862858951,292.039749354178468,17.7398339672271241,0.173298958235855366
