Time,Latitude,Longitude,Altitude,Angle of Attack,Angle of Sideslip,X-Acceleration,Y-Acceleration,Z-Acceleration,Thrust,True Velocity,Ground Velocity,Pitch,Roll,Yaw,Dynamic Pressure,parachute_deploy_gain,Wind Speed,Mach,Angle of Attack(total),Angle of Attack(gust),True Velocity(gust),Acceleration
48.97,40.25242795516047,139.98562827081292,3491.122840532461,-2.1883716464649687,-0.2027222389740199,-450.40991339025896,409.55063812512645,291.2261133121709,0.0,23.82910540689184,6.942966820859294,-165.8241949855137,34.50824628077328,56.29478721998708,245.3596973763567,1.0,6.9346813719303695,0.0729550764958798,2.197736741161242,20.599572077777474,23.79726193849748,674.8432887299334
48.98,40.25242734023815,139.98562808455594,3490.884549742708,-2.378363405324535,-0.0508002887299234,-295.94456381654174,498.3700843557668,362.5892121148516,0.0,23.82881043118558,6.942926964298233,-175.74648913323,46.15307417984011,41.08788780754948,245.35970866601951,1.0,6.93460237917973,0.0729539608079668,2.3789055623749404,20.771035150812224,23.820830741537367,683.6862310851419
48.99,40.25242672531732,139.98562789831155,3490.646261901766,-2.544188530320873,0.1299928017276462,-111.27024931537346,545.6942035687418,405.9846795523751,0.0,23.828515458689623,6.94288694793976,166.99445108850574,55.04227532185283,18.9243484041603,245.35971983627485,1.0,6.9345233874072765,0.0729528451396189,2.5475051125602906,20.969565574400864,23.848934662718115,689.1928556089896
49.0,40.25242611039802,139.9856277120797,3490.4079770096364,-2.6918870150036582,0.3307315553452753,85.95129211510107,545.6602344679056,414.9848734313517,0.0,23.82822048944808,6.942846772428751,141.79443457343484,58.40526340169167,348.99419962524405,245.35973088803297,1.0,6.934444396611698,0.0729517294909709,2.712113303180443,21.186398414817287,23.88017139217476,690.9017015991928
49.01,40.25242549548027,139.9856275258603,3490.1696950651826,-2.829189598077973,0.5441576802339297,275.6480357007488,498.25658622817014,387.3133968970291,0.0,23.827925523504327,6.942806438407879,117.00317744320384,54.52917211192762,319.46382234089305,245.35974182221904,1.0,6.934365406793727,0.0729506138621543,2.881003412091161,21.41490353643596,23.913400327057193,688.660389975601
49.02,40.2524248805641,139.9856273396534,3489.931416072947,-2.9660085528775992,0.7643760555446517,438.6708279076667,409.5021190889756,325.39518280333374,0.0,23.827630560901735,6.942765946517092,100.37016406386824,45.33286462522266,297.8981698476042,245.35975263961217,1.0,6.934286417953542,0.0729494982533054,3.0628345506107997,21.650322025592992,23.94769490937196,682.6463987945548
49.03,40.25242426564952,139.9856271534589,3489.6931400261165,-3.1193207665650124,0.9862258797043202,559.9299266800986,290.26624630863125,235.84969020027296,0.0,23.82733560168341,6.942725297393721,90.86882080412803,33.53018662143222,283.0610014481636,245.35976334127656,1.0,6.93420743009106,0.0729483826645499,3.2713670474785825,21.88982094192319,23.98224395087627,673.3506463245196
49.04,40.252423650736546,139.98562696727674,3489.4548669292326,2.947544097786744,1.2036128586361,630.4393726997829,154.11276451741767,128.11337680493656,0.0,23.827040645891753,6.942684491672955,85.77032022201665,20.674054961398987,271.9583701529265,245.35977392797187,1.0,6.934128443205783,0.0729472670960213,3.183617732692346,22.08145844958666,24.01608980651081,661.5267070600102
49.05,40.25242303582524,139.98562678110696,3489.2165967822966,2.4285070257295858,1.397807496922108,647.8208300989379,14.86396854479932,12.668490827759488,0.0,23.826745693569254,6.94264352998711,83.48244273433136,7.530486410862736,262.63231140171916,245.35978440057593,1.0,6.934049457298126,0.0729461515478492,2.801846164426292,22.212717126451544,24.046291002010296,648.115156535342
49.06,40.252422420915565,139.98562659494942,3488.978329584173,0.8767781177040598,1.4198600100394387,615.3976854683871,-115.42401338436196,-100.581282027461,0.0,23.826450744757807,6.94260241296628,83.32766516391402,-5.46928455434166,253.86490949614745,245.35979475998283,1.0,6.933970472368175,0.0729450360201606,1.6687075667768916,22.12383763628702,24.049459006708283,634.1558234691919
49.07,40.2524218060076,139.9856264088041,3488.7400653348595,0.2502908445253266,1.2452116101337063,540.4334410914579,-227.6548205999289,-203.40485393736756,0.0,23.82615579949917,6.942561141237901,85.20780914087959,-18.004566911190423,244.71687401418032,245.35980500705512,1.0,6.933891488416097,0.072943920513083,1.270113222325279,21.935470194803344,24.021737784597487,620.700053324971
49.08,40.25242119110133,139.98562622267104,3488.501804033223,0.0147002813675545,1.0510874349745147,432.1881812449188,-315.99238511309613,-289.6833228557019,0.0,23.825860857834588,6.942519715427158,89.49493470440243,-29.728218635770855,234.21156390238096,245.3598151426742,1.0,6.933812505441228,0.0729428050267413,1.0511902158942807,21.741502342311055,23.990956025573833,608.7316641985817
49.09,40.252420576196776,139.98562603655012,3488.263545682669,-0.1453541080727593,0.8608281681338394,300.32286170181504,-377.4804016605375,-355.2983836677988,0.0,23.825565919805246,6.94247813615653,97.05738731322202,-40.12129500727159,221.10215594640255,245.35982516760313,1.0,6.933733523443579,0.0729416895612642,0.873012807489352,21.552991580887408,23.96077940518405,599.101173705676
49.1,40.25241996129398,139.98562585044127,3488.025290279791,-0.2848904454973221,0.6788827250064791,153.91814653508905,-411.30844996478777,-397.69458349094566,0.0,23.825270985451837,6.94243640404624,109.14584217075512,-48.293858633972526,203.881700244935,245.35983508277033,1.0,6.933654542423723,0.0729405741167729,0.7362340130678907,21.37343728753512,23.93190713933276,592.4748252738426
49.11,40.25241934639294,139.98562566434455,3487.7870378245893,-0.4215627623866416,0.5076037532176584,1.1294533849729484,-418.0315258591769,-415.3566539391838,0.0,23.82497605481478,6.942394519714019,126.2616043632586,-52.87050078531208,181.85882825545056,245.35984488901067,1.0,6.933575562381988,0.0729394586933908,0.6598273132846615,21.20517217719981,23.904709222888545,589.2985510322042
49.12,40.25241873149373,139.98562547825983,3487.548788318199,-0.5639966465289475,0.3493053530799222,-150.6595163815988,-398.95800951565127,-407.39516011027143,0.0,23.82468112793425,6.942352483775088,145.6510555624417,-52.577515041905784,157.62987281119536,245.35985458712537,1.0,6.933496583316322,0.0729383432912416,0.6634022204037667,21.0507188609841,23.87954954459911,589.7767371762822
49.13,40.2524181165963,139.9856252921871,3487.3105417606207,-0.7177913759641061,0.2069116147474577,-294.3953460817779,-355.81778657422615,-373.36484366831263,0.0,23.824386204850015,6.942310296842383,162.23730479844815,-47.517974050112414,136.12382476003012,245.35986417793632,1.0,6.933417605229192,0.0729372279104466,0.7470171590735999,20.913343765160853,23.856887734647273,593.8654927882701
49.14,40.25241750170071,139.98562510612635,3487.0722981518534,-0.8870040397833193,0.0842950261824228,-422.8542969966457,-290.73699316502183,-313.3739958926906,0.0,23.82409128560164,6.942267959526378,173.73693702690588,-39.04860816626497,119.46490881582938,245.3598736622613,1.0,6.933338628119293,0.0729361125511267,0.8910001404947675,20.797375065902298,23.837332312574368,601.279483256262
49.15,40.252416886807,139.98562492007747,3486.834057491899,-1.0741031011649649,-0.0136344917971702,-528.3055646309549,-206.48102652588943,-228.48197788956543,0.0,23.823796370228383,6.94222547243507,-179.1390825591418,-28.497466964678207,106.74772242013276,245.35988304091117,1.0,6.933259651986525,0.0729349972134015,1.074189624564022,20.708253701424216,23.821654669285326,611.5105871164824
49.16,40.252416271915145,139.98562473404047,3486.5958197807554,-1.2791647839182132,-0.0812624260565575,-602.542843140281,-106.8719532471568,-121.3154257895592,0.0,23.823501458769176,6.942182836174198,-175.15697608482296,-16.6978810493301,96.47395673100682,245.35989231469117,1.0,6.933180676831322,0.07293388189739,1.2817429653087342,20.652096584701244,23.810736791013063,623.8564937106432
49.17,40.25241565702518,139.98562454801535,3486.3575850184234,-1.4989782131175755,-0.113214643852171,-637.4440448969158,2.768891508628643,3.246695352732654,0.0,23.823206551262608,6.942140051347071,-173.5060400529652,-4.135703913683712,87.43925441328054,245.3599014843986,1.0,6.933101702654,0.0729327666032099,1.50324659138122,20.63456614079856,23.805422848164973,637.4583266107999
49.18,40.252415042137144,139.98562436200197,3486.119353206039,-1.7270965520418553,-0.1058152174243168,-626.1201815789157,115.35233219775796,137.5554999472095,0.0,23.822911647747016,6.942097118554639,-173.86525061548727,8.856921183024768,78.68940523300473,245.3599105507975,1.0,6.933022729453995,0.0729316513309793,1.7303340627844213,20.659218960834828,23.80629024171071,651.3479545447294
49.19,40.25241442725106,139.9856241760004,3485.881124340194,-1.9556115608826647,-0.0584261718490102,-564.53974285836,222.1453950325892,271.13710339985386,0.0,23.822616748260405,6.942054038395439,-176.3831097081549,21.961189190527055,69.27922552550919,245.35991951476055,1.0,6.932943757231788,0.072930536080811,1.956483802362922,20.726130364668876,23.813439188238036,664.5066039106243
49.2,40.252413812366925,139.98562399001048,3485.642898422027,-2.178012891134105,0.0261504351069662,-453.28101294540494,313.45628460341135,391.3697632229505,0.0,23.82232185284061,6.942010811465669,178.19333635253076,34.731916545940216,57.94714050558658,245.35992837704055,1.0,6.9328647859860775,0.0729294208528215,2.178169798197501,20.831713788142224,23.82642955343901,675.9355077367777
49.21,40.25241319748475,139.9856238040323,3485.4046754538062,-2.3913922429240415,0.1424045579488455,-298.8518942797551,379.90009429255855,485.00218853689535,0.0,23.8220269615251,6.941967438359162,168.1613646877669,46.357991763547254,42.6396435910308,245.35993713835472,1.0,6.932785815718096,0.0729283056471273,2.3956260435787757,20.96981185481463,23.844395794149538,684.7361968259535
49.22,40.252412582604606,139.9856236180657,3485.1664554332615,-2.5970663605216373,0.2833583841575613,-113.95813300082528,414.0358747814664,540.3284202046465,0.0,23.821732074390553,6.941923919556117,150.72593935445124,55.18409704430269,20.30502401062136,245.3599458003432,1.0,6.932706743922161,0.0729271904639606,2.6124683076975184,21.133226736323554,23.866241723851513,690.1934246020726
49.23,40.252411967726474,139.98562343211069,3484.928238360393,-2.8002955002611434,0.4415493876160083,83.68742867472616,411.9419387071604,549.505141179758,0.0,23.821437191467872,6.941880255057342,125.39277495403768,58.41939631939633,350.24357410769693,245.35995436364607,1.0,6.932627586266152,0.0729260753034157,2.834866043841115,21.314871181739367,23.890794920553795,691.8494393775188
49.24,40.25241135285039,139.98562324616725,3484.690024237472,-3.010414591614303,0.609381806707111,273.9459912290302,374.20692257243184,510.30483913253187,0.0,23.821142312760177,6.941836445373721,100.68774929855918,54.404952777899965,320.79777430489776,245.35996282827224,1.0,6.932548429590462,0.0729249601655038,3.071416679394189,21.508298243231803,23.91686197848437,689.5565646512729
49.25,40.25241073797636,139.98562306023533,3484.4518130610913,3.0405929421551097,0.778719101955158,437.6009449330353,305.9508583806878,426.69430362913783,0.0,23.820847438303804,6.94179249109305,84.21240894120545,45.12078288106633,299.38413070395825,245.3599711950609,1.0,6.932469273893942,0.0729238450503327,3.1386365677413326,21.679713979090355,23.94316458295968,683.4972885825663
49.26,40.25241012310442,139.98562287431488,3484.2136048346574,2.7607986547579646,0.939369001880156,559.504899344531,215.82401350452608,308.01871468941914,0.0,23.820552568134897,6.941748392800742,74.82288888987385,33.27124269786638,284.6480136191946,245.35997946467197,1.0,6.932390119177507,0.0729227299580157,2.9161173308162684,21.802732378648663,23.968101695524176,674.1670904120562
49.27,40.252409508234585,139.98562268840587,3483.9753995547653,2.3913372497803502,1.0754962335657792,630.6274514668751,114.30391334813817,167.07904226929878,0.0,23.82025770228924,6.941704151079888,69.7962097631065,20.3897610236605,273.5993280081116,245.35998763793333,1.0,6.9323109654403225,0.072921614888659,2.621929492268805,21.89569689541446,23.989186334904208,662.3230129747349
49.28,40.25240889336686,139.98562250250825,3483.737197223684,1.889749357828954,1.160404134873247,648.5567069982872,11.832702835631752,17.756082695118085,0.0,23.81996284080232,6.941659766511333,67.56037025983052,7.232552595769596,264.29682457873577,245.35999571552065,1.0,6.932231812682725,0.0729204998423729,2.217476510010112,21.93296533884408,24.0022262353732,648.9076155521172
49.29,40.2524082785013,139.98562231662203,3483.4989978402796,1.3110360856414105,1.165001890689494,616.5889740997427,-82.68746710218106,-127.1080767009508,0.0,23.81966798370948,6.941615239673591,67.452018644168,-5.772972296579403,255.53058849731656,245.36000369819465,1.0,6.932152660905293,0.072919384819264,1.7537982025050078,21.897252724849913,24.002653443374165,634.9611353144082
49.3,40.25240766363789,139.98562213074712,3483.260801404551,0.8150325222738404,1.0938320923949465,541.9639806602783,-162.74277946025663,-257.0880087432159,0.0,23.819373131045634,6.941570571142976,69.38426146912228,-18.306573696797184,246.36164648525423,245.3600115866777,1.0,6.932073510106627,0.072918269819439,1.3640622982827315,21.8037374635422,23.99118143753039,621.5339192989679
49.31,40.25240704877666,139.9856219448835,3483.0226079176336,0.4501510895302627,0.980790046128116,433.9208733250207,-224.37549437437997,-364.67775836901126,0.0,23.819078282845616,6.941525761493376,73.74174991744489,-30.01840218011999,235.8068898792031,245.36001938166163,1.0,6.931994360288212,0.0729171548430052,1.079150279132466,21.681482118561572,23.973132899090167,609.6077051940396
49.32,40.252406433917635,139.98562175903112,3482.7844173795283,0.1730284519205361,0.8523232637588828,302.1044745004194,-265.8478758048141,-445.07757496135093,0.0,23.818783439143825,6.9414808112966035,81.40866616081216,-40.38202070581309,222.6069827639569,245.3600270838583,1.0,6.931915211449388,0.0729160398900674,0.8697077570581719,21.55011730804143,23.952661126560987,600.0302111698905
49.33,40.25240581906083,139.98562157318992,3482.546229789099,-0.0569097880585291,0.7220575102502687,155.58744759978825,-287.05640701115385,-495.5716273756078,0.0,23.81848859997448,6.9414357211220645,93.64425904674437,-48.49304676646245,205.2482132152984,245.3600346940055,1.0,6.931836063589993,0.072914924960729,0.724296624752886,21.420084883300017,23.93190612628805,593.4644660942038
49.34,40.25240520420628,139.98562138735994,3482.308045146346,-0.2636777211858708,0.5970803800287909,2.529004889024529,-288.92532655590077,-514.8129553080539,0.0,23.818193765371575,6.941390491536972,110.90404881339572,-52.96144993308158,183.0859097593097,245.3600422128063,1.0,6.931756916710934,0.0729138100550937,0.6527085138551653,21.297308176785744,23.911981234609016,590.3529614935246
49.35,40.25240458935399,139.98562120154108,3482.069863452405,-0.461075246298268,0.4817898216465158,-149.66827202343515,-272.93325755804426,-502.2603872617788,0.0,23.817898935368795,6.941345123106328,130.3189630588294,-52.528705213081054,158.83214857436235,245.360049640929,1.0,6.9316777708113975,0.0729126951732652,0.6668634075395765,21.185850818226307,23.89357741172585,590.8964810726823
49.36,40.25240397450399,139.9856210157333,3481.8316847061396,-0.6574337469675026,0.3795860903933905,-293.9146791523328,-240.84621910939077,-457.91767530586543,0.0,23.81760410999951,6.941299616392912,146.80172811126496,-47.34458123168523,137.42605128715124,245.36005697909408,1.0,6.931598625890962,0.0729115803153443,0.759143206575452,21.089140905859185,23.877228917481272,595.0473403335532
49.37,40.25240335965627,139.9856208299366,3481.593508906415,-0.8579239805865779,0.2935805533431588,-422.9322765071871,-194.66642213943007,-382.43822918380454,0.0,23.81730928929696,6.941253971957198,158.17299319490408,-38.78724701564257,120.88691281388348,245.36006422801844,1.0,6.931519481949461,0.0729104654814314,0.9067616314001145,21.010493252546453,23.86342461298562,602.5161620748135
49.38,40.252402744810894,139.9856206441509,3481.355336053231,-1.065538161381328,0.2268143711899639,-528.9207206108841,-136.76050549003494,-277.5818264039518,0.0,23.817014473294098,6.941208190357515,165.1947638227305,-28.176737760973165,108.25655121650534,245.3600713883841,1.0,6.931440338987648,0.0729093506716269,1.0894082803999146,20.95322996602263,23.85264229835311,612.7905310162523
49.39,40.25240212996784,139.9856204583762,3481.117166149995,-1.281472488848567,0.1821531795271677,-603.5959249345876,-70.09532908559359,-146.92955076150668,0.0,23.81671966202356,6.9411622721500095,169.1004122582712,-16.335250787582716,98.03387312214716,245.36007846078016,1.0,6.931361197005431,0.0729082358860334,1.2943515703804542,20.920497045371928,23.8453321683566,625.1637294695176
49.4,40.252401515127154,139.9856202726125,3480.8789991944345,-1.505366624103618,0.1619361012089445,-638.7622024422714,1.5222673342934567,3.330479683684619,0.0,23.81642485551777,6.941116217888576,170.68845143546935,-3.7423895655545714,89.0208528110848,245.36008544593665,1.0,6.931282056002825,0.0729071211247478,1.514049516877508,20.914840320783632,23.841861684947975,638.7726987447583
49.41,40.25240090028885,139.98562008685968,3480.6408351865502,-1.7357141653539003,0.1674887427023402,-627.4778778456763,73.33006191007752,163.83187186707855,0.0,23.816130053808976,6.9410700281249476,170.26679884269262,9.271590709818218,80.26523788888646,245.36009234452095,1.0,6.931202915979904,0.0729060063878683,1.7437739419868148,20.937667178762084,23.842439086520923,652.6458974090928
49.42,40.25240028545293,139.98561990111773,3480.4026741240714,-1.9705789106884155,0.1986729720059005,-565.6968457880979,139.7499782175963,322.0199914421936,0.0,23.815835256929113,6.941023703408669,167.6710521144412,22.38591299867103,70.81552276823581,245.36009915725248,1.0,6.9311237769360154,0.0729048916754904,1.980564724673855,20.988798167712773,23.847042671857793,665.7626098203865
49.43,40.25239967061943,139.98561971538663,3480.164516011539,-2.2085079255998,0.2536476816277664,-454.03199046830343,194.87051107591049,463.00945774581015,0.0,23.815540464909844,6.94097724428715,162.1285485883712,35.14776560932543,59.39027395903346,245.3601058846714,1.0,6.9310446388720655,0.0729037769877146,2.223018789204184,21.066301162109337,23.855383219428493,677.1243035201626
49.44,40.25239905578837,139.9856195296663,3479.926360844413,-2.449368641876253,0.3289101713655399,-299.07310844007606,233.25926505955505,571.4154815142688,0.0,23.815245677782578,6.940930651305611,151.8929059451129,46.72628040849485,43.895714901983034,245.3601125275447,1.0,6.930965501787062,0.0729026623246326,2.4713402709448307,21.16666341502345,23.866910482923014,685.8354477878181
49.45,40.252398440959766,139.98561934395684,3479.6882086260975,-2.694884108848298,0.4195398358420814,-113.63695312345968,250.9510398562957,633.9156974167299,0.0,23.81495089557859,6.94088392500712,134.1437316753906,55.42381827182231,21.25668036517944,245.36011908643331,1.0,6.93088636568134,0.0729015476863428,2.727321803297128,21.285185993900686,23.880851469986737,691.1865833126961
49.46,40.252397826133624,139.98561915825803,3479.450059355459,-2.9488102764067663,0.5194836279432795,84.45398139457558,246.33170786740655,641.9194663177111,0.0,23.814656118328895,6.940837065932566,108.60447000315877,58.42078137351871,350.9920782676543,245.3601255620083,1.0,6.930807230555643,0.0729004330729387,2.994178847651668,21.416407517928597,23.89625529780116,692.7282198033249
49.47,40.252397211309976,139.98561897256997,3479.211913031361,3.066427129283136,0.621751026354785,274.9841361570734,220.60692661292168,593.5162087626769,0.0,23.81436134606423,6.94079007462074,84.0886444360532,54.16464654509662,321.7321087257802,245.36013195493643,1.0,6.930728096409154,0.0728993184845131,3.128766612419335,21.533417905294055,23.912023852130663,690.322519748322
49.48,40.25239659648884,139.98561878689256,3478.973769654938,2.7777379346421216,0.7185033740211553,438.71231029642047,177.65348484684537,494.01272002772674,0.0,23.81406657881505,6.940742951608329,67.90234226869416,44.7365858803093,300.59708514174827,245.36013826581947,1.0,6.930648963242276,0.0728982039211597,2.869088811138886,21.591756201961925,23.92692586682933,684.1621294934733
49.49,40.25239598167023,139.98561860122578,3478.7356292250574,2.462461124950254,0.8012279803821968,560.5177968953384,123.26777869204976,354.8445661243791,0.0,23.81377181661175,6.940695697429783,58.709001000429375,32.81630028036031,286.03794189747293,245.36014449531672,1.0,6.930569831053776,0.0728970893829702,2.589456652109676,21.637195632503055,23.939624311540346,674.7516669175963
49.5,40.252395366854174,139.9856184155696,3478.497491743988,2.119584246733425,0.8614875577321597,631.4291919633608,64.0457657659327,191.2388669372044,0.0,23.81347705948426,6.940648312617628,53.80552140733791,19.9012338620668,275.08124200760756,245.36015064399044,1.0,6.930490699845476,0.0728959748700379,2.2878941403180626,21.662339120456057,23.948794109840087,662.8551793593177
49.51,40.252394752040686,139.98561822992394,3478.259357208324,1.7575821663870888,0.8928154992008945,649.0992118571963,6.239612019642961,19.41308953134876,0.0,23.81318230746253,6.9406007977020305,51.65761069394437,6.730298435946928,265.8177855127039,245.36015671254856,1.0,6.9304115696158055,0.072894860382451,1.971284997087336,21.662597610877167,23.953419762639008,649.4194235137576
49.52,40.25239413722979,139.98561804428883,3478.0212256203354,1.3943061899074352,0.8933109094350785,616.8719525096119,-45.10628019496832,-145.8653356963837,0.0,23.812887560576097,6.940553153211283,51.62679285532253,-6.275745146557417,257.05262889611345,245.36016270154565,1.0,6.930332440366081,0.0728937459203015,1.655879402714435,21.63799493709882,23.953202825157284,635.4858601604496
49.53,40.25239352242148,139.9856178586642,3477.783096978888,1.048490186537172,0.8667240377440408,542.0074195664472,-86.58807294175188,-292.81911065075064,0.0,23.812592818854185,6.940505379671673,53.64508475587024,-18.797513687726543,247.84831005344424,245.3601686116164,1.0,6.930253312094911,0.0728926314836775,1.36031554122356,21.593100640877847,23.948732320023872,622.1033425429745
49.54,40.252392907615786,139.98561767305003,3477.5449712862523,0.730385596882431,0.8205728060891754,433.7393839314517,-116.46057738856231,-413.17312365178975,0.0,23.812298082326222,6.940457477607,58.11727599220078,-30.480798751292124,237.2122309197349,245.36017444331335,1.0,6.930174184804026,0.0728915170726707,1.0985291877228582,21.534879185175427,23.94118895103198,610.2499073060885
49.55,40.25239229281273,139.9856174874463,3477.3068485401573,0.4403756841935008,0.7630597401224042,301.69207465903935,-134.36895166576463,-501.84560074922825,0.0,23.81200335102094,6.940409447539364,65.95142577629616,-40.78720970195925,223.86691932715615,245.36018019729025,1.0,6.930095058492441,0.0728904026873666,0.8810104678333683,21.47032329647701,23.93186095151625,600.76795027297
49.56,40.25239167801232,139.98561730185293,3477.068728740603,0.1732627954096841,0.7011326720895606,154.91604402418278,-140.95475327520708,-556.1852317884752,0.0,23.81170862496706,6.9403612899887,78.4155022558798,-48.79009546049307,206.29307184783008,245.36018587414296,1.0,6.9300159331596545,0.0728892883278528,0.7222226261136481,21.405238707399185,23.92183953890035,594.3140880263372
49.57,40.2523910632146,139.98561711626996,3476.830611888725,-0.0776424931391912,0.6400132947315196,1.5596365616019738,-137.4695091166979,-575.120375788673,0.0,23.811413904193053,6.940313005472794,95.8836005837587,-53.07961056296185,183.929042701084,245.3601914744328,1.0,6.929936808806081,0.072888173994217,0.6447054547928479,21.344054203434915,23.91194486675911,591.3237227190319
49.58,40.25239044841958,139.98561693069726,3476.5924979822516,-0.3184978587942755,0.583443574205732,-150.9647686015338,-125.47586759794244,-558.4960092261139,0.0,23.81111918872731,6.940264594507425,115.30893852884712,-52.42702770567853,159.6651864669158,245.36019699880725,1.0,6.929857685431318,0.0728870596865437,0.664713309664929,21.29006416792178,23.902764707189466,591.9901578826007
49.59,40.25238983362726,139.98561674513488,3476.35438702232,-0.5543202257256694,0.5340710903423266,-295.5321024234739,-106.66496852732368,-506.7612799370268,0.0,23.810824478597752,6.940216057606418,131.61096049599604,-47.055447546805134,138.43360698453273,245.360202447816,1.0,6.929778563036348,0.0728859454049189,0.7697362813576989,21.24572742313999,23.894714954454574,596.2580262916275
49.6,40.25238921883766,139.98561655958272,3476.1162790100634,-0.7889743166100361,0.4937500265806206,-424.8039901008286,-82.78121071634376,-421.06978369758014,0.0,23.81052977383231,6.940167395281456,142.777187903392,-38.37094169861104,122.0854725550264,245.3602078220102,1.0,6.929699441620518,0.0728848311494288,0.9307277538474938,21.21288483570823,23.888086886705167,603.8302092445984
49.61,40.252388604050815,139.9856163740408,3475.878173945484,-1.0253375692957691,0.463715799119402,-530.9015735518919,-55.62278177963914,-303.767816254729,0.0,23.810235074458607,6.940118608042176,149.6409208704424,-27.67784560600808,109.58872066850437,245.36021312196297,1.0,6.929620321183414,0.0728837169201576,1.1253117426312411,21.192871641868997,23.883074586649677,614.1866661243527
49.62,40.25238798926674,139.98561618850908,3475.640071826309,-1.2654896031908862,0.4446510743607338,-605.4586499927069,-27.074026148028477,-159.157959757641,0.0,23.809940380504024,6.94006969639637,153.43023630824484,-15.780352569939028,99.44277890801112,245.36021834830007,1.0,6.9295412017259475,0.0728826027171865,1.3413226166438994,21.186539853758823,23.879785306834947,626.613466099373
49.63,40.25238737448544,139.98561600298748,3475.401972654811,-1.5108882173962757,0.4366764457192919,-640.2154913270911,0.8792045618409052,5.674944187539672,0.0,23.809645691995765,6.940020660849654,154.92333833693527,-3.148387765443331,90.46115317233372,245.36022350152868,1.0,6.92946208324721,0.0728814885406005,1.572712727092831,21.19421943155413,23.878238003638188,640.2412461934812
49.64,40.25238675970692,139.98561581747603,3475.163876429853,-1.7625253419271412,0.4393039139065737,-628.2100872439731,26.197011894708897,180.29003387659495,0.0,23.809351009007433,6.939971501788976,154.4077321724043,9.890636941856092,81.69532131799403,245.36022858319848,1.0,6.929382860674339,0.0728803743906235,1.816431289995759,21.21565332697849,23.87835603032863,654.0937956153656
49.65,40.25238614493123,139.9856156319746,3474.925783149165,-2.021053105480308,0.4513938782184399,-565.4419826092103,46.92644417524037,350.94169085503944,0.0,23.80905633155685,6.939922219125466,151.6949591749319,23.012915480047663,72.18467940866597,245.36023359373945,1.0,6.929303553908287,0.0728792602673076,2.070827750594075,21.24994444577111,23.879960382659934,667.1482573162883
49.66,40.25238553015836,139.9856154464833,3474.6876928172887,-2.2868576977705763,0.4711559282361144,-452.64424873237766,61.43612452612622,501.5728759616924,0.0,23.808761659632736,6.939872813286322,145.97424150611934,35.75409054073107,60.61854705419992,245.36023853280665,1.0,6.9292242481248065,0.0728781461706219,2.3348636245511827,21.29555030289684,23.882769825679148,678.4073726071758
49.67,40.25238491538835,139.985615261002,3474.4496054296824,-2.5600534050310486,0.4962284496064117,-296.5869325817061,68.70155336691265,615.8401363714892,0.0,23.80846699326153,6.9398232847724435,135.4359742907371,47.25366367959616,44.84510628136411,245.3602434010649,1.0,6.929144943321596,0.0728770321006429,2.6076718006515467,21.350352752636496,23.88641340138477,686.9809208262677
49.68,40.252384300621195,139.9856150755307,3474.211520989752,-2.84038308290654,0.5238603800380834,-110.28768451291378,68.55709641390823,679.8781459490606,0.0,23.8081723324694,6.9397736340827185,117.23314260041998,55.752261622368174,21.765473511487407,245.36024819897125,1.0,6.929065639500544,0.0728759180574533,2.8882487610822847,21.411816694019137,23.89045898205657,692.1688682417449
49.69,40.25238368585693,139.98561489006931,3473.973439497498,-3.127049989938934,0.551198586590439,88.26375325199837,61.814746511537294,685.1121920787741,0.0,23.807877677282367,6.939723861714072,91.4310327333161,58.396905601880064,351.2417723818342,245.36025292706563,1.0,6.928986336660918,0.0728748040411323,3.175210197538014,21.47723480966791,23.89445841329208,693.5346197266567
49.7,40.252383071095565,139.9856147046179,3473.735360948378,2.864623948058661,0.5756539593625402,278.7671839656532,50.1774380946982,630.2304062577579,0.0,23.80758302772616,6.9396739681615065,67.22078266431583,53.79966065260588,322.2819908165917,245.36025758599845,1.0,6.928907034802137,0.0728736900517543,2.921843883706305,21.46657744904074,23.89800501894557,690.9553409025117
49.71,40.25238245633711,139.98561451917632,3473.4972853492054,2.570479988143683,0.5952803114464689,442.0021089903972,35.94304290605197,521.6059095355696,0.0,23.807288383826357,6.939623953918057,51.4515249425105,44.17624581981185,301.54848972065133,245.3602621761278,1.0,6.928827733925527,0.0728725760894032,2.638463235207333,21.450568074680778,23.900793114258924,684.6389497740645
49.72,40.2523818415816,139.98561433374465,3473.259212695438,2.2764243484436486,0.6090678901623087,562.9606544275088,21.574274083490582,371.98769311718206,0.0,23.80699374560841,6.9395738194747185,42.534133034748905,32.16375203652595,287.23720590082183,245.3602666980976,1.0,6.928748434029937,0.0728714621541524,2.3564541775325107,21.432644624914907,23.90266410422452,675.1036894924522
49.73,40.25238122682906,139.98561414832278,3473.0211429870756,1.9852517243608676,0.6170560087975148,632.8344922243513,9.25844413875138,197.90970423374043,0.0,23.80669911309751,6.939523565320587,37.80272630987022,19.208076870831004,276.40738806569067,245.360271152432,1.0,6.928669135116353,0.0728703482460787,2.0789011854009027,21.413077158524175,23.903624170625633,663.1240188430891
