Time,/fdm/jsbsim/position/lat-gc-deg,/fdm/jsbsim/position/long-gc-deg,/fdm/jsbsim/position/h-sl-meters,/fdm/jsbsim/aero/alpha-rad,velocities/vtrue-ms,velocities/vg-ms,attitude/phi-deg,attitude/theta-deg,attitude/psi-deg,aero/qbar-Pa
0,40.2428650000000019,140.010449999999992,8.80004833817482002,1.4137166941154069,1.00000003200070875,0,-1.42320829130084566e-13,80.9999999956424119,291.999999984291208,0.611988252540449973
0.01,40.2428649999999237,140.010450000000134,8.80004825982749495,1.41371669411111256,0.187358625177324378,4.48509247367493465e-12,-1.34188210322652091e-12,80.99999999564794,291.9999999842899,0.0214827779612978206
0.02,40.2428649999989574,140.010450000003146,8.80004654186368107,1.41371669403788669,0.187358541824619501,8.71400380611968816e-11,-2.76509039452676128e-12,80.9999999956516064,291.999999984289957,0.0214827588498545732
0.03,40.2428649999903243,140.010450000029692,8.80003121190369164,1.41371669338153061,0.187357793418213986,8.29623556115085055e-10,-4.04597785668846496e-12,80.9999999956375376,291.999999984304111,0.0214825872526273609
0.04,40.242864999979318,140.010450000063514,8.80001166027188297,1.41371669248352094,0.187356768348990371,1.84654431072478442e-09,-5.22520758374795148e-12,80.9999999956160224,291.999999984324234,0.0214823522222990712
0.05,40.2428649999643895,140.010450000109387,8.7999851493537431,1.4137166912719914,0.187355385020159498,3.21865599645208431e-09,-6.32311112272014801e-12,80.9999999955850711,291.999999984351859,0.0214820350513783183
0.06,40.2428649999459154,140.010450000166088,8.79995238881707209,1.41371668976315368,0.187353663146109184,4.92687266500342261e-09,-7.38035156763958035e-12,80.9999999955452665,291.999999984386534,0.0214816402617747509
0.07,40.2428649999227943,140.010450000237114,8.79991134957969301,1.41371668787537996,0.187351508505968267,7.06420908937804313e-09,-8.25460808937427031e-12,80.9999999954938232,291.999999984430588,0.0214811462530890701
0.08,40.2428649998939463,140.010450000325676,8.79986016493141676,1.41371668552001184,0.187348820121139709,9.73106536183402443e-09,-9.0882015170477288e-12,80.9999999954281975,291.999999984485839,0.0214805298771651165
0.09,40.2428649998622063,140.010450000423162,8.79980384115278724,1.41371668289954111,0.187345829682743353,1.26976834454817854e-08,-9.86080030364587157e-12,80.9999999953546848,291.999999984547458,0.0214798442586931378
0.1,40.2428649998307151,140.010450000519882,8.79974796588420993,1.4137166800117813,0.187342533991999349,1.59668909198077661e-08,-1.05520729021505334e-11,80.9999999952730292,291.999999984615556,0.0214790886676200811
0.11,40.2428650006466526,140.010449997965395,8.80068838132023856,0.708099218510599537,0.296998025797168996,0.045934674187064789,-7.24169441817054619e-06,80.9999966527923618,291.999992651006664,0.0539821473339151051
0.12,40.2428650031060258,140.010449990274935,8.80361374441087285,0.430682014428643123,0.491629357190594696,0.0959382199346605347,-3.67166771798451024e-05,80.9999816129408998,291.999962803626829,0.147917148547547866
0.13,40.242865007414963,140.010449976816261,8.80889318801164656,0.303969613773147629,0.734059173275826371,0.150949022551966294,-0.000102660955707977895,80.9999452123107915,291.999896028610749,0.32976520515071911
0.14,40.2428650137203547,140.010449957139087,8.81678771885633594,0.235115994040172305,1.00853312017749919,0.210038009757040345,-0.000223405052048840667,80.9998740888883901,291.999773766633837,0.622476112174757956
0.15,40.2428650222093793,140.010449930669637,8.82762983390986911,0.189630879970182686,1.32902907912218882,0.275954461326501588,-0.000420025040819890902,80.9997514290591027,291.999574678484578,1.08096311361408337
0.16,40.2428650331672912,140.010449896532748,8.8419264017611745,0.156942086342087062,1.70398470920764145,0.350178435111999642,-0.000717137856433293385,80.9995560133769743,291.999273839695149,1.77693973149979767
