Time,Latitude,Longitude,Altitude,Angle of Attack,Angle of Sideslip,X-Acceleration,Y-Acceleration,Z-Acceleration,Thrust,True Velocity,Ground Velocity,Pitch,Roll,Yaw,Dynamic Pressure,parachute_deploy_gain,Wind Speed,Mach,Angle of Attack(total),Angle of Attack(gust),True Velocity(gust),Acceleration
8.39,40.24433815547419,140.0069356096388,969.861268626058,0.0002880267850394,0.0030117977113094,37.20219783321971,-36.19459869231854,1.6217654376658694,1197.5606505039889,285.5254196169537,105.18842646693096,18.94701783587436,68.0697548154481,302.5723782549442,45448.537679962785,0,5.598178027053747,0.8483866144656153,0.0030255387889715,1.8084249303183728,285.52589270903167,51.929592924023694
8.4,40.244342986025686,140.00692488292484,972.5096262047408,0.0003379495913021,0.001745950302139,31.268434834794995,-36.3367835212252,1.2115319481171305,1091.801974515882,285.74863771015964,105.30453539010271,19.12041918823683,68.04157064834006,302.75931723284464,45507.799551211014,0,5.600737751673683,0.8490757881645187,0.0017783566055803,1.805749692036642,285.7489119633917,47.95356778538498
8.41,40.24434782343127,140.00691414242243,975.1604876015692,0.0003724588017625,0.0004778684489618,14.132024084531816,-36.412565786379695,0.751378209011264,784.4799868601986,286.06019002642944,105.45369040694727,19.293219835940764,68.01231027347696,302.94564620656837,45595.226067237985,0,5.6032998151070545,0.8500275142852473,0.0006058743788895,1.802518147262351,286.0602650898299,39.06601619164915
8.42,40.244352667214095,140.00690338923297,977.8135848153236,0.0003903019096669,-0.0007887344422353,31.70848534507792,-36.40926032230653,0.2623112302563345,1102.377903273299,286.36683442337426,105.6011687239244,19.464956241526068,67.98194054975815,303.13086646112606,45681.13559342974,0,5.6058455113968995,0.8509647369668893,0.0008800211547782,1.7993231761017858,286.3667105292578,48.28178836039552
8.43,40.24435751803522,140.0068926221884,980.4692161619604,0.0003909576672285,-0.0020518234718282,35.51813240409608,-36.31617864389482,-0.2331346001397335,1172.0541784235822,286.58926831898174,105.71729350837916,19.63520021107069,67.95046962895483,303.3145170894595,45740.20566088365,0,5.6083903129610055,0.8516517959337737,0.0020887381626829,1.796663862470378,286.5889460193045,50.79819792583163
8.44,40.24436237598608,140.00688184126477,983.127391374716,0.0003743471273923,-0.0033079830127162,16.132124953219943,-36.1535650213322,-0.7150185042862757,824.2949933118744,286.8819083018871,105.859966768372,19.80356289823479,67.91794846106148,303.4961792706719,45821.709120549705,0,5.610937480921243,0.8525475592257056,0.003329097082626,1.7935740829886442,286.88138868513084,39.59592113740339
8.45,40.2443672405704,140.00687104756793,985.7878342826756,0.0003414393113487,-0.0045542073394212,25.913824788277047,-35.91524098353253,-1.1618363961447276,1001.596155571019,287.1973812007973,106.01156180981168,19.969696992160575,67.88447040518598,303.67547859578144,45910.551057753786,0,5.613485059618454,0.8535112568266151,0.0045669886211923,1.790355350385956,287.196665827582,44.30328107346162
8.46,40.244372112151325,140.0068602405127,988.45069058007,0.0002939463785709,-0.0057898077553822,37.82293305664977,-35.587376633047064,-1.552395360713139,1216.846052268732,287.4268231340967,106.13120718689744,20.13329728162488,67.85016914874066,303.8520856507581,45971.91839067753,0,5.61601517536938,0.8542193580336679,0.0057972647047425,1.7876878660039082,287.42591367322274,51.95618896711071
8.47,40.24437699108526,140.00684941954336,991.1160968614876,0.0002339353813464,-0.0070102002761626,16.222555444796516,-35.186291474181665,-1.8717686466968395,829.2718617966285,287.69248558303286,106.2648795621392,20.294099548629983,67.81521489548362,304.0257148119483,46044.89021598895,0,5.618547667145115,0.8550351776821082,0.0070141025057534,1.784812398302291,287.6913844233512,38.791106335503294
8.48,40.2443818768111,140.00683858585515,993.7837482922464,0.0001641894250237,-0.008211598968798,21.695782751013,-34.71489891959498,-2.106764704234661,928.80934527912,288.0134496469728,106.41988678234377,20.45187751725035,67.7798089517714,304.1961209543313,46135.6036652208,0,5.621082256587276,0.8560154344148388,0.0082132402700854,1.781615467624512,288.0121597720275,40.99109237012182
8.49,40.24438676950654,140.00682773920903,996.4536986640304,8.795377031028964e-05,-0.009395168310983,39.53860620890348,-34.1569151962462,-2.2449503592775093,1250.4399271247166,288.25388074908705,106.54503033861572,20.606438418448807,67.744177102469,304.3630946732283,46200.551027807094,0,5.623612086049111,0.8567564126165192,0.0093955799913794,1.77893997133898,288.2524049595064,52.297572016126296
8.5,40.24439166981356,140.0068168785014,999.12621812523,8.568945282842133e-06,-0.0105561243899195,20.63685067604877,-33.52472692953502,-2.282485689996056,911.3902768843076,288.5042505416962,106.67441498974723,20.757617434471623,67.70856195360204,304.5264563078844,46268.70080605019,0,5.626130066228698,0.8575270036315855,0.0105561278802565,1.7762280600445035,288.5025923895639,39.43344598751752
8.51,40.24439657717308,140.00680600489167,1001.8010077444644,-7.038851640852185e-05,-0.0116894683672247,18.54721326225928,-32.82585127727326,-2.2193672063424783,874.6858056295779,288.8180962534591,106.82834959562352,20.905270766327817,67.67321460878632,304.68604848630576,46357.24463256792,0,5.62865013774009,0.8584863420066833,0.0116896802820825,1.773154348658446,288.81626007607446,37.76852158438264
8.52,40.24440149151483,140.00679511859985,1004.4780044237496,-0.0001454341174998,-0.0127973517404339,37.79844003628052,-32.047009936363104,-2.0566188645736614,1221.2007895865563,289.0735940963454,106.9607204137423,21.04926829678109,67.63838607145887,304.84172823346654,46427.09342352228,0,5.631172349109558,0.859272323010002,0.0127981781050087,1.770469946405148,289.07158389305147,49.59801000233547
8.53,40.24440641356326,140.0067842183764,1007.1575148531228,-0.0002133171291139,-0.0138766888175766,23.472120946909175,-31.193564728044077,-1.8026940372162787,964.2695534865531,289.30138888376575,107.08304164323071,21.189486110147808,67.60431864742327,304.99335892915917,46488.058913959474,0,5.633684550093918,0.8599760283232127,0.0138783283217061,1.76798737623227,289.2992091386048,39.079772875246135
8.54,40.244411342909046,140.00677330508043,1009.839316629508,-0.0002709918611547,-0.0149196628506188,15.335062530932326,-30.27953709450593,-1.4714039616006338,818.6959937860332,289.6111283010128,107.23693181007631,21.32579878139663,67.57123785488915,305.14080201975344,46575.388532446086,0,5.636190261196764,0.8609233964821534,0.0149221237200729,1.7650399230061902,289.608784725879,33.97321796803151
8.55,40.24441627930389,140.00676237925487,1012.5232678795248,-0.0003160618780952,-0.0159293703099942,33.36445441317834,-29.293736915231783,-1.0758990552104772,1142.8150397789047,289.88748460682973,107.37856407233647,21.45807222942865,67.53934513893225,305.2839093352442,46652.01944759179,0,5.638698018748386,0.8617716048163737,0.0159325055694924,1.7623344288835674,289.8849824272248,44.41246896452472
8.56,40.24442122335272,140.00675143988408,1015.2096202445626,-0.0003467095087517,-0.0169060753093427,31.522520812430784,-28.234791223066573,-0.6337997822801698,1109.8432360610689,290.0951691599457,107.49438022291578,21.586157694204967,67.5088115683917,305.4225166211392,46706.56422506615,0,5.641208070449726,0.8624157380797082,0.0169096301053715,1.7600854452663,290.0925135598846,42.32345042579005
8.57,40.24442617504905,140.00674048708268,1017.898343048805,-0.0003615252641616,-0.0178389496121768,12.064866397547512,-27.120714482034167,-0.1673640887725303,760.8397878236349,290.38702739574273,107.64253375580108,21.709886639204175,67.4797729540342,305.5564380720006,46788.23401912783,0,5.64370241475357,0.8633101810238444,0.0178426125940773,1.7573677142005864,290.38422526013557,29.683702025604884
8.58,40.244431133844294,140.00672952193602,1020.5891632892937,-0.0003600706284027,-0.0187300193101635,26.20134047422061,-25.945555508513134,0.3035907434203335,1014.6604266949796,290.6852267109166,107.79334706153456,21.82906679385331,67.45232663641714,305.6854620941103,46871.98644357892,0,5.646195910549538,0.8642235535897153,0.0187334800481788,1.7546567039444694,290.6822846064157,36.87511709311386
8.59,40.24443610022076,140.0067185436642,1023.2822792585672,-0.0003426858343294,-0.0195836358065145,36.82322697592129,-24.703128146188757,0.7588752340765529,1205.0258612593616,290.8959591531383,107.9108999562477,21.943480277329886,67.4265297614861,305.80934931645515,46927.55392198083,0,5.648691608180547,0.8648769545964463,0.0195866338351913,1.7525192081326535,290.8928829628792,44.34828606325317
8.6,40.24444107450481,140.00670755178498,1025.9778166041613,-0.0003101358467471,-0.0203891368802253,14.876256192351256,-23.40880949732921,1.1767198887100216,811.2306612102734,291.15562409751345,108.04720123044994,22.052883378999287,67.40239932877834,305.9278323955546,46998.92226161744,0,5.65118645704074,0.8656759093599175,0.0203914954684863,1.7501342622139058,291.15242137944927,27.760764220013918
8.61,40.244446055968375,140.0066965476971,1028.6754293124943,-0.0002640282728258,-0.021144259361263,22.688055940567903,-22.064855693658153,1.5387345619551973,951.2052822275804,291.4646884462227,108.20242355768904,22.157007633105145,67.37991411996576,306.0406172176194,47086.273545422984,0,5.653665895979917,0.8666218163323035,0.02114590775601,1.7475028830233477,291.46136711380433,31.685539970094442
8.62,40.244451045014905,140.00668553077196,1031.375283362943,-0.0002066886519111,-0.0218569307885104,37.21727689997614,-20.663206616379703,1.8299084151450815,1211.2470527666217,291.6900611362943,108.32556720937244,22.255562946714537,67.35901808374518,306.1473863163094,47146.61146055927,0,5.656147466357636,0.8673189544844959,0.0218579080428938,1.7454245272886657,291.6866278577178,42.60800831215318
8.63,40.244456042080685,140.00667450033643,1034.0775576417536,-0.000140706362052,-0.0225184364728587,19.26472445185881,-19.2151443543759,2.036860583775021,888.9943399348207,291.9322854420167,108.45505078498677,22.348242643267863,67.33962510577217,306.24780436426266,47212.40879323217,0,5.6586312314411025,0.8680662697680583,0.0225188760799606,1.7432975735146483,291.9287482543781,27.285530630780983
8.64,40.24446104657785,140.00666345752452,1036.7819767592132,-6.91300521115192e-05,-0.0231234035861544,18.973221282930822,-17.726789990946315,2.150587377865664,883.3953403684968,292.2387802147214,108.60904408973931,22.43472924308149,67.32162517184733,306.341524457053,47299.02425775603,0,5.661107995850896,0.8690047694531688,0.0231235069242623,1.740841809270553,292.2351479990784,26.05469699121463
8.65,40.24446605851772,140.0066524024006,1039.4885352355511,4.712091914136067e-06,-0.0236805570224363,37.586822362215806,-16.192544675748533,2.1671487300115237,1216.2238601705888,292.4807104108709,108.73812739238424,22.514701684827926,67.30489132022251,306.4281959488983,47364.7699654496,0,5.663575666087098,0.8697513540529689,0.0236805574799515,1.7388264755126508,292.4769906777781,40.98370715275607
8.66,40.2444710785351,140.00664133393852,1042.1975029716257,7.749338174782893e-05,-0.0241854130767365,21.20120246021448,-14.619035855509924,2.0862042700462355,921.9661438019756,292.701747228425,108.8590095254424,22.58784377215899,67.28928713211378,306.507473611716,47423.75958289056,0,5.666045540738991,0.8704358776693611,0.024185537219902,1.736991477426848,292.6979481927355,25.83717173686099
8.67,40.24447610602757,140.00663025327475,1044.9086041905284,0.0001458966101791,-0.0246282109534801,17.37896121834105,-13.015320276094442,1.9115347981316708,852.9119997494201,293.00506612431803,109.01131918375614,22.6538524698314,67.27467459876482,306.57902662762893,47509.43735717525,0,5.668517297538544,0.8713651643413038,0.0246286430877828,1.734726653954131,293.00119753410706,21.796348781444696
8.68,40.244481140901726,140.00661916064053,1047.621790533793,0.0002069097880149,-0.0250197619280218,35.49491860297291,-11.377328080402272,1.652366846352307,1176.4089147208142,293.24899888189435,109.14067356424816,22.71244617116113,67.26092182375976,306.6425475418168,47575.886144005795,0,5.670976130383393,0.872117917591189,0.0250206174643557,1.732872541799867,293.2450687870059,37.31036259641156
8.69,40.244486183843826,140.00660805490725,1050.3373556664972,0.0002578298943514,-0.0253561670510205,20.463771462755936,-9.710950463818776,1.320879664078902,906.4134084471772,293.4712496993537,109.26155814925244,22.7633734273642,67.2479101754666,306.69776171556924,47635.31106620153,0,5.673432256974741,0.8728062590535159,0.025357477865556,1.731205691308129,293.46726676207714,22.689495906203458
8.7,40.24449123426262,140.0065969371591,1053.0550333315016,0.0002963604463998,-0.025628830480732,17.93625877908792,-8.023333110525432,0.9319593736884878,860.3773323976176,293.76180028186604,109.40861535609504,22.80642003883292,67.23554076182157,306.7444350062093,47716.930652936935,0,5.675890242840773,0.873697801013158,0.0256305439067812,1.7291967569532165,293.75777451472237,19.67109050020024
8.71,40.244496292084925,140.00658580756573,1055.774786110577,0.0003209642728331,-0.0258467263876259,34.055235265354725,-6.314104957323683,0.5045367491568584,1147.7918472385172,294.00996043461515,109.539327291339,22.84141514165177,67.22373976950968,306.7823803557793,47784.80578409708,0,5.678348741395874,0.8744633403970963,0.0258487191723631,1.7274986206357896,294.0059004404659,34.639306109129976
8.72,40.244501357892666,140.0065746651554,1058.4968625736717,0.0003306406193651,-0.0260083797797304,24.58618679319565,-4.587951465615145,0.0583679654586469,977.3338855856774,294.22880311297484,109.65875243170302,22.868236479157268,67.2124624557528,306.8114635031598,47843.16272752503,0,5.680791295864748,0.875141751549928,0.0260104813887524,1.7260336697586147,294.2247177263728,25.010663455817003
8.73,40.244506431393475,140.00656351045842,1061.221129869837,0.0003249857322753,-0.0261049494428379,15.592822243426832,-2.850755002306973,-0.3871231981035441,815.5854585400181,294.5135438669309,109.8036041583454,22.886813267610933,67.2016956939554,306.83160609610474,47922.97017354776,0,5.683235766191145,0.8760162389990424,0.0261069722806821,1.7242442476075186,294.50944331120314,15.856001197300495
8.74,40.24451151219263,140.00655234416834,1063.9474118106991,0.0003045122725027,-0.026144235913462,31.863754031331485,-1.1045522683732587,-0.8105097167838523,1105.4883765768263,294.77344399563884,109.939005473843,22.89712734579863,67.19145889447891,306.84278694766954,47994.721306115214,0,5.685682073528335,0.8768169131808999,0.0261460092412575,1.7226626423592648,294.76933726880736,31.893193359771345
8.75,40.244516600901754,140.00654116523103,1066.675970712188,0.0002703104759824,-0.0261288292879616,26.429467530965464,0.6465096275165544,-1.1919854388653548,1007.1951551763024,294.97891791079337,110.05358533348976,22.899212997403342,67.18180326211133,306.8450418600519,48048.76109352887,0,5.688122750851086,0.8774557633989928,0.0261302274794739,1.7214606301006568,294.9748136040287,26.46423167135778
8.76,40.244521697349,140.00652997393397,1069.406728232655,0.0002239600154031,-0.0260472549337456,14.681320289188264,2.3978272890223384,-1.516298773088724,796.3000568793045,295.26017700171053,110.1975803316468,22.893154402436164,67.17280940848707,306.83846089468983,48127.50669052489,0,5.69055385548918,0.8783201176932958,0.0260482177471023,1.7198785101219534,295.25608550861415,14.952922895239631
8.77,40.244526801065064,140.006518771068,1072.139477574903,0.0001678031211031,-0.0259076362916849,30.508655743063446,4.145833671167537,-1.7675463587784632,1078.1155722045885,295.52751410915533,110.33645497193558,22.879080989879288,67.16458368675366,306.823183349131,48201.74203482408,0,5.692986755684026,0.8791431321274076,0.0259081797198577,1.7184397188147222,295.5234445473017,30.8397508454296
8.78,40.24453191259284,140.0065075556676,1074.8744527612569,0.0001045154894711,-0.0257152048760435,30.18938153063832,5.885577998035637,-1.9335755058920057,1071.2724316987876,295.7243853028065,110.44840344436524,22.85716229103256,67.15725284608257,306.799392225658,48253.00307599236,0,5.69542169084782,0.8797565915178805,0.0257154172774724,1.7174716084722383,295.7203459680059,30.81846037378235
8.79,40.24453703187585,140.00649632779195,1077.6116281812251,3.701429771664591e-05,-0.0254573434156575,15.330456219847404,7.614910827418096,-2.0099742817967052,805.0095906424204,296.0012004960206,110.5914837304826,22.827601102652423,67.15095791019324,306.76730683805573,48330.3671559073,0,5.69784447788392,0.8806079475033101,0.0254573703333748,1.716100276943289,295.99720166599946,17.235131314604814
8.8,40.2445421583525,140.00648508836903,1080.3507593445986,-3.149085441354526e-05,-0.0251430983813086,30.01455639566597,9.328533052767447,-1.992062612138016,1066.2955021962075,296.2611456143036,110.72834225125744,22.790625128042432,67.14584715109247,306.7271737860416,48402.247955601335,0,5.700264145253714,0.8814091878166169,0.025143118089077,1.7148873903613486,296.2571961457722,31.493863497447656
8.81,40.244547292597055,140.0064738363545,1083.0920971274616,-9.786755449500828e-05,-0.0247763325311033,26.48104448259131,11.021081133009352,-1.880578482597272,1002.2182267237266,296.46576937174933,110.84410664223878,22.746479417468333,67.14206867528294,306.6792587623402,48456.063919411965,0,5.702685800590756,0.8820459099254424,0.0247765258231533,1.7140539139620443,296.4618775146575,28.744504199212802
8.82,40.24455243437854,140.00646257209135,1085.8355435979277,-0.0001590337541996,-0.0243477639243186,17.286945647004565,12.692181844734234,-1.683480086975918,837.3592644133263,296.7358987607459,110.98542536614174,22.695418056576205,67.13976260801321,306.6238375773421,48531.30721165351,0,5.70510753324066,0.8828775935010877,0.0243482833014747,1.712900543279124,296.7320742230472,21.511951910171607
8.83,40.24455758335582,140.00645129611476,1088.5809535806743,-0.0002122184680573,-0.0238652057371514,29.950575445862754,14.335472866498792,-1.4090220340552495,1062.562835871894,296.991442712673,111.12132999170024,22.637695879207097,67.13905392118754,306.5611871629038,48601.802722845736,0,5.707514108277707,0.8836659533496628,0.0238661492897378,1.7118892265510788,296.98769397503037,33.23444139649248
8.84,40.24456273995944,140.00644000761392,1091.3285202961029,-0.0002550872155656,-0.0233327409507894,29.020841682616,15.945023011356056,-1.069853196269622,1045.1437674280603,297.1928193203616,111.2364732782318,22.573561689653303,67.14004551766678,306.491578219508,48654.57990750128,0,5.70992261425459,0.8842932119508272,0.0233341352851726,1.7112462826658348,297.18915422208494,33.13001051405968
8.85,40.2445679041474,140.00642870659468,1094.0782330878408,-0.0002856525531493,-0.0227420184350948,16.391447743721475,17.52270568230671,-0.684051087121672,819.3180638615713,297.46127620319777,111.37765842714556,22.503252193365125,67.14281228575847,306.41526862096765,48729.33392111979,0,5.712332940754682,0.8851201360146321,0.0227438123306104,1.7102725258832556,297.4577038953894,24.004014236241574
8.86,40.24457307532776,140.00641739403028,1096.829841163829,-0.000302662510599,-0.0221007631516795,31.004997802602382,19.06103033924763,-0.2686550499714878,1079.3598343165,297.7179585809524,111.5143507101382,22.426986874188543,67.14739644783401,306.3324978350848,48800.25325916987,0,5.71473661409986,0.8859120958250503,0.0221028354898569,1.7094205549984116,297.7144870012807,36.39649628561755
8.87,40.244578254109214,140.00640606878846,1099.583622127944,-0.0003055211490798,-0.021413844477392,28.24746010830529,20.55316858927438,0.1573281318549265,1029.5910310989264,297.9143088262015,111.62772195059408,22.34496517397177,67.15380406230224,306.24348383203835,48851.4035826129,0,5.717132184308867,0.8865245945949226,0.0214160238732497,1.7089669599098392,297.91094514745504,34.93388747005559
8.88,40.24458344022554,140.00639473126785,1102.3394722687665,-0.0002941021491263,-0.0206737798498903,16.538905027300764,22.003185016029295,0.5724726164326593,820.562326974493,298.1747273190256,111.76577862396736,22.25736490282007,67.16200319399923,306.14842132523455,48923.5762194367,0,5.719529497625591,0.8873278129389057,0.0206758716704288,1.708196676191564,298.17147988935113,27.53185891377943
8.89,40.24458863326019,140.00638338214125,1105.0972217996923,-0.0002691379213233,-0.0198871573927691,27.760025240697935,23.40363959342023,0.958244692630394,1020.2594262149744,298.43428700581575,111.90336111751036,22.164342158555183,67.17192379299165,306.04748164075687,48995.48875254706,0,5.721928474923563,0.8881285470822453,0.0198889784650701,1.7074805497186294,298.43116313850015,36.321723258593444
8.9,40.24459383359541,140.00637202066807,1107.8570553672016,-0.000231979032835,-0.0190597285853627,32.4230540870946,24.746421385136735,1.2972670912703623,1102.9999734241587,298.6318120374953,112.01678730675629,22.066033334004093,67.1834590817963,305.9408148474808,49047.04269514805,0,5.724314372690035,0.8887447360429351,0.0190611402435638,1.7071661345005875,298.62881814238534,40.80836568170193
8.91,40.244599041315574,140.00636064662683,1110.6190293041557,-0.0001843893756424,-0.0181862254925868,13.847077377417612,26.03642054536395,1.5730942539680044,772.0377867954586,298.8759064726256,112.1479492683203,21.96255858091344,67.19646856690618,305.8285534665349,49113.900929115414,0,5.726698891312139,0.8894995847686469,0.0181871602353456,1.7066306692970057,298.8730497870534,29.53153183028452
8.92,40.24460425567412,140.00634926128546,1113.3828305528104,-0.0001287214600417,-0.0172702734240199,25.371382401606752,27.269296520832658,1.7734159425646512,977.3338854957508,299.1476533547732,112.2894779367367,21.85402634701416,67.21078258834974,305.7108173420382,49189.86855471064,0,5.729084975836851,0.890336801880134,0.0172707531247126,1.705980739621566,299.14494054660855,37.28896058909392
8.93,40.24460947715389,140.00633786371466,1116.1486943913192,-6.770898710092762e-05,-0.0163201488722422,33.79548800800114,28.43261569491353,1.8899738112185696,1127.262304517467,299.338585495461,112.39949490952348,21.740539315048636,67.22620800903701,305.5877200283428,49239.27092829868,0,5.731469248590392,0.8909335624701771,0.0163202893264366,1.7058323611037456,299.33602193250556,44.205436837120885
8.94,40.24461470590479,140.00632645356632,1118.9167114584536,-4.217034299508727e-06,-0.0153304843452897,14.736392599164612,29.535120632283864,1.9170874799528053,788.2125921978101,299.5817408636435,112.52930693738504,21.622201240060654,67.24253490224717,305.45937615539503,49305.86005804308,0,5.733841108044477,0.8916858234184216,0.0153304849265507,1.705425088983486,299.5793327568225,33.06296783421091
8.95,40.244619941205734,140.00631503207228,1121.6865803282085,5.8723298331303705e-05,-0.0143054048740188,24.57396361852916,30.571977808105487,1.854227281254556,963.6474833098982,299.85118264310904,112.66887459444882,21.4991237197027,67.25954401898196,305.32590872111996,49381.12193605546,0,5.736214548306308,0.892516394867267,0.0143055254032429,1.7049048605987396,299.84893555538946,39.267845291467644
8.96,40.24462518328113,140.00630359875322,1124.45842479617,0.0001181815586035,-0.0132524302641145,35.75037818462893,31.529777638946623,1.7055852165185417,1162.7225125763507,300.0368117973173,112.77578955367184,21.371433588466793,67.2770144684769,305.1874570600542,49428.789508982154,0,5.738589741190521,0.8930975619579988,0.0132529572049703,1.7048948289770327,300.0347301104579,47.69827501321423
8.97,40.244630432454734,140.0062921529265,1127.2324177794278,0.0001713583196429,-0.0121677118962082,13.795845635515496,32.41916337109992,1.4780068543865938,772.6598568520732,300.2718312630606,112.90138758938312,21.239279983632944,67.29473144752602,305.04418446299917,49492.73421520963,0,5.740956252848594,0.8938258106615516,0.0121689184364988,1.704635589165324,300.26991996335977,35.263465722226634
8.98,40.24463568795997,140.00628069591198,1130.0082350994587,0.0002157955640668,-0.0110549049400289,21.594515092900767,33.23682674536015,1.1827839866792875,912.012407859038,300.5434577503458,113.0407398005498,21.10284015402999,67.31249365449457,304.89628444005945,49568.76565669088,0,5.743317150871985,0.8946630983171486,0.0110570109266614,1.7041977151972152,300.54172124994926,39.65360906850412
8.99,40.24464095003894,140.00626922717584,1132.7860109868047,0.0002495565483102,-0.0099206874200274,38.04530874286608,33.96873672799387,0.835199133499121,1205.025861209808,300.7392986128767,113.15065310478884,20.962324899628697,67.33011992407165,304.7439865875423,49619.81104858115,0,5.7456797782490545,0.8952748537018455,0.0099238257138746,1.7042156408696685,300.73774027494864,51.009980884414766
9.0,40.244646219067945,140.0062577459099,1135.565945117006,0.0002710788457633,-0.0087640019197313,15.119675937223011,34.6231125370811,0.451355107418646,798.1663900737835,300.95532548280835,113.26809770491148,20.8179826951362,67.34745491821879,304.58756104127474,49677.519286854054,0,5.748044210496309,0.8959467656138266,0.0087681932551536,1.7041426550350527,300.95394883661135,37.78317408099822
9.01,40.24465149435676,140.00624625329075,1138.3477448298722,0.0002794242018099,-0.0075868485160534,19.19784755684866,35.20325881340253,0.0491505644137828,871.575270360653,301.23574523148574,113.41008253879154,20.670101963655984,67.36437354470088,304.4273209361196,49756.50325201154,0,5.750392917270998,0.8968104453742199,0.0075919923756587,1.7037262220671434,301.2345534921111,40.097745543576195
9.02,40.244656775863014,140.00623474929318,1141.1314132536204,0.0002744597889954,-0.006395864201834,38.34221841160617,35.69097921353665,-0.3505681403275597,1212.4911938525795,301.4322385214043,113.51969074592776,20.519011971595123,67.380783910318,304.2636233791353,49807.77699980775,0,5.752743158123044,0.8974243351289913,0.0064017503431528,1.7038023265855695,301.4312338614069,52.38410644427782
9.03,40.24466206419552,140.0062232326356,1143.9172605301112,0.0002564540221409,-0.0051911678387708,15.60102213480862,36.09520271886532,-0.7298102608541832,809.3643280331752,301.6367906449147,113.63231911636969,20.36508231547453,67.3966287489857,304.0968689096629,49861.713917551744,0,5.755095218075908,0.898062281529055,0.005197498594038,1.7038479571606535,301.63597521817854,39.329227986112556
9.04,40.2446673584626,140.00621170487966,1146.7048943265977,0.0002263585204831,-0.0039750496987689,17.990015584551273,36.42197916831745,-1.071600068062084,852.9119997531874,301.9114097983112,113.7717854000177,20.208720244278258,67.41188514835645,303.9274986264521,49938.830406397625,0,5.757441852836285,0.8989089056397412,0.0039814894361054,1.703510449602697,301.9107853989651,40.63680048891175
9.05,40.2446726587718,140.00620016569616,1149.4943870632587,0.0001858359486175,-0.0027525691290868,36.155348370808426,36.65322049835083,-1.3577876026841695,1176.4089147417185,302.10862842620855,113.88157601046828,20.05036681447108,67.42656269368901,303.7559900517386,49990.35492867988,0,5.759779852863745,0.8995251454338536,0.002758835286453,1.7036189281276235,302.108196053661,51.50253756747572
9.06,40.24467796569595,140.00618861383313,1152.2860352790449,0.0001368312010356,-0.0015250917864373,15.702333619611,36.79843049837476,-1.576400798281144,814.3411954599101,302.31678720542516,113.9956201435614,19.89049176602123,67.44070013517023,303.5828516177056,50045.500454584406,0,5.762119642226895,0.9001740236290143,0.0015312177448852,1.7036721821508638,302.31654764456755,40.03964045445595
9.07,40.244683278405454,140.0061770507493,1155.0794688725443,8.177324422146256e-05,-0.0002957468918185,19.76827977406328,36.86312449626334,-1.7183708465191991,887.7501377623851,302.5873654714146,114.13365189355468,19.729587129524287,67.45436065468755,303.4086157812536,50121.32612167281,0,5.7644608868375355,0.901008828652154,0.000306844633083,1.703377609550455,302.5873190156015,41.864395746491034
9.08,40.24468859701495,140.0061654760843,1157.8747639485327,2.3393775004328777e-05,0.0009322059245264,34.95986311544479,36.83019520950946,-1.77505072629997,1158.3677761854688,302.77813700328386,114.2412169378274,19.56816028539962,67.46762606827822,303.2338315376356,50170.724666474234,0,5.76678990209859,0.9016060612867802,0.0009324994559573,1.7035327582775563,302.77828343384806,50.81147619684109
9.09,40.244693922018705,140.00615388870855,1160.6721832407925,-3.553170519519995e-05,0.0021562102714837,14.66228700434657,36.71180337197086,-1.7461005213138798,799.4105911693231,302.99348076897525,114.35830699861246,19.406726511620217,67.48059021170484,303.05905637831927,50228.26714409121,0,5.7691175918445525,0.902276528710252,0.002156502943857,1.703547399724887,302.9938194656926,39.57003960132734
9.1,40.24469925269094,140.00614228990267,1163.4714002237856,-9.21365383382854e-05,0.0033726118914131,20.445608545593284,36.511549005850355,-1.6340349736163182,903.3028731136664,303.2637941157935,114.4965301279652,19.24580145908474,67.49335180687993,302.88484816413256,50304.049589591705,0,5.771446743663858,0.903110757094166,0.0033738701853466,1.7032481615353368,303.26432388443027,41.87823050107598
9.11,40.24470458916876,140.00613067925445,1166.27250303939,-0.0001437722210538,0.004580013729737,34.066839164752025,36.21317620277396,-1.4424308411579192,1145.9255141093013,303.44740105129426,114.60167865525796,19.085893968308245,67.5060072187699,302.7117573540498,50351.07753690842,0,5.773773447790814,0.9036868426724984,0.0045822697344704,1.7034276235816388,303.4481204781678,49.73956441407343
9.12,40.24470993179525,140.00611905591865,1169.0756849148183,-0.0001879847984539,0.00577428346691,12.771339043887863,35.83144290501418,-1.1831051039575535,769.54932158934,303.66665177299535,114.72053343346964,18.92749923170306,67.51864339737777,302.5403196021635,50409.9346694553,0,5.77608923074701,0.9043691413648756,0.0057773426234548,1.7033960254408045,303.6675587953198,38.05783939369438
9.13,40.2447152798114,140.0061074212797,1171.8805976087003,-0.0002226855355684,0.0069519149846025,23.05219342776616,35.36774818689631,-0.869065609928257,953.0716154038236,303.9284567308754,114.85567755342208,18.77109301148927,67.53133139667155,302.3710494896335,50482.934124220425,0,5.778406422896124,0.9051782410409333,0.0069554806369949,1.7031121749961209,303.9295487351249,42.22601696439308
