Time,/fdm/jsbsim/position/lat-gc-deg,/fdm/jsbsim/position/long-gc-deg,/fdm/jsbsim/position/h-sl-meters,/fdm/jsbsim/aero/alpha-rad,velocities/vtrue-ms,velocities/vg-ms,attitude/phi-deg,attitude/theta-deg,attitude/psi-deg,aero/qbar-Pa
0,40.2428650000000019,140.010449999999992,8.80004833817482002,-1.72787595947438644,1.00000003200070853,0,-1.42320829130084566e-13,80.9999999956424119,291.999999984291208,0.611988252540449862
0.01,40.2428649999999237,140.010450000000134,8.80004825982749495,-1.72787595947009631,0.187358625186204136,4.48509247367493465e-12,-1.34188210322652091e-12,80.99999999564794,291.9999999842899,0.0214827779633341501
0.02,40.2428649999989574,140.010450000003146,8.80004654186368107,-1.72787595939694749,0.187358541997383832,8.71400380611968816e-11,-2.76509039452676128e-12,80.9999999956516064,291.999999984289957,0.0214827588894732982
0.03,40.2428649999903243,140.010450000029692,8.80003121190369164,-1.72787595874128552,0.187357795063192667,8.29623556115085055e-10,-4.04597785668846496e-12,80.9999999956375376,291.999999984304111,0.0214825876298563832
0.04,40.242864999979318,140.010450000063514,8.80001166027188297,-1.72787595784422487,0.187356772010381589,1.84654431072478442e-09,-5.22520758374795148e-12,80.9999999956160224,291.999999984324234,0.0214823530619303003
0.05,40.2428649999643895,140.010450000109387,8.7999851493537431,-1.72787595663397586,0.187355391402263483,3.21865599645208431e-09,-6.32311112272014801e-12,80.9999999955850711,291.999999984351859,0.0214820365149133476
0.06,40.2428649999459154,140.010450000166088,8.79995238881707209,-1.72787595512673287,0.187353672915356928,4.92687266500342261e-09,-7.38035156763958035e-12,80.9999999955452665,291.999999984386534,0.0214816425020242022
0.07,40.2428649999227943,140.010450000237114,8.79991134957969301,-1.72787595324095422,0.18735152251324666,7.06420908937804313e-09,-8.25460808937427031e-12,80.9999999954938232,291.999999984430588,0.0214811494651518942
0.08,40.2428649998939463,140.010450000325676,8.79986016493141676,-1.72787595088807588,0.18734883941641664,9.73106536183402443e-09,-9.0882015170477288e-12,80.9999999954281975,291.999999984485839,0.0214805343017757874
0.09,40.2428649998622063,140.010450000423162,8.79980384115278724,-1.72787594827037538,0.187345854860393457,1.26976834454817854e-08,-9.86080030364587157e-12,80.9999999953546848,291.999999984547458,0.0214798500321020276
0.1,40.2428649998307151,140.010450000519882,8.79974796588420993,-1.72787594538566824,0.187342565652016985,1.59668909198077661e-08,-1.05520729021505334e-11,80.9999999952730292,291.999999984615556,0.0214790959273530278
0.11,40.2428650006466881,140.010449997964599,8.80068838132023856,-0.7561888210103207,0.237237991085071154,0.0459485580586195541,6.48956693334553681e-06,81.0000025711445915,292.000006553429444,0.0344438355311808969
0.12,40.2428650031062034,140.010449990271042,8.80361375349461994,-0.347129390714404296,0.418294897555858913,0.0959763761456616238,3.11708338429277513e-05,81.0000129696767033,292.000031537362645,0.107079921275355081
0.13,40.2428650074155527,140.010449976805376,8.80889323002397973,-0.192358534452776897,0.658567687973942717,0.151026928774105201,8.67943145122924942e-05,81.0000359987309224,292.00008784546327,0.265426039159464056
0.14,40.24286501372179,140.01044995711527,8.81678783808052557,-0.1187272636948771,0.933038613214727364,0.210173436439305278,0.000191427025395745249,81.0000770166999757,292.000193769653492,0.532772247558340295
0.15,40.242865022212186,140.010449930624645,8.82763009506762053,-0.0762220347349483462,1.25427787433902838,0.276167267571345909,0.000366126676322138739,81.0001407134693352,292.000370629734675,0.962785254693799719
0.16,40.2428650331722437,140.010449896455754,8.84192689796090114,-0.0495571910323429135,1.63022701321955377,0.350491353533821881,0.000635563911944981999,81.0002309350388288,292.000643403257584,1.62643788519126398
0.17,40.2428650468868838,140.01044985373241,8.860184306895734,-0.0321840674658126699,2.05815752467866542,0.432821227477312054,0.0010287995561181003,81.0003504509776491,292.001041512636618,2.5923746888970669
0.18,40.2428650636068284,140.010449801683478,8.88284782066047285,-0.0206311942149576821,2.51730398679428147,0.519959641574123221,0.00157858891398733516,81.0005003595299087,292.001598120827396,3.87802792709211008
0.19,40.2428650834169588,140.010449740048415,8.91006830100417169,-0.0126905343071902557,2.98428039483183527,0.608272481575541812,0.00229389577242117932,81.0006767046953371,292.002322303004007,5.45026628901022736
0.2,40.2428651063727472,140.010449668659476,8.94194357648491867,-0.00693824306429696551,3.46614854161922992,0.698882674842804641,0.00312435466526094982,81.0008692452606596,292.00316306569573,7.35243987108889119
0.21,40.242865132572895,140.010449587216442,8.97864792448282323,-0.00264096227312396502,3.96355789294069938,0.791905341638069249,0.00401143962332828428,81.0010696198150413,292.004061153219595,9.61404215341251955
0.22,40.2428651620900979,140.010449495497795,9.02030983688235288,0.000640871123224026032,4.47671079554094131,0.887380166881514332,0.00492078774021761662,81.001273009070772,292.004981774225655,12.2645593895268306
0.23,40.2428651950227376,140.010449393202038,9.06710387606620749,0.00318846370017377475,5.00326135213302692,0.984944021464213892,0.00584445569084915927,81.0014759334295604,292.005916886181296,15.3192780928529064
0.24,40.2428652314190387,140.010449280181206,9.11911595952808973,0.00519449159773542612,5.54003772958341401,1.08410188085898884,0.00679407562249475031,81.0016741672286855,292.006878266074182,18.7825778262063849
0.25,40.2428652713598254,140.010449156186553,9.17649023612737658,0.00678488405433962105,6.09216277692403985,1.18565497628761563,0.00779499106626165093,81.0018614859442891,292.007891573054394,22.7127832835481556
0.26,40.2428653149140843,140.0104490210054,9.23935015399754178,0.008057652710647999,6.65375904087131964,1.28868291391169065,0.00888018759654080926,81.0020291546880884,292.008990203544499,27.093111025123136
0.27,40.2428653621278016,140.010448874495466,9.30777856486737853,0.00908074248466523432,7.22484278088097209,1.39318727400415066,0.0100890975675451064,81.0021656544961104,292.010214081114668,31.9432195383959403
0.28,40.2428654130650045,140.010448716459308,9.38189041788876033,0.00990034125834443265,7.80824961362153847,1.49961052385694416,0.0114623238387949224,81.0022570542224258,292.011604314417525,37.3100791738057467
0.29,40.2428654677859328,140.01044854671099,9.46179403902590366,0.0105584481618824534,8.40038043262424416,1.60738865148567234,0.0130441045762054713,81.0022867446563311,292.013205692796532,43.1830557545274516
0.3,40.2428655263251756,140.010448365143361,9.54755232074260718,0.011089050646181757,8.99714530039543092,1.71588144629024342,0.0148802012531660324,81.0022358064483115,292.015064548100099,49.5360478091006584
0.31,40.2428655887104298,140.010448171670646,9.63921589017212455,0.0115113427362508926,9.60095688990809393,1.82546612460318758,0.0170165498564695886,81.0020833999366658,292.01722738915737,56.4075324665975799
0.32,40.2428656549939774,140.010447966131778,9.73687890830934144,0.0118382444811517776,10.2155014004966151,1.93671959525366955,0.019499217195980887,81.0018069819530098,292.019740857626005,63.8591840788261962
0.33,40.2428657252237869,140.010447748379136,9.8406277513772249,0.0120909056120940429,10.834450717200907,2.0486528343259085,0.022374290917496896,81.0013825254208371,292.022651616870064,71.8312559856912003
0.34,40.2428657994116747,140.010447518376282,9.95048448947668085,0.0122799163947069634,11.4580631779759532,2.16130745148667192,0.025687910816914454,81.0007847534542265,292.026006383941763,80.3373509413426774
0.35,40.2428658776103632,140.010447275961525,10.0665435686051854,0.0124064000462546752,12.0934904137190085,2.2758039888216457,0.0294864772174641653,80.9999873022814967,292.029852140654498,89.4939282394992972
0.36,40.24286595986419,140.010447020999322,10.1888842001795776,0.0124895827320439419,12.7291037917697398,2.39032562550284267,0.0338163547260637437,80.998962951372377,292.034235834035997,99.1472779742394437
0.37,40.2428660461433907,140.010446753581618,10.3174539857357743,0.0125390295560722353,13.3605797962141253,2.50419856110078198,0.038723560748491509,80.9976839646352573,292.03920406141782,109.227096349090743
0.38,40.2428661364563567,140.010446473683686,10.4522678010463714,0.0125507785655216003,13.9964948441278665,2.61876811342512639,0.0442537274742934167,80.9961223406106399,292.0448030320822,119.870614891671963
0.39,40.2428662308235872,140.010446181244106,10.5933615064769988,0.0125314655150794794,14.6336563326702507,2.73353865510653904,0.0504517020305047248,80.9942500490769248,292.051078162868805,131.030975742297471
