Time,/fdm/jsbsim/position/lat-gc-deg,/fdm/jsbsim/position/long-gc-deg,/fdm/jsbsim/position/h-sl-meters,/fdm/jsbsim/aero/alpha-rad,velocities/vtrue-ms,velocities/vg-ms,attitude/phi-deg,attitude/theta-deg,attitude/psi-deg,aero/qbar-Pa,/fdm/jsbsim/metrics/Sw-sqft
0,40.2428650000000019,140.010449999999992,8.80004833817482002,1.30899693899574721,2.00000006400141572,0,-3.68661589030192536e-14,74.9999999959652541,291.999999984291321,2.44795301016179678,0.173298958235855366
0.01,40.2428649999999166,140.010450000000247,8.80004825982749495,1.3089969389924796,0.374717250414039693,4.47608075748563283e-12,-7.37323178060379998e-13,74.9999999959684089,291.999999984290525,0.0859311118724306322,0.173298958235855366
0.02,40.2428649999983463,140.010450000005164,8.80004657706320259,1.30899693893218916,0.374717087114636305,8.38361471529734287e-11,-1.47464635612041466e-12,74.9999999959680395,291.999999984292458,0.085931036988533438,0.173298958235855366
0.03,40.2428649999843557,140.010450000049048,8.80003158093094839,1.30899693838950704,0.374715623593682101,7.95683383446736035e-10,-2.03992745929555716e-12,74.9999999959386372,291.999999984317583,0.0859303658662053799,0.173298958235855366
0.04,40.242864999966514,140.010450000105038,8.80001245737075877,1.30899693764616654,0.37471361936632569,1.77060178352721346e-09,-2.55605368392911896e-12,74.9999999958969568,291.999999984352371,0.085929446798033618,0.173298958235855366
0.05,40.2428649999423271,140.010450000180953,8.7999865312188863,1.30899693664299055,0.374710915181766968,3.08573957315222906e-09,-2.97387015148270733e-12,74.9999999958395449,291.999999984399665,0.0859282067618718781,0.173298958235855366
0.06,40.2428649999124417,140.010450000274773,8.79995449284017184,1.3089969353941,0.374707548886941855,4.72321166248886137e-09,-3.37939789939554859e-12,74.9999999957673111,291.999999984458668,0.0859266631196409503,0.173298958235855366
0.07,40.2428649998750032,140.010450000392268,8.7999143585711721,1.30899693383156279,0.374703336638024853,6.77198292764597637e-09,-3.6374610116906368e-12,74.9999999956761627,291.999999984532849,0.0859247315777088572,0.173298958235855366
0.08,40.2428649998283063,140.010450000538839,8.79986430030763245,1.30899693188196853,0.374698081119985593,9.3283107970575505e-09,-3.79721436690464208e-12,74.9999999955615237,291.999999984625561,0.0859223216714103261,0.173298958235855366
0.09,40.242864999776927,140.010450000700104,8.79980921532511751,1.30899692971304882,0.374692234894918708,1.21720436782660664e-08,-3.88323540430942569e-12,74.9999999954335834,291.999999984728902,0.0859196409373804149,0.173298958235855366
0.1,40.2428649997259527,140.010450000860089,8.79975457317531173,1.30899692732295025,0.374685792030219844,1.53057483460363125e-08,-3.82179180610397803e-12,74.999999995292157,291.999999984842987,0.0859166866680185909,0.173298958235855366
0.11,40.242865001056586,140.010449996634748,8.80066248696148357,0.905544237329481083,0.481349676770368107,0.0759821907391580453,-1.75486434432582207e-05,74.9999867008002497,291.999981814414184,0.14179613763781973,0.173298958235855366
0.12,40.2428650050654468,140.010449983914157,8.80348995790779654,0.650796900074005924,0.655391401571800758,0.158692312380955936,-8.13360906228059125e-05,74.9999347452232712,291.999915768527956,0.26287203854880814,0.173298958235855366
0.13,40.2428650120860354,140.010449961652938,8.80859800027012874,0.49479024812909661,0.882289417838762469,0.24968156493695523,-0.000207612221365432526,74.9998247977243295,291.999785023342724,0.47639241928403564,0.173298958235855366
0.14,40.2428650223560211,140.01044992910667,8.81624180604815599,0.396484191212057191,1.14697480551650921,0.347411581120860458,-0.000418055976290289464,74.9996304708966051,291.999567134536505,0.805100579360345958,0.173298958235855366
0.15,40.2428650361781237,140.010449885326977,8.82674646554589337,0.32613978432327112,1.46070874693133135,0.45642953016156218,-0.000738385562017535957,74.9993185259000796,291.999235475705348,1.30577757025773256,0.173298958235855366
0.16,40.2428650540139685,140.010449828866996,8.84060757555663557,0.273071027803360233,1.83088831916288708,0.579182110861269805,-0.00119913435789658013,74.9988471320381933,291.998758434724095,2.05146954660082637,0.173298958235855366
0.17,40.242865076324172,140.010449758283244,8.85831985856294679,0.232777749619493379,2.25471623280186106,0.715126075990733745,-0.00183655211003279297,74.9981639309354904,291.998098480802867,3.11117478939012848,0.173298958235855366
0.18,40.2428651035138287,140.010449672306834,8.88031870541274593,0.203113521467255864,2.71152992936564674,0.858959016836325251,-0.00269248347416311618,74.9972052375717624,291.997212289895742,4.49954412808161397,0.173298958235855366
0.19,40.2428651357174587,140.010449570518205,8.90674967635274051,0.18172682532175094,3.17744157695143459,1.00458499133479529,-0.00381283379384399516,74.9958972276777729,291.99605233284575,6.17865230043544766,0.173298958235855366
0.2,40.2428651730175488,140.010449452661192,8.93770262441039165,0.165275244906668256,3.65853562562913481,1.15377602257801604,-0.00524544484249220202,74.9941583118200725,291.994569073299488,8.1912823149578422,0.173298958235855366
0.21,40.2428652155644428,140.010449318266353,8.97334032012820337,0.152190559008684889,4.1551135652633171,1.30669517764463183,-0.00704040910479499741,74.9918985312275339,291.992710640977577,10.5657815585893058,0.173298958235855366
0.22,40.2428652634666406,140.01044916699567,9.013780737546087,0.141512199271537936,4.66726119957861307,1.46341702078247793,-0.00925039880467969956,74.9890189300449634,291.990422489811465,13.3308658434729495,0.173298958235855366
0.23,40.2428653168750614,140.010448998377427,9.05918746587932233,0.132677058164346828,5.19261030383605249,1.62335558719926643,-0.0119307246171430452,74.9854112207611934,291.987647338219404,16.5007510812251361,0.173298958235855366
0.24,40.242865375860255,140.010448812192266,9.10963794180750952,0.125301308856163029,5.72799376007650185,1.78571085603036339,-0.0151394064238691457,74.9809577448067586,291.984325084776458,20.0786828432565905,0.173298958235855366
0.25,40.2428654405462467,140.010448608052286,9.16526697950363278,0.118944451722939201,6.27844563789732035,1.95181836975822676,-0.0189369010991639747,74.9755315928664601,291.980393095520071,24.1230437271473264,0.173298958235855366
0.26,40.2428655110382678,140.010448385628337,9.2261891863435519,0.113494252195266224,6.83812269769394909,2.12016862676647566,-0.0233866474118102317,74.968995664024348,291.975785634515944,28.6153502021776696,0.173298958235855366
0.27,40.2428655874045518,140.010448144706885,9.29247950097620468,0.108759973267106069,7.40697166925991368,2.29076504756703159,-0.028554722450760163,74.9612030736124666,291.970434218335356,33.5740621156612349,0.173298958235855366
0.28,40.2428656697423861,140.010447884982625,9.36424376496076682,0.104562398959022529,7.9877543878784234,2.46434412725827912,-0.0345098381986549338,74.951997247982689,291.964267606882231,39.0453153455102324,0.173298958235855366
0.29,40.2428657581428908,140.010447606168782,9.44158111945688816,0.1008464219737715,8.57684943175171988,2.63997636580513095,-0.0413236032405616197,74.9412111845500704,291.957211534428609,45.0165156288337371,0.173298958235855366
0.3,40.2428658526555125,140.010447308109121,9.52454574902057693,0.09756665949420322,9.17010968948271454,2.81659698910273759,-0.049070276133250039,74.9286680001352607,291.949188948920096,51.4590667822118277,0.173298958235855366
0.31,40.242865953318109,140.010446990682738,9.6131791970372209,0.0946178834318748552,9.76985601173809215,2.99483220506989678,-0.0578262526989101813,74.9141814640239687,291.940120548229345,58.4097671356185586,0.173298958235855366
0.32,40.242866060208037,140.010446653643669,9.70756478191316141,0.0919090154493617389,10.3796652379072665,3.17563802613640078,-0.0676701521537422107,74.8975559127974009,291.929924673074538,65.9283044144747805,0.173298958235855366
0.33,40.2428661733951145,140.010446296768549,9.80777726857066234,0.0894520837905944527,10.9931391687640474,3.35736381713046761,-0.0786830236314575576,74.8785856119494042,291.918517085498536,73.9510739359592861,0.173298958235855366
0.34,40.2428662928899499,140.010445920019293,9.91382767446041235,0.0871998874936322776,11.6104483945476655,3.54008149374121395,-0.0909476522073792565,74.8570558949405722,291.905811676441829,82.4887259037601552,0.173298958235855366
0.35,40.2428664187692746,140.010445523148206,10.0257968199580905,0.0850661906929028461,12.2386105460093741,3.72565957400988657,-0.104548177570362291,74.8327436640148704,291.891720847965189,91.655002008468955,0.173298958235855366
0.36,40.2428665510953678,140.010445105951646,10.1437494244962938,0.0831061552637907403,12.8659205051949641,3.91105711974808212,-0.119570440637781411,74.8054163817493958,291.876155140305855,101.290508102300706,0.173298958235855366
0.37,40.2428666898096168,140.010444668606311,10.2676205733418477,0.0813125553563560921,13.4879829078661544,4.0951530153193918,-0.136100614240997231,74.7748345336496953,291.859024635390142,111.320685078866603,0.173298958235855366
0.38,40.2428668349150556,140.010444211092562,10.3974101177483806,0.0796043491990996027,14.1132307440805942,4.28020227640147422,-0.154224033236692759,74.7407536904037642,291.840240152556987,121.879125099470642,0.173298958235855366
0.39,40.2428669864337678,140.01044373332897,10.5331371324509391,0.0779799534481385309,14.7383541446451307,4.46537181120040572,-0.174025456924793848,74.7029235620484258,291.819712959444416,132.913397454784899,0.173298958235855366
0.4,40.2428671443561754,140.010443235332531,10.6747859831839804,0.0764165985186514435,15.3639391637403921,4.65086104666742006,-0.195588302949014692,74.6610891795135245,291.797355547580764,144.434197907349272,0.173298958235855366
0.41,40.242867308704696,140.010442717016986,10.822373696297408,0.0748981006914048869,15.9898687798619967,4.83668447113272926,-0.218993947323098959,74.6149919246421121,291.773082338532106,156.440257045570092,0.173298958235855366
0.42,40.2428674794783703,140.01044217836801,10.9758912436813123,0.0733986251675697032,16.6186363556372072,5.02355926197295233,-0.244321105881039891,74.5643703999211311,291.746810305312636,168.983028315832229,0.173298958235855366
0.43,40.2428676567309367,140.010441619195461,11.1353857677161692,0.071911121001173639,17.2492205511904686,5.21126758877624852,-0.271645261050894815,74.5089612115804272,291.718459546090173,182.047457517476744,0.173298958235855366
0.44,40.2428678404394375,140.010441039550471,11.3008222108125693,0.0704474253538542733,17.8758773391794499,5.39833158796901369,-0.301038471514484041,74.4484992516447193,291.687953460641154,195.512036797909616,0.173298958235855366
0.45,40.2428680305911115,140.010440439449781,11.4721745945870879,0.0689902219476276612,18.4996670831413041,5.58509098778134838,-0.332568368012361559,74.3827197957860307,291.65521977072666,209.391692871205208,0.173298958235855366
0.46,40.2428682271442071,140.010439819000311,11.6493850680559881,0.0675478469980725083,19.1151059910763017,5.77012493312137131,-0.366296479200187985,74.3113614619112752,291.62019223767777,223.551533109024859,0.173298958235855366
0.47,40.2428684300455615,140.010439178343205,11.8323822170645006,0.0660829987161220683,19.7294761780529946,5.95546728996585806,-0.402276749962639568,74.2341693256029345,291.582812183126862,238.148422681147622,0.173298958235855366
0.48,40.2428686393302897,140.010438517334052,12.0211847348302605,0.0645897300079326109,20.3421559647300469,6.14101477282572539,-0.440555342872379019,74.1508953764371341,291.543028679640543,253.164429307164312,0.173298958235855366
0.49,40.2428688549440565,140.010437836112999,12.2157165540486581,0.0630764713792284493,20.9480100826603142,6.32543852518228,-0.481170053637874851,74.06130004763979,291.500799144912662,268.464064765543867,0.173298958235855366
0.5,40.2428690768713437,140.010437134692467,12.4159398772448313,0.0615252958816871337,21.5502206016923274,6.50967732061143245,-0.524148892950035639,73.9651558738234769,291.456090805754343,284.116007437570147,0.173298958235855366
0.51,40.2428693050766952,140.010436413146522,12.6217944292098299,0.0599364036295515212,22.146389892162972,6.6931431191516273,-0.569509789531829735,73.8622488744726553,291.408881001758516,300.047187603063264,0.173298958235855366
0.52,40.2428695395492539,140.010435671466496,12.8332430994272233,0.0582853007327571587,22.743448287332491,6.87784299104167562,-0.617259840214718025,73.7523812731739952,291.359157964663439,316.437162952279039,0.173298958235855366
