-4.382638562141390537e+01	1.843985961862673139e+04
-4.306764550494313681e+01	1.814067700960056027e+04
-4.231322770574985981e+01	1.784319800069386474e+04
-4.156323527111511851e+01	1.754746323384599600e+04
-4.081777061925108541e+01	1.725351310325227314e+04
-4.007693556085723685e+01	1.696138776386147219e+04
-3.934083125074181453e+01	1.667112711229675551e+04
-3.860955820619333423e+01	1.638277079409735597e+04
-3.788321626437660683e+01	1.609635818691630084e+04
-3.716190458466698487e+01	1.581192840143816284e+04
-3.644572164166455508e+01	1.552952027862167233e+04
-3.573476518494833698e+01	1.524917237382705025e+04
-3.502913226012493197e+01	1.497092296511313543e+04
-3.432891916340172855e+01	1.469481003532156501e+04
-3.363422144959472604e+01	1.442087127523147865e+04
-3.294513391652487400e+01	1.414914407740357638e+04
-3.226175057722907269e+01	1.387966552521906306e+04
-3.158416467005844197e+01	1.361247239685856039e+04
-3.091246862015550079e+01	1.334760115010823392e+04
-3.024675405484814661e+01	1.308508792842688854e+04
-2.958711176349358141e+01	1.282496854510787853e+04
-2.893363170296099440e+01	1.256727848543776054e+04
-2.828640298638260475e+01	1.231205290225710451e+04
-2.764551385234057079e+01	1.205932660380637026e+04
-2.701105167871200052e+01	1.180913405918202807e+04
-2.638310294668004730e+01	1.156150938414127995e+04
-2.576175324344121265e+01	1.131648634216607752e+04
-2.514708725189286653e+01	1.107409834039290945e+04
-2.453918872320566180e+01	1.083437841879334155e+04
-2.393814048707316999e+01	1.059735925421214597e+04
-2.334402441910964754e+01	1.036307314750713886e+04
-2.275692144971042552e+01	1.013155202703940267e+04
-2.217691153425821682e+01	9.902827436920486434e+03
-2.160407365564556414e+01	9.676930538003221955e+03
-2.103848581263900996e+01	9.453892103289272200e+03
-2.048022499502846827e+01	9.233742508125375025e+03
-1.992936719581681615e+01	9.016511735006259187e+03
-1.938598737888608881e+01	8.802229360819810609e+03
-1.885015948397446550e+01	8.590924558805621928e+03
-1.832195641166105915e+01	8.382626092629612685e+03
-1.780145000734614413e+01	8.177362310062409051e+03
-1.728871106633915389e+01	7.975161144981597317e+03
-1.678380930446782315e+01	7.776050105777067074e+03
-1.628681336926407042e+01	7.580056279757920493e+03
-1.579779081217633774e+01	7.387206322189916136e+03
-1.531680809256698517e+01	7.197526457867492354e+03
-1.484393056433504299e+01	7.011042475833943172e+03
-1.437922246143458160e+01	6.827779723666013524e+03
-1.392274690134581050e+01	6.647763108838285916e+03
-1.347456586413530921e+01	6.471017090460840336e+03
-1.303474019007283680e+01	6.297565678334868608e+03
-1.260332957401959675e+01	6.127432430735032540e+03
-1.218039255041314028e+01	5.960640448483447472e+03
-1.176598649117833340e+01	5.797212374121194443e+03
-1.136016759308891189e+01	5.637170386919466182e+03
-1.096299087729224730e+01	5.480536202687451805e+03
-1.057451017234137680e+01	5.327331067075976534e+03
-1.019477811508103571e+01	5.177575755922158351e+03
-9.823846140311998099e+00	5.031290571168543465e+03
-9.461764472375440604e+00	4.888495337539399770e+03
-9.108582122268510162e+00	4.749209401398329646e+03
-8.764346876185184598e+00	4.613451626224217762e+03
-8.429105293036935009e+00	4.481240391628543875e+03
-8.102902697565401269e+00	4.352593590634266548e+03
-7.785783171780912504e+00	4.227528626294431888e+03
-7.477789553326531724e+00	4.106062411042011263e+03
-7.178963422972313602e+00	3.988211361752914854e+03
-6.889345106854797507e+00	3.873991400624172456e+03
-6.608973667354651305e+00	3.763417951571225785e+03
-6.337886895170110613e+00	3.656505937096770140e+03
-6.076121310941725362e+00	3.553269778926442541e+03
-5.823712151629874434e+00	3.453723392631238312e+03
-5.580693376164251873e+00	3.357880189850453462e+03
-5.347097651464559398e+00	3.265753072773315580e+03
-5.122956353318851797e+00	3.177354434480226701e+03
-4.908299561636900954e+00	3.092696157065573516e+03
-4.703156054418591303e+00	3.011789609253744402e+03
-4.507553307682607091e+00	2.934645646365792800e+03
-4.321517486107367745e+00	2.861274606623091131e+03
-4.145073446442170351e+00	2.791686312487414853e+03
-3.978244728253625517e+00	2.725890067006162099e+03
-3.821053554575457145e+00	2.663894654063360576e+03
-3.673520828756874579e+00	2.605708337131414737e+03
-3.535666127046122931e+00	2.551338856340799794e+03
-3.407507704958875561e+00	2.500793430986433123e+03
-3.289062486224352710e+00	2.454078755162756352e+03
-3.180346064604161693e+00	2.411200998475753295e+03
-3.081372702427066290e+00	2.372165805459744661e+03
-2.992155327447822977e+00	2.336978294333181111e+03
-2.912705531640067846e+00	2.305643056517214973e+03
-2.843033569273683447e+00	2.278164155872063475e+03
-2.783148355909738747e+00	2.254545128295256745e+03
-2.733057469250579352e+00	2.234788982051564290e+03
-2.692767143709455802e+00	2.218898195625866720e+03
-2.662282275713750312e+00	2.206874719809416092e+03
-2.641606416913038213e+00	2.198719975015686032e+03
-2.630741779119852630e+00	2.194434853223675873e+03
-2.629689230678533995e+00	2.194019716540386980e+03
-2.638448298879390475e+00	2.197474398147623106e+03
-2.657017167684064152e+00	2.204798201399480604e+03
-2.685392680770731566e+00	2.215989901018045657e+03
-2.723570340613890028e+00	2.231047742725085300e+03
-2.771544309391229088e+00	2.249969443594368386e+03
-2.829307408225513853e+00	2.272752191747290453e+03
-2.896851124501443664e+00	2.299392649233409884e+03
-2.974165604329248591e+00	2.329886949052613090e+03
-3.061239661364736353e+00	2.364230698628549817e+03
-3.158060773907646723e+00	2.402418978658837204e+03
-3.264615090379156648e+00	2.444446345270162965e+03
-3.380887427590917316e+00	2.490306829330237633e+03
-3.506861276375274894e+00	2.539993938663158588e+03
-3.642518802139152800e+00	2.593500658262576508e+03
-3.787840847154933410e+00	2.650819451189970550e+03
-3.942806935904184851e+00	2.711942260677071317e+03
-4.107395273746798914e+00	2.776860509595658186e+03
-4.281582753122822993e+00	2.845565102898463920e+03
-4.465344958922377039e+00	2.918046429731982244e+03
-4.658656165092869728e+00	2.994294362093015479e+03
-4.861489345900189107e+00	3.074298259265208344e+03
-5.073816173821620090e+00	3.158046966982742106e+03
-5.295607028881645917e+00	3.245528821107488511e+03
-5.526830997172234916e+00	3.336731647040186544e+03
-5.767455879585657641e+00	3.431642763159807600e+03
-6.017448196559102236e+00	3.530248982689862260e+03
-6.276773187228989137e+00	3.632536613359710827e+03
-6.545394823133556805e+00	3.738491462804272487e+03
-6.823275804142581613e+00	3.848098836953472528e+03
-7.110377569907060824e+00	3.961343544543379267e+03
-7.406660304870977818e+00	4.078209899088016755e+03
-7.712082939377531865e+00	4.198681719310685367e+03
-8.026603160905043666e+00	4.322742333570883602e+03
-8.350177415145680015e+00	4.450374580284831609e+03
-8.682760918623673163e+00	4.581560812897711003e+03
-9.024307655622244795e+00	4.716282898666587243e+03
-9.374770392612681746e+00	4.854522224346990697e+03
-9.734100683547772803e+00	4.996259698276046947e+03
-1.010224887148184969e+01	5.141475751006642895e+03
-1.047916410336480020e+01	5.290150341138105432e+03
-1.086479432845634108e+01	5.442262954685913428e+03
-1.125908631282895200e+01	5.597792610797642737e+03
-1.166198564560837525e+01	5.756717864209817890e+03
-1.207343673996485478e+01	5.919016805634202683e+03
-1.249338285181222830e+01	6.084667069129070114e+03
-1.292176607514953091e+01	6.253645830257032685e+03
-1.335852736460521761e+01	6.425929814973143948e+03
-1.380360652784374409e+01	6.601495296625049377e+03
-1.425694224597429738e+01	6.780318103998828519e+03
-1.471847208006936825e+01	6.962373623885803681e+03
-1.518813247088986174e+01	7.147636800969637989e+03
-1.566585876244727160e+01	7.336082147116248052e+03
-1.615158519613936861e+01	7.527683739056166814e+03
-1.664524493016183371e+01	7.722415226037339380e+03
-1.714677004674360106e+01	7.920249832674882782e+03
-1.765609155505039851e+01	8.121160360092139854e+03
-1.817313941294059987e+01	8.325119194498372963e+03
-1.869784252091224275e+01	8.532098304796838420e+03
-1.923012874954109463e+01	8.742069253404060873e+03
-1.976992493406580209e+01	8.955003194109707692e+03
-2.031715689145896420e+01	9.170870878806501423e+03
-2.087174943521191750e+01	9.389642663318361883e+03
-2.143362637317993347e+01	9.611288506546356075e+03
-2.200271053386320119e+01	9.835777980831888271e+03
-2.257892376072691221e+01	1.006308026971217623e+04
-2.316218693445496868e+01	1.029316417669489965e+04
-2.375241998458255921e+01	1.052599812984313030e+04
-2.434954188707819611e+01	1.076155018081770868e+04
-2.495347069557173114e+01	1.099978801719223884e+04
-2.556412353130045645e+01	1.124067895848334047e+04
-2.618141661508227003e+01	1.148418996875975790e+04
-2.680526526087027150e+01	1.173028765409614789e+04
-2.743558389852169199e+01	1.197893827155142935e+04
-2.807228608638058986e+01	1.223010773412894741e+04
-2.871528451073744748e+01	1.248376161055978628e+04
-2.936449101663445305e+01	1.273986513745157754e+04
-3.001981660079810865e+01	1.299838321649713180e+04
-3.068117143550820103e+01	1.325928042388707945e+04
-3.134846488507269768e+01	1.352252101680577834e+04
-3.202160549956825975e+01	1.378806893095874693e+04
-3.270050105115861783e+01	1.405588779489673107e+04
-3.338505852414659358e+01	1.432594092608817664e+04
-3.407518415009322155e+01	1.459819134477036641e+04
-3.477078339861149203e+01	1.487260177031458079e+04
-3.547176100456024983e+01	1.514913463195094300e+04
-3.617802098500817465e+01	1.542775207545770536e+04
-3.688946662978517566e+01	1.570841595943094399e+04
-3.760600054736438125e+01	1.599108787338202274e+04
-3.832752464586202734e+01	1.627572913023934416e+04
-3.905394016653602307e+01	1.656230077956075547e+04
-3.978514769986251309e+01	1.685076361387312500e+04
-4.052104717722703242e+01	1.714107816539186024e+04
-4.126153791419055494e+01	1.743320472308691751e+04
-4.200651859500082708e+01	1.772710332656997343e+04
-4.275588730723885078e+01	1.802273377976014672e+04
-4.350954155518707012e+01	1.832005565615545493e+04
-4.426737825259282744e+01	1.861902829597560412e+04
-4.502929376978568854e+01	1.891961082474784052e+04
-4.579518391149438372e+01	1.922176214455334048e+04
-4.656494396950682813e+01	1.952544095479988755e+04
-4.733846869883636543e+01	1.983060574281714435e+04
-4.811565235831383802e+01	2.013721479986857958e+04
-4.889638872648111345e+01	2.044522622741972373e+04
-4.968057108607050054e+01	2.075459793101312971e+04
-5.046809228275576231e+01	2.106528764344461524e+04
-5.125884469642435448e+01	2.137725291342790661e+04
-5.205272028465522283e+01	2.169045112274557323e+04
-5.284961059703536534e+01	2.200483949189547275e+04
-5.364940676217138105e+01	2.232037507496493345e+04
-5.445199954548638743e+01	2.263701478243114980e+04
-5.525727931624997780e+01	2.295471536815234504e+04
-5.606513611197232905e+01	2.327343345477111143e+04
-5.687545960766216524e+01	2.359312552158465041e+04
-5.768813915951285054e+01	2.391374792177854397e+04
-5.850306382469268840e+01	2.423525689023328596e+04
-5.932012233809911095e+01	2.455760853435198078e+04
-6.013920318361089556e+01	2.488075886217005245e+04
-6.096019455284019273e+01	2.520466376608071732e+04
-6.178298439885558935e+01	2.552927904402917193e+04
-6.260746044961506129e+01	2.585456040481135642e+04
-6.343351018852870737e+01	2.618046346040443677e+04
-6.426102092329600168e+01	2.650694375312438206e+04
-6.508987974245812325e+01	2.683395673848368824e+04
-6.591997359188455619e+01	2.716145781536714640e+04
-6.675118923293260309e+01	2.748940230952368074e+04
-6.758341329376271744e+01	2.781774549381140969e+04
-6.841653228800971931e+01	2.814644259556363613e+04
-6.925043259159097886e+01	2.847544878743827940e+04
-7.008500051217397697e+01	2.880471921482509788e+04
-7.092012225152204508e+01	2.913420898098922407e+04
-7.175568395689963097e+01	2.946387316735230706e+04
-7.259157173906476146e+01	2.979366684059108593e+04
-7.342767164420355641e+01	3.012354504156416442e+04
-7.426386973355043608e+01	3.045346281672552868e+04
-7.510005203267505181e+01	3.078337519811594757e+04
-7.593610461115017074e+01	3.111323723479557157e+04
-7.677191353922904682e+01	3.144300397575123861e+04
-7.760736494030182087e+01	3.177263049059309924e+04
-7.844234501229902889e+01	3.210207187799959502e+04
-7.927673999629988089e+01	3.243128325333211615e+04
-8.011043625636636989e+01	3.276021978013386979e+04
-8.094332023470499848e+01	3.308883665243931318e+04
-8.177527850354199757e+01	3.341708911524202267e+04
-8.260619778902561450e+01	3.374493247392601188e+04
-8.343596493291860838e+01	3.407232207915186154e+04
-8.426446698416918935e+01	3.439921336298713868e+04
