Time,/fdm/jsbsim/position/lat-gc-deg,/fdm/jsbsim/position/long-gc-deg,/fdm/jsbsim/position/h-sl-meters,/fdm/jsbsim/aero/alpha-rad,velocities/vtrue-ms,velocities/vg-ms,attitude/phi-deg,attitude/theta-deg,attitude/psi-deg,aero/qbar-Pa,/fdm/jsbsim/metrics/Sw-sqft
0,40.2428650000000019,140.010449999999992,8.80004833817482002,-1.83259571459404613,2.00000006400141661,0,-3.68661589030192536e-14,74.9999999959652541,291.999999984291321,2.44795301016179856,0.173298958235855366
0.01,40.2428649999999166,140.010450000000247,8.80004825982749495,-1.83259571459076098,0.374717250422183845,4.47608075748563283e-12,-7.37323178060379998e-13,74.9999999959684089,291.999999984290525,0.0859311118761659359,0.173298958235855366
0.02,40.2428649999983463,140.010450000005164,8.80004657706320259,-1.83259571453016123,0.374717087267400883,8.38361471529734287e-11,-1.47464635612041466e-12,74.9999999959680395,291.999999984292458,0.0859310370585981143,0.173298958235855366
0.03,40.2428649999843557,140.010450000049048,8.80003158093094839,-1.83259571398469112,0.374715625043838318,7.95683383446736035e-10,-2.03992745929555716e-12,74.9999999959386372,291.999999984317583,0.0859303665313095183,0.173298958235855366
0.04,40.242864999966514,140.010450000105038,8.80001245737075877,-1.83259571323753234,0.374713622593348339,1.77060178352721346e-09,-2.55605368392911896e-12,74.9999999958969568,291.999999984352371,0.0859294482780773583,0.173298958235855366
0.05,40.2428649999423271,140.010450000180953,8.7999865312188863,-1.83259571222920359,0.374710920805771397,3.08573957315222906e-09,-2.97387015148270733e-12,74.9999999958395449,291.999999984399665,0.0859282093412502973,0.173298958235855366
0.06,40.2428649999124417,140.010450000274773,8.79995449284017184,-1.83259571097389773,0.374707557495400967,4.72321166248886137e-09,-3.37939789939554859e-12,74.9999999957673111,291.999999984458668,0.0859266670677662214,0.173298958235855366
0.07,40.2428649998750032,140.010450000392268,8.7999143585711721,-1.83259570940333405,0.37470334898056451,6.77198292764597637e-09,-3.6374610116906368e-12,74.9999999956761627,291.999999984532849,0.085924737238343929,0.173298958235855366
0.08,40.2428649998283063,140.010450000538839,8.79986430030763245,-1.83259570744372557,0.374698098121667711,9.3283107970575505e-09,-3.79721436690464208e-12,74.9999999955615237,291.999999984625561,0.0859223294687496142,0.173298958235855366
0.09,40.242864999776927,140.010450000700104,8.79980921532511751,-1.832595705263665,0.374692257079571656,1.21720436782660664e-08,-3.88323540430942569e-12,74.9999999954335834,291.999999984728902,0.085919651111583617,0.173298958235855366
0.1,40.2428649997259527,140.010450000860089,8.79975457317531173,-1.83259570286128914,0.374685819926338815,1.53057483460363125e-08,-3.82179180610397803e-12,74.999999995292157,291.999999984842987,0.0859166994613630719,0.173298958235855366
0.11,40.2428650010574103,140.010449996631991,8.80066249604523243,-1.2408191953979999,0.355588749416219208,0.0760331859583522479,-1.65425338366997618e-05,75.0000091963264452,291.999982856013958,0.0773818406271695736,0.173298958235855366
0.12,40.2428650050688361,140.010449983902191,8.80348999083638262,-0.706112259677118326,0.457777942418953421,0.158811747803381892,-6.99865154590202518e-05,75.0000413823750591,291.999927518479296,0.128248602077823487,0.173298958235855366
