Time,/fdm/jsbsim/position/lat-gc-deg,/fdm/jsbsim/position/long-gc-deg,/fdm/jsbsim/position/h-sl-meters,/fdm/jsbsim/aero/alpha-rad,velocities/vtrue-ms,velocities/vg-ms,attitude/phi-deg,attitude/theta-deg,attitude/psi-deg,aero/qbar-Pa
0,40.2428650000000019,140.010449999999992,8.80004833817482002,1.41371669411540712,7.00000022400495858,0,-1.42320829130084566e-13,80.9999999956424119,291.999999984291208,29.9874243744820284
0.01,40.2428649999999237,140.010450000000134,8.80004825982749495,1.41371669411478718,1.31151037626876099,4.48509247367493465e-12,-1.34188210322652091e-12,80.99999999564794,291.9999999842899,1.05265612014772203
0.02,40.2428649999989574,140.010450000003146,8.80004654186368107,1.41371669410421741,1.31150979330782058,8.71400380611968816e-11,-2.76509039452676128e-12,80.9999999956516064,291.999999984289957,1.05265518450246365
0.03,40.2428649999903243,140.010450000029692,8.80003121190369164,1.41371669400947453,1.31150455902656726,8.29623556115085055e-10,-4.04597785668846496e-12,80.9999999956375376,291.999999984304111,1.05264678356402475
0.04,40.242864999979318,140.010450000063514,8.80001166027188297,1.41371669387984999,1.31149738979259944,1.84654431072478442e-09,-5.22520758374795148e-12,80.9999999956160224,291.999999984324234,1.05263527711161498
0.05,40.2428649999643895,140.010450000109387,8.7999851493537431,1.41371669370496988,1.31148771492462934,3.21865599645208431e-09,-6.32311112272014801e-12,80.9999999955850711,291.999999984351859,1.05261974927462698
0.06,40.2428649999459154,140.010450000166088,8.79995238881707209,1.41371669348717455,1.31147567230591577,4.92687266500342261e-09,-7.38035156763958035e-12,80.9999999955452665,291.999999984386534,1.05260042143794097
0.07,40.2428649999227943,140.010450000237114,8.79991134957969301,1.41371669321468119,1.31146060296220468,7.06420908937804313e-09,-8.25460808937427031e-12,80.9999999954938232,291.999999984430588,1.0525762360996973
0.08,40.2428649998939463,140.010450000325676,8.79986016493141676,1.41371669287469182,1.31144180066044425,9.73106536183402443e-09,-9.0882015170477288e-12,80.9999999954281975,291.999999984485839,1.052546059990497
0.09,40.2428649998622063,140.010450000423162,8.79980384115278724,1.41371669249643617,1.31142088582615601,1.26976834454817854e-08,-9.86080030364587157e-12,80.9999999953546848,291.999999984547458,1.05251249395289226
0.1,40.2428649998307151,140.010450000519882,8.79974796588420993,1.41371669207959783,1.31139783608533733,1.59668909198077661e-08,-1.05520729021505334e-11,80.9999999952730292,291.999999984615556,1.05247550224201691
0.11,40.2428650006374014,140.010449997977389,8.80068891044855128,1.26538526977037913,1.36669090843811603,0.0456740623270634402,0.000334573524871067084,80.9998651124464573,292.000338727077065,1.14309846610185328
0.12,40.2428650030694968,140.010449990322911,8.80361554072201358,1.11245618541823865,1.4583217474318475,0.095400516109735517,0.00143388837638302883,80.9994096315701597,292.001451741256801,1.30151630679141239
0.13,40.242865007331531,140.010449976927021,8.80889665459692495,0.965168418660260929,1.59438112466262072,0.150102824318690431,0.00334735993589546253,80.9985938404804386,292.003389061354142,1.55570403246805711
0.14,40.2428650135683483,140.01044995734253,8.81679296244978872,0.834409925465507074,1.7748149967797533,0.20884888504344995,0.00614917691420825089,80.9973672013284869,292.006225806886107,1.92774035592328241
0.15,40.2428650219647253,140.010449930999016,8.82763670349419094,0.716507384133997838,2.01159936634590197,0.274384495643987592,0.00993920825121587422,80.9956674393000498,292.010063101977323,2.47642333529551495
0.16,40.2428650328031949,140.01044989702504,8.84193452036082839,0.612513870453760489,2.31365280478097324,0.348184187000417034,0.0148488343340451578,80.9934163098040187,292.015033981122201,3.27595318266879243
0.17,40.2428650463652886,140.010449854551524,8.86019221770465393,0.524768890871304405,2.67992891416954615,0.429915789638420476,0.0210465624064555788,80.9905156125300039,292.021309077799685,4.39528558358687338
0.18,40.2428650628978843,140.010449802815259,8.88285499341487927,0.455134629180247274,3.09104412367038828,0.516369596731688363,0.028738171741493717,80.9868460384947184,292.02909677928659,5.8472278009702956
0.19,40.2428650824803427,140.010449741566731,8.9100717596411716,0.401995943229998376,3.52210170840567427,0.603859639740865761,0.0381581160774083147,80.9822709617152299,292.038634517473326,7.59175625158356926
0.2,40.242865105160007,140.010449670654936,8.94193452225923657,0.359810993326251938,3.97563342100485428,0.693462801021544228,0.0495566907635136486,80.976642193171898,292.050175792399443,9.67274651222177262
0.21,40.2428651310265977,140.010449589799265,8.97860989764332729,0.325656823154184372,4.45007410489147048,0.785282715066736303,0.0631995647300991198,80.9697994874091052,292.063989706293341,12.1190924313058179
0.22,40.2428651601442198,140.010449498798209,9.02021875754892832,0.297545483976341729,4.94424095348319614,0.879372495442224178,0.0793678550247943343,80.961569972029352,292.08036104182878,14.9600529791804853
0.23,40.2428651926039507,140.01044939736849,9.06692867100834832,0.274201758669533169,5.45496370959111765,0.975384997631457917,0.0983572110673773953,80.9517676986809818,292.099589357106879,18.2102395925777465
0.24,40.2428652284474708,140.010449285378883,9.11881917418241628,0.254693589052740754,5.9784898432647875,1.07284637545673478,0.120476686954105197,80.9401936198653118,292.121987853401151,21.8732217615264339
