x,y,z
-2130.596737829151,2.6094142912656855,3227.049611984286
-2130.5299066110542,2.6094048477172715,3226.695780832871
-2130.463074447854,2.6093953973248083,3226.3419559360386
-2130.396241363483,2.6093859401641875,3225.988137293692
-2130.329407381612,2.609376476310504,3225.634324905727
-2130.26257252565,2.6093670058380667,3225.280518772037
-2130.1957368187514,2.609357528820404,3224.926718892507
-2130.1289002838166,2.6093480453302744,3224.5729252670167
-2130.0620629434948,2.6093385554396735,3224.219137895441
-2129.995224820186,2.609329059219842,3223.8653567776487
-2129.928385936047,2.609319556741275,3223.511581913503
-2129.8615463129886,2.6093100480737204,3223.1578133028884
-2129.7947059726775,2.6093005332861825,3222.804050945727
-2129.7278649365485,2.6092910124469566,3222.450294841891
-2129.6610232258004,2.609281485623621,3222.0965449912483
-2129.5941808614,2.609271952883046,3221.742801393666
-2129.5273378640854,2.6092624142914005,3221.3890640490076
-2129.4604942543674,2.60925286991416,3221.035332957136
-2129.393650052532,2.6092433198161133,3220.6816081179095
-2129.326805278643,2.60923376406137,3220.3278895311882
-2129.259959952545,2.6092242027133676,3219.9741771968284
-2129.193114093867,2.6092146358348782,3219.6204711146866
-2129.1262677220207,2.6092050634880164,3219.266771284617
-2129.0594208562075,2.609195485734245,3218.913077706474
-2128.9925735154184,2.6091859026343824,3218.5593903801114
-2128.9257257184368,2.6091763142486104,3218.2057093053822
-2128.858877483839,2.6091667206364755,3217.8520344821345
-2128.792028829983,2.609157121856878,3217.4983659101727
-2128.725179775034,2.609147517968113,3217.1447035893243
-2128.658330336961,2.609137909027865,3216.7910475194244
-2128.591480533536,2.6091282950932135,3216.437397700306
-2128.524630382335,2.609118676220637,3216.0837541318015
-2128.4577799007416,2.609109052466019,3215.730116813741
-2128.390929105948,2.609099423884656,3215.3764857459546
-2128.324078014957,2.60908979053126,3215.02286092827
-2128.257226644585,2.609080152459967,3214.6692423605145
-2128.1903750114625,2.609070509724342,3214.315630042514
-2128.1235231320366,2.6090608623773837,3213.962023974095
-2128.0566710225735,2.609051210471532,3213.6084241550802
-2127.989818699159,2.6090415540586713,3213.254830585295
-2127.9229661777013,2.6090318931901364,3212.9012432645627
-2127.8561134739334,2.609022227916719,3212.5476621927055
-2127.7892606034434,2.60901255828875,3212.1940873695125
-2127.722407581654,2.609002884356043,3211.8405187947665
-2127.6555544237976,2.608993206167832,3211.4869564682704
-2127.588701144938,2.6089835237728334,3211.1334003898255
-2127.5218477599747,2.60897383721925,3210.7798505592295
-2127.4549942836434,2.608964146554777,3210.4263069762787
-2127.3881407305175,2.6089544518266075,3210.0727696407653
-2127.3212871150104,2.6089447530814365,3209.7192385524795
-2127.2544334513773,2.608935050365466,3209.3657137112086
-2127.1875797537164,2.6089253437244104,3209.0121951167366
-2127.12072603597,2.608915633203502,3208.6586827688443
-2127.0538723119275,2.6089059188474932,3208.3051766673093
-2126.9870185952254,2.6088962007006633,3207.951676811906
-2126.92016489935,2.6088864788068222,3207.5981832024054
-2126.8533112376376,2.6088767532093162,3207.2446958385744
-2126.7864576232896,2.6088670239510585,3206.8912147201963
-2126.7196040693902,2.60885729107459,3206.5377398471055
-2126.6527505888566,2.6088475546219354,3206.1842712190883
-2126.5858971944594,2.608837814634668,3205.8308088359267
-2126.5190438988307,2.6088280711539253,3205.4773526974013
-2126.4521907144635,2.60881832422041,3205.123902803292
-2126.3853376537145,2.608808573874396,3204.770459153379
-2126.318484728803,2.608798820155733,3204.4170217474416
-2126.251631951816,2.608789063103849,3204.063590585259
-2126.184779334706,2.6087793027577573,3203.7101656666114
-2126.117926889296,2.6087695391560577,3203.3567469912778
-2126.0510746272776,2.6087597723369416,3203.0033345590373
-2125.984222560213,2.6087500023381964,3202.64992836967
-2125.9173706995384,2.6087402291972097,3202.2965284229563
-2125.8505190565625,2.608730452950972,3201.9431347186764
-2125.7836676424713,2.6087206736360846,3201.5897472566107
-2125.716816468355,2.6087108912888355,3201.236366036504
-2125.6499655451707,2.6087011059451033,3200.882991058115
-2125.583114883748,2.608691317640363,3200.5296223212113
-2125.5162644947977,2.6086815264097174,3200.176259825561
-2125.449414388913,2.6086717322878976,3199.82290357093
-2125.38256457657,2.6086619353092684,3199.469553557085
-2125.3157150681322,2.6086521355078327,3199.11620978379
-2125.2488658738466,2.6086423329172335,3198.7628722508093
-2125.18201700385,2.608632527570759,3198.409540957906
-2125.115168468166,2.6086227195013443,3198.056215904842
-2125.0483202767086,2.6086129087415757,3197.702897091379
-2124.981472439283,2.6086030953236956,3197.349584517277
-2124.914624965586,2.608593279279603,3196.996278182296
-2124.8477778652073,2.608583460640859,3196.6429780861936
-2124.7809311476303,2.6085736394386885,3196.2896842287273
-2124.714084822458,2.6085638157046156,3195.9363966096744
-2124.6472388985067,2.6085539894678966,3195.5831152287474
-2124.5803933852635,2.608544160759659,3195.229840085729
-2124.513548291806,2.6085343296098364,3194.8765711803735
-2124.4467036271135,2.6085244960480485,3194.5233085124337
-2124.379859400068,2.608514660103606,3194.170052081661
-2124.3130156194557,2.6085048218055125,3193.816801887807
-2124.246172293967,2.6084949811824667,3193.463557930621
-2124.179329432198,2.6084851382628664,3193.110320209852
-2124.1124870426493,2.60847529307481,3192.7570887252477
-2124.045645133731,2.6084654456460985,3192.4038634765557
-2123.978803713759,2.6084555960042404,3192.0506444635203
-2123.91196279096,2.6084457441764526,3191.6974316858864
-2123.8451223734683,2.608435890189662,3191.3442251433967
-2123.77828246933,2.608426034070512,3190.9910248357933
-2123.7114430865036,2.6084161758453677,3190.6378307628206
-2123.6446042328776,2.6084063155403565,3190.2846429242445
-2123.5777659162436,2.6083964531813084,3189.931461319819
-2123.5109281443083,2.608386588793776,3189.578285949295
-2123.4440909246932,2.608376722403041,3189.225116812425
-2123.377254264938,2.608366854034123,3188.8719539089616
-2123.3104181725002,2.608356983711776,3188.518797238659
-2123.2435826547558,2.6083471114604944,3188.165646801271
-2123.1767477190015,2.608337237304516,3187.812502596555
-2123.1099133724542,2.6083273612678246,3187.4593646242674
-2123.0430796222477,2.6083174833741336,3187.1062328841435
-2122.9762464754363,2.608307603646906,3186.753107375915
-2122.9094139390013,2.608297722109367,3186.399988099327
-2122.842582019848,2.608287838784496,3186.0468750541218
-2122.7757507248066,2.608277953695031,3185.6937682400408
-2122.708920060633,2.6082680668634706,3185.3406676568247
-2122.6420900340095,2.6082581783120773,3184.9875733042127
-2122.5752606515466,2.6082482880628794,3184.634485181942
-2122.508431919783,2.608238396137674,3184.28140328975
-2122.4416038451845,2.6082285025580254,3183.9283276273763
-2122.374776434144,2.6082186073452585,3183.5752581945735
-2122.3079496929886,2.608208710520484,3183.2221949910854
-2122.241123627975,2.608198812104592,3182.869138016652
-2122.174298245295,2.6081889121182544,3182.5160872710153
-2122.1074735510724,2.6081790105819267,3182.1630427539153
-2122.0406495513657,2.608169107515851,3181.810004465093
-2121.9738262521687,2.6081592029400587,3181.456972404289
-2121.9070036594103,2.6081492968743722,3181.1039465712447
-2121.8401817789563,2.608139389338408,3180.7509269657
-2121.7733606165943,2.6081294803515345,3180.3979135873938
-2121.7065401780537,2.6081195699329274,3180.044906436064
-2121.639720469007,2.6081096581015752,3179.691905511451
-2121.5729014950643,2.6080997448762675,3179.3389108132933
-2121.5060832617764,2.6080898302755964,3178.9859223413305
-2121.439265774634,2.608079914317959,3178.6329400953014
-2121.372449039069,2.608069997021563,3178.279964074945
-2121.305633060455,2.6080600784044234,3177.92699428
-2121.238817844109,2.6080501584843696,3177.574030710206
-2121.172003395284,2.6080402372790266,3177.2210733653
-2121.1051897191687,2.608030314805812,3176.868122245017
-2121.0383768209053,2.608020391081985,3176.5151773490948
-2120.971564705579,2.608010466124622,3176.1622386772697
-2120.9047533782223,2.608000539950623,3175.8093062292783
-2120.8379428438116,2.6079906125767094,3175.4563800048577
-2120.771133107271,2.607980684019428,3175.103460003743
-2120.7043241734723,2.607970754295154,3174.7505462256704
-2120.637516047235,2.6079608234200906,3174.3976386703757
-2120.570708733631,2.607950891411223,3174.0447373375987
-2120.503902236617,2.6079409582820503,3173.6918422270655
-2120.4370965613475,2.6079310240497984,3173.3389533385193
-2120.3702917124174,2.6079210887299342,3172.986070671696
-2120.303487694374,2.6079111523377754,3172.63319422633
-2120.236684511721,2.6079012148884897,3172.2803240021576
-2120.169882168916,2.6078912763970967,3171.927459998914
-2120.1030806703725,2.6078813368784663,3171.5746022163335
-2120.036280020458,2.6078713963473192,3171.2217506541524
-2119.969480223495,2.6078614548182273,3170.8689053121057
-2119.9026812837556,2.6078515123055985,3170.5160661899267
-2119.835883205466,2.607841568823689,3170.16323328735
-2119.7690859928107,2.607831624386616,3169.81040660411
-2119.702289649929,2.6078216790083477,3169.457586139941
-2119.635494180915,2.6078117327027015,3169.1047718945774
-2119.5686995898177,2.6078017854833457,3168.7519638677536
-2119.5019058806406,2.6077918373637994,3168.399162059204
-2119.435113057341,2.607781888357431,3168.046366468662
-2119.3683211238317,2.6077719384774594,3167.693577095863
-2119.3015300839807,2.607761987736955,3167.34079394054
-2119.2347399416094,2.607752036148837,3166.988017002427
-2119.167950700495,2.607742083725876,3166.6352462812583
-2119.101162364403,2.6077321304808017,3166.2824817767673
-2119.034374937124,2.60772217642642,3165.9297234886862
-2118.9675884223366,2.6077122215751705,3165.5769714167486
-2118.90080282367,2.607702265939336,3165.224225560688
-2118.8340181447115,2.6076923095310582,3164.8714859202364
-2118.7672343890067,2.6076823523623354,3164.5187524951275
-2118.7004515600565,2.607672394445025,3164.1660252850943
-2118.63366966132,2.607662435790842,3163.8133042898694
-2118.5668886962117,2.60765247641136,3163.4605895091854
-2118.5001086681054,2.607642516318009,3163.107880942775
-2118.433329580331,2.6076325555220796,3162.755178590371
-2118.366551436174,2.6076225940347175,3162.402482451705
-2118.2997742389057,2.6076126318670076,3162.0497925265104
-2118.232997991952,2.607602669030529,3161.6971088145197
-2118.1662226985814,2.607592705536353,3161.3444313154664
-2118.099448361984,2.6075827413952934,3160.991760029082
-2118.0326749853116,2.6075727766180408,3160.6390949550996
-2117.965902571679,2.6075628112151588,3160.2864360932513
-2117.8991311241625,2.6075528451970857,3159.9337834432695
-2117.832360645801,2.6075428785741352,3159.5811370048855
-2117.765591139596,2.6075329113564947,3159.228496777832
-2117.698822608511,2.607522943554226,3158.875862761841
-2117.6320550554715,2.6075129751772677,3158.5232349566436
-2117.5652884833657,2.6075030062354294,3158.1706133619723
-2117.498522895047,2.6074930367384046,3157.817997977559
-2117.4317582934896,2.60748306669627,3157.465388803136
-2117.3649946816163,2.607473096118931,3157.1127858384357
-2117.2982320622314,2.607463125015911,3156.7601890831893
-2117.231470438107,2.607453153396622,3156.4075985371287
-2117.16470981198,2.6074431812703667,3156.0550141999865
-2117.0979501865577,2.6074332086463365,3155.7024360714936
-2117.031191564512,2.6074232355336138,3155.349864151382
-2116.964433948482,2.6074132619411703,3154.997298439383
-2116.897677341076,2.607403287877868,3154.6447389352284
-2116.8309217448664,2.607393313352458,3154.2921856386492
-2116.7641671623956,2.6073833383735816,3153.9396385493774
-2116.6974135961714,2.60737336294977,3153.5870976671445
-2116.6306610481824,2.607363387087886,3153.2345629916795
-2116.563909522379,2.6073534108010743,3152.8820345227196
-2116.4971590203963,2.6073434340950516,3152.5295122599928
-2116.4304095446887,2.607333456978159,3152.176996203231
-2116.3636610976787,2.6073234794586306,3151.824486352165
-2116.296913681758,2.607313501544594,3151.471982706527
-2116.230167299286,2.607303523244073,3151.119485266048
-2116.163421952592,2.607293544564986,3150.7669940304586
-2116.096677643975,2.60728356551515,3150.4145089994913
-2116.0299343757024,2.6072735861022807,3150.0620301728763
-2115.9631921500127,2.607263606333992,3149.7095575503454
-2115.896450969115,2.6072536262177985,3149.357091131629
-2115.8297108352203,2.6072436457612223,3149.00463091646
-2115.7629717506716,2.607233664972201,3148.652176904568
-2115.6962337176597,2.6072236838581806,3148.299729095685
-2115.629496738326,2.607213702426442,3147.9472874895428
-2115.5627608147875,2.6072037206841854,3147.594852085872
-2115.496025949137,2.6071937386385273,3147.242422884404
-2115.429292143445,2.6071837562965063,3146.889999884869
-2115.362559399757,2.6071737736650826,3146.5375830869993
-2115.295827720099,2.6071637907511382,3146.1851724905255
-2115.2290971064717,2.6071538075614815,3145.832768095179
-2115.162367560856,2.6071438241028453,3145.48036990069
-2115.0956390852116,2.607133840381891,3145.1279779067904
-2115.028911681476,2.6071238564052073,3144.7755921132107
-2114.962185351568,2.6071138721793155,3144.4232125196822
-2114.8954600973857,2.6071038877106667,3144.070839125936
-2114.8287359208084,2.607093903005646,3143.718471931703
-2114.7620128236954,2.607083918070573,3143.3661109367144
-2114.695290807888,2.607073932911703,3143.013756140701
-2114.62856987521,2.6070639475352295,3142.661407543394
-2114.5618500274663,2.6070539619472837,3142.3090651445245
-2114.4951312664457,2.6070439761539377,3141.9567289438232
-2114.428413593903,2.60703399016116,3141.6043989410214
-2114.3616970115786,2.607024003974867,3141.2520751358497
-2114.294981521206,2.607014017600945,3140.8997575280396
-2114.2282671245034,2.6070040310452263,3140.547446117322
-2114.1615538231745,2.606994044313489,3140.1951409034277
-2114.0948416189062,2.6069840574114598,3139.8428418860876
-2114.028130513373,2.606974070344813,3139.4905490650335
-2113.961420508233,2.6069640831191756,3139.1382624399957
-2113.894711605133,2.6069540957401247,3138.785982010706
-2113.8280038057046,2.6069441082131917,3138.433707776895
-2113.7612971115677,2.606934120543862,3138.081439738294
-2113.69459152433,2.6069241327375776,3137.7291778946346
-2113.6278870455862,2.606914144799738,3137.3769222456476
-2113.561183676921,2.6069041567357027,3137.024672791064
-2113.4944814199057,2.606894168550789,3136.6724295306153
-2113.4277802761044,2.6068841802502782,3136.320192464033
-2113.361080247068,2.606874191839414,3135.9679615910477
-2113.294381334339,2.6068642033234046,3135.615736911391
-2113.2276835394505,2.6068542147074236,3135.263518424795
-2113.1609868639266,2.606844225996613,3134.9113061309904
-2113.094291309175,2.6068342371957405,3134.559100029708
-2113.027596876311,2.6068242483086435,3134.2069001206783
-2112.9609035667168,2.6068142593400014,3133.854706403631
-2112.8942113817875,2.606804270294525,3133.5025188782984
-2112.827520322902,2.6067942811768754,3133.150337544411
-2112.7608303914258,2.6067842919916675,3132.7981624016993
-2112.6941415887127,2.6067743027434673,3132.4459934498955
-2112.627453916101,2.606764313436795,3132.0938306887306
-2112.560767374916,2.606754324076123,3131.741674117935
-2112.4940819664716,2.6067443346658803,3131.38952373724
-2112.4273976920676,2.6067343452104508,3131.037379546377
-2112.360714552992,2.6067243557141744,3130.6852415450776
-2112.294032550519,2.606714366181347,3130.333109733072
-2112.227351685913,2.6067043766162232,3129.980984110092
-2112.160671960425,2.606694387023015,3129.6288646758685
-2112.0939933752948,2.606684397405894,3129.276751430133
-2112.0273159317503,2.6066744077689905,3128.9246443726165
-2111.9606396310087,2.606664418116396,3128.5725435030504
-2111.893964474276,2.606654428452162,3128.220448821165
-2111.827290462747,2.6066444387803025,3127.868360326693
-2111.7606175976043,2.6066344491047855,3127.5162780193646
-2111.6939458799493,2.606624459429319,3127.1642018989114
-2111.6272753108997,2.60661446975766,3126.8121319650645
-2111.56060589159,2.6066044800936115,3126.460068217555
-2111.4939376231428,2.606594490440938,3126.1080106561144
-2111.4272705066696,2.606584500803364,3125.7559592804737
-2111.3606045432707,2.6065745111845757,3125.403914090364
-2111.2939397340365,2.6065645215882216,3125.051875085517
-2111.2272760800465,2.6065545320179138,3124.699842265664
-2111.160613582369,2.6065445424772253,3124.347815630536
-2111.093952242063,2.606534552969695,3123.995795179864
-2111.027292060178,2.6065245634988248,3123.6437809133804
-2110.960633037751,2.6065145740680817,3123.291772830816
-2110.893975175812,2.6065045846808994,3122.9397709319023
-2110.8273184753803,2.6064945953406755,3122.58777521637
-2110.760662937466,2.6064846060507754,3122.2357856839517
-2110.6940085630695,2.606474616814532,3121.8838023343783
-2110.6273553531823,2.6064646276352437,3121.5318251673807
-2110.560703308788,2.60645463851618,3121.1798541826906
-2110.4940524308604,2.606444649460577,3120.8278893800402
-2110.4274027203646,2.6064346604716415,3120.4759307591603
-2110.360754178236,2.606424671552479,3120.123978319782
-2110.2941068053738,2.6064146827060726,3119.772032061638
-2110.227460602704,2.606404693935495,3119.4200919844593
-2110.160815571147,2.6063947052437912,3119.0681580879773
-2110.0941717116125,2.606384716633975,3118.7162303719233
-2110.0275290250024,2.60637472810903,3118.36430883603
-2109.9608875122112,2.6063647396719083,3118.0123934800276
-2109.894247174124,2.6063547513255334,3117.660484303649
-2109.8276080116166,2.606344763072799,3117.308581306625
-2109.7609700255593,2.6063347749165704,3116.9566844886876
-2109.694333216813,2.6063247868596835,3116.6047938495685
-2109.627697586231,2.606314798904948,3116.2529093889993
-2109.5610631346594,2.606304811055145,3115.901031106712
-2109.494429862936,2.606294823313028,3115.5491590024376
-2109.427797771892,2.6062848356813255,3115.1972930759093
-2109.3611668623516,2.606274848162739,3114.8454333268573
-2109.2945371351307,2.6062648607599446,3114.4935797550147
-2109.22790859104,2.606254873475593,3114.1417323601127
-2109.1612812308817,2.6062448863123104,3113.7898911418833
-2109.0946550554527,2.6062348992726996,3113.438056100059
-2109.0280300655368,2.6062249123593197,3113.08622723437
-2108.9614062618516,2.606214925574522,3112.7344045445498
-2108.8947836451443,2.6062049389207425,3112.3825880303284
-2108.8281622161685,2.6061949524004384,3112.0307776914387
-2108.7615419756717,2.606184966016042,3111.6789735276125
-2108.6949229243937,2.6061749797699596,3111.327175538581
-2108.6283050630673,2.606164993664571,3110.9753837240764
-2108.5616883924195,2.6061550077022333,3110.623598083831
-2108.4950729131688,2.6061450218852777,3110.271818617576
-2108.428458626028,2.6061350362160125,3109.920045325044
-2108.361845531703,2.6061250506967206,3109.568278205967
-2108.2952336308936,2.6061150653296625,3109.2165172600767
-2108.2286229242923,2.606105080117076,3108.864762487105
-2108.162013412586,2.6060950950611748,3108.513013886784
-2108.095405096456,2.606085110164152,3108.1612714588455
-2108.028797976576,2.6060751254281764,3107.809535203022
-2107.962192053614,2.6060651408553968,3107.457805119045
-2107.8955873282334,2.606055156447941,3107.106081206647
-2107.828983801091,2.606045172207913,3106.75436346556
-2107.7623814728368,2.6060351881373993,3106.402651895516
-2107.695780344117,2.6060252042384646,3106.050946496247
-2107.6291804155494,2.6060152205130787,3105.699247267485
-2107.5625816877373,2.6060052369631594,3105.347554208963
-2107.4959841613027,2.6059952535906894,3104.9958673204133
-2107.429387836862,2.6059852703976305,3104.644186601567
-2107.3627927150274,2.605975287385924,3104.292512052157
-2107.296198796403,2.605965304557492,3103.9408436719154
-2107.2296060815906,2.6059553219142373,3103.5891814605748
-2107.163014571185,2.6059453394580427,3103.237525417867
-2107.096424265776,2.6059353571907735,3102.885875543524
-2107.029835165948,2.6059253751142757,3102.534231837279
-2106.963247272282,2.6059153932303767,3102.1825942988635
-2106.896660585352,2.605905411540887,3101.83096292801
-2106.830075105729,2.605895430047599,3101.479337724452
-2106.7634908339787,2.6058854487522876,3101.12771868792
-2106.6969077706613,2.6058754676567113,3100.7761058181477
-2106.630325916334,2.6058654867626116,3100.424499114867
-2106.563745271548,2.605855506071714,3100.07289857781
-2106.497165836852,2.6058455255857274,3099.72130420671
-2106.430587612789,2.605835545306345,3099.369716001299
-2106.364010599898,2.6058255652352456,3099.018133961309
-2106.2974347987147,2.6058155853740916,3098.6665580864737
-2106.2308602097696,2.6058056057245316,3098.314988376524
-2106.164286833591,2.605795626288199,3097.963424831194
-2106.097714670702,2.6057856470667144,3097.6118674502154
-2106.0311437216224,2.605775668061682,3097.2603162333207
-2105.964573986869,2.605765689274695,3096.9087711802426
-2105.8980054669537,2.605755710707332,3096.5572322907137
-2105.831438162347,2.6057457323610267,3096.205699564467
-2105.764872073466,2.605735754237042,3095.854173001235
-2105.698307200795,2.605725776336855,3095.50265260075
-2105.6317435448154,2.6057157986619344,3095.1511383627453
-2105.5651811060043,2.605705821213735,3094.7996302869537
-2105.498619884835,2.6056958439936966,3094.448128373107
-2105.432059881778,2.6056858670032432,3094.096632620939
-2105.365501097298,2.605675890243786,3093.7451430301817
-2105.2989435318573,2.605665913716721,3093.3936596005688
-2105.232387185914,2.605655937423431,3093.042182331832
-2105.1658320599217,2.605645961365284,3092.690711223705
-2105.0992781543323,2.605635985543636,3092.3392462759202
-2105.0327254695926,2.6056260099598294,3091.987787488211
-2104.9661740061465,2.605616034615193,3091.636334860309
-2104.899623764434,2.605606059511043,3091.2848883919487
-2104.8330747448927,2.6055960846486843,3090.9334480828625
-2104.7665269479558,2.6055861100294075,3090.582013932783
-2104.6999803740546,2.605576135654493,3090.230585941443
-2104.6334350236157,2.6055661615252084,3089.879164108577
-2104.566890897064,2.60555618764281,3089.527748433916
-2104.5003479948205,2.605546214008543,3089.1763389171942
-2104.433806317304,2.605536240623641,3088.8249355581443
-2104.36726586493,2.6055262674893265,3088.4735383565
-2104.3007266381105,2.605516294606813,3088.122147311993
-2104.234188637257,2.6055063219773014,3087.770762424358
-2104.1676518627755,2.605496349601984,3087.4193836933273
-2104.1011163150715,2.605486377482042,3087.068011118635
-2104.034581994526,2.6054764056185795,3086.7166447000122
-2103.9680489014677,2.605466434012524,3086.3652844371936
-2103.901517036276,2.6054564626649714,3086.0139303299115
-2103.8349863993326,2.605446491577021,3085.6625823778995
-2103.7684569910157,2.6054365207497607,3085.311240580891
-2103.701928811701,2.605426550184269,3084.9599049386184
-2103.6354018617603,2.6054165798816102,3084.6085754508154
-2103.5688761415645,2.6054066098428414,3084.2572521172156
-2103.502351651479,2.6053966400690065,3083.9059349375516
-2103.4358283918687,2.60538667056114,3083.554623911557
-2103.3693063630944,2.6053767013202664,3083.2033190389648
-2103.3027855655155,2.6053667323473992,3082.852020319509
-2103.236265999487,2.6053567636435426,3082.5007277529226
-2103.1697476653626,2.605346795209691,3082.149441338939
-2103.1032305634935,2.6053368270468287,3081.7981610772913
-2103.0367146942276,2.6053268591559315,3081.4468869677135
-2102.970200057911,2.6053168915379654,3081.0956190099387
-2102.903686654887,2.6053069241938878,3080.7443572037
-2102.837174485497,2.605296957124646,3080.393101548731
-2102.7706635500804,2.6052869903311797,3080.0418520447656
-2102.7041538489734,2.6052770238144207,3079.690608691537
-2102.6376453825105,2.6052670575752908,3079.339371488779
-2102.5711381510246,2.605257091614704,3078.988140436224
-2102.504632154845,2.605247125933568,3078.6369155336074
-2102.4381273943004,2.60523716053278,3078.285696780661
-2102.3716238697175,2.605227195413232,3077.9344841771194
-2102.3051215814203,2.605217230575807,3077.583277722716
-2102.238620529722,2.6052072660213503,3077.2320774171844
-2102.172120714894,2.6051973017505614,3076.880883260258
-2102.1056221372405,2.605187337764252,3076.529695251671
-2102.039124797069,2.605177374063246,3076.1785133911567
-2101.9726286946848,2.605167410648358,3075.8273376784487
-2101.9061338303923,2.605157447520396,3075.476168113281
-2101.8396402044928,2.605147484680159,3075.1250046953874
-2101.773147817285,2.6051375221284383,3074.773847424501
-2101.7066566690664,2.605127559866016,3074.422696300356
-2101.6401667601326,2.605117597893669,3074.071551322687
-2101.573678090776,2.6051076362121646,3073.720412491226
-2101.507190661289,2.6050976748222627,3073.3692798057086
-2101.44070447196,2.6050877137247173,3073.0181532658676
-2101.3742195230775,2.6050777529202738,3072.667032871437
-2101.307735814926,2.605067792409671,3072.315918622151
-2101.2412533477905,2.6050578321936406,3071.964810517743
-2101.174772121952,2.605047872272908,3071.6137085579476
-2101.1082921376924,2.605037912648192,3071.2626127424983
-2101.041813395289,2.6050279533202034,3070.911523071129
-2100.9753358950197,2.6050179942896485,3070.560439543574
-2100.9088596371594,2.6050080355572263,3070.209362159567
-2100.8423846219825,2.6049980771236294,3069.8582909188417
-2100.7759108497617,2.6049881189895454,3069.5072258211326
-2100.709438320767,2.6049781611556555,3069.156166866174
-2100.6429670352677,2.6049682036226347,3068.805114053699
-2100.5764969935326,2.6049582463911527,3068.4540673834426
-2100.5100281958285,2.6049482894618743,3068.1030268551385
-2100.4435606424154,2.6049383328354434,3067.7519924685207
-2100.3770943335153,2.6049283765123716,3067.4009642233236
-2100.310629269374,2.60491842049325,3067.049942119282
-2100.2441654502454,2.6049084647786964,3066.6989261561293
-2100.1777028763813,2.6048985093693204,3066.3479163336
-2100.111241548031,2.604888554265727,3065.9969126514284
-2100.044781465444,2.6048785994685137,3065.6459151093486
-2099.978322628867,2.6048686449782728,3065.2949237070948
-2099.9118650385453,2.6048586907955897,3064.9439384444013
-2099.8454086947236,2.6048487369210447,3064.592959321003
-2099.7789535976435,2.6048387833552127,3064.2419863366335
-2099.712499747546,2.6048288300986617,3063.8910194910277
-2099.6460471446717,2.6048188771519554,3063.5400587839194
-2099.579595789258,2.604808924515651,3063.1891042150437
-2099.5131456815416,2.6047989721903004,3062.838155784135
-2099.4466968217585,2.6047890201764514,3062.4872134909265
-2099.380249210142,2.6047790684746452,3062.136277335154
-2099.313802846926,2.604769117085419,3061.7853473165515
-2099.2473577323412,2.6047591660093032,3061.434423434853
-2099.180913866618,2.604749215246826,3061.0835056897945
-2099.114471249986,2.604739264798509,3060.732594081109
-2099.0480298826724,2.604729314664869,3060.3816886085315
-2098.9815897649046,2.604719364846419,3060.030789271797
-2098.9151508969076,2.604709415343667,3059.6798960706396
-2098.848713278906,2.604699466157117,3059.329009004794
-2098.7822769111235,2.6046895172872686,3058.9781280739953
-2098.715841793782,2.6046795687346163,3058.6272532779776
-2098.6494079271024,2.6046696204996476,3058.276384616476
-2098.5829753112785,2.604659672582761,3057.925522089225
-2098.516543946516,2.6046497249843923,3057.5746656959586
-2098.450113833029,2.6046397777050023,3057.2238154364118
-2098.383684971028,2.6046298307450484,3056.8729713103194
-2098.3172573607253,2.6046198841049826,3056.5221333174163
-2098.2508310023295,2.604609937785252,3056.171301457437
-2098.1844058960496,2.6045999917863,3055.820475730116
-2098.117982042093,2.604590046108565,3055.469656135189
-2098.0515594406656,2.6045801007524805,3055.1188426723893
-2097.985138091973,2.6045701557184766,3054.7680353414535
-2097.9187179962187,2.604560211006979,3054.417234142115
-2097.852299153606,2.604550266618409,3054.0664390741094
-2097.7858815643367,2.6045403225531834,3053.715650137171
-2097.719465228612,2.604530378811716,3053.364867331036
-2097.6530501466314,2.604520435394415,3053.0140906554375
-2097.5866363185946,2.6045104923016873,3052.6633201101117
-2097.520223744699,2.6045005495339337,3052.312555694793
-2097.4538124251417,2.604490607091552,3051.9617974092166
-2097.3874023601193,2.6044806649749366,3051.6110452531175
-2097.320993549826,2.6044707231844777,3051.2602992262305
-2097.254585994458,2.604460781720563,3050.9095593282905
-2097.1881796942075,2.6044508405835756,3050.558825559033
-2097.1217746492675,2.6044408997738966,3050.208097918193
-2097.0553708598304,2.604430959291902,3049.857376405505
-2096.9889683260863,2.6044210191379666,3049.5066610207045
-2096.9225670482265,2.6044110793124604,3049.1559517635264
-2096.85616702644,2.6044011398157503,3048.805248633706
-2096.789768260896,2.604391200648132,3048.4545516309786
-2096.7233707517685,2.604381261809916,3048.1038607550795
-2096.6569744992407,2.604371323301447,3047.753176005743
-2096.590579503496,2.604361385123067,3047.402497382706
-2096.5241857647156,2.604351447275114,3047.051824885702
-2096.4577932830807,2.6043415097579237,3046.701158514467
-2096.391402058772,2.604331572571827,3046.3504982687364
-2096.325012091969,2.604321635717153,3045.999844148245
-2096.2586233828492,2.6043116991942266,3045.6491961527286
-2096.1922359315918,2.60430176300337,3045.298554281922
-2096.125849738373,2.6042918271449023,3044.947918535561
-2096.05946480337,2.6042818916191397,3044.5972889133805
-2095.9930811267577,2.6042719564263956,3044.2466654151162
-2095.9266987087117,2.6042620215669805,3043.8960480405035
-2095.860317549406,2.6042520870412016,3043.5454367892776
-2095.793937649014,2.6042421528493636,3043.1948316611742
-2095.727559007709,2.604232218991769,3042.844232655928
