Time,/fdm/jsbsim/position/lat-gc-deg,/fdm/jsbsim/position/long-gc-deg,/fdm/jsbsim/position/h-sl-meters,/fdm/jsbsim/aero/alpha-rad,velocities/vtrue-ms,velocities/vg-ms,attitude/phi-deg,attitude/theta-deg,attitude/psi-deg,aero/qbar-Pa
0,40.2428650000000019,140.010449999999992,8.80004833817482002,-1.72787595947438621,1.00000003200070897,0,-1.42320829130084566e-13,80.9999999956424119,291.999999984291208,0.611988252540450528
0.01,40.2428649999999237,140.010450000000134,8.80004825982749495,-1.72787595946376515,0.187358625182399541,4.48509247367493465e-12,-1.34188210322652091e-12,80.99999999564794,291.9999999842899,0.0214827779624616674
0.02,40.2428649999989574,140.010450000003146,8.80004654186368107,-1.72787595928265847,0.187358541922469757,8.71400380611968816e-11,-2.76509039452676128e-12,80.9999999956516064,291.999999984289957,0.0214827588722938251
0.03,40.2428649999903243,140.010450000029692,8.80003121190369164,-1.72787595765932656,0.187357794349270246,8.29623556115085055e-10,-4.04597785668846496e-12,80.9999999956375376,291.999999984304111,0.0214825874661386008
0.04,40.242864999979318,140.010450000063514,8.80001166027188297,-1.72787595543832384,0.187356770421099716,1.84654431072478442e-09,-5.22520758374795148e-12,80.9999999956160224,291.999999984324234,0.0214823526974757435
0.05,40.2428649999643895,140.010450000109387,8.7999851493537431,-1.72787595244190872,0.187355388631850167,3.21865599645208431e-09,-6.32311112272014801e-12,80.9999999955850711,291.999999984351859,0.0214820358796060928
0.06,40.2428649999459154,140.010450000166088,8.79995238881707209,-1.7278759487101758,0.18735366867457473,4.92687266500342261e-09,-7.38035156763958035e-12,80.9999999955452665,291.999999984386534,0.0214816415295429643
0.07,40.2428649999227943,140.010450000237114,8.79991134957969301,-1.72787594404123968,0.187351516432702536,7.06420908937804313e-09,-8.25460808937427031e-12,80.9999999954938232,291.999999984430588,0.0214811480707989312
0.08,40.2428649998939463,140.010450000325676,8.79986016493141676,-1.7278759382158273,0.187348831040287656,9.73106536183402443e-09,-9.0882015170477288e-12,80.9999999954281975,291.999999984485839,0.0214805323810409489
0.09,40.2428649998622063,140.010450000423162,8.79980384115278724,-1.72787593173475074,0.187345843930695505,1.26976834454817854e-08,-9.86080030364587157e-12,80.9999999953546848,291.999999984547458,0.0214798475258467791
0.1,40.2428649998307151,140.010450000519882,8.79974796588420993,-1.72787592459260231,0.187342551908275784,1.59668909198077661e-08,-1.05520729021505334e-11,80.9999999952730292,291.999999984615556,0.0214790927758735546
0.11,40.2428650006469582,140.010449997964912,8.80068837677836413,-0.285937213508832555,0.256505964650704243,0.0459453521588149144,-1.66486326822854924e-05,81.0000012562943397,291.99998312680907,0.0402659516801744319
0.12,40.2428650031074042,140.010449990272605,8.80361373078525133,-0.0936534416030810057,0.44142320025287668,0.0959668478206827658,-8.15296284009002969e-05,81.0000058230454414,291.99991743207255,0.119248580831324114
0.13,40.242865007418736,140.010449976809866,8.80889316757321339,-0.0344436053365160602,0.681936821926811487,0.151006420197734942,-0.000227322138334189904,81.0000141435050267,291.999769813502439,0.284597428473119696
0.14,40.2428650137284762,140.010449957125076,8.81678777790069645,-0.00799855565513791882,0.95618981914330925,0.210141201030506347,-0.000492398830064557573,81.0000258784052249,291.999501419816795,0.559539293902720392
0.15,40.2428650222236968,140.010449930640931,8.82763101366162317,0.00601266197509112924,1.27721395403638427,0.2761395026513912,-0.00082191168997684859,81.0000388000714082,291.999167782337395,0.998318725113002237
0.16,40.2428650331903839,140.010449896478576,8.84193072221875198,0.0137898917402375382,1.65296249262573758,0.350469113184715741,-0.00119092792648122924,81.0000509143607275,291.998794144075418,1.67211949215440669
0.17,40.2428650469148863,140.010449853763447,8.86019291601777148,0.0181557345365905183,2.08071401597324579,0.432793146267522744,-0.00171185661994069068,81.0000579966212371,291.998266694200026,2.64950860937625254
0.18,40.2428650636492691,140.010449801726764,8.88286272141337463,0.0207303114541525814,2.53972961302679634,0.519908735490635987,-0.00251993487507213903,81.0000515954625229,291.997448509355308,3.94743120591520258
0.19,40.2428650834783639,140.010449740112733,8.91008899605274252,0.0224251525980427267,3.00629234476287932,0.608132642138411006,-0.00374004114157351804,81.0000195060366224,291.99621315422678,5.53096475382177832
0.2,40.2428651064547509,140.010449668764181,8.94196376057267273,0.0235366124585896057,3.48710442508654728,0.69853753613522751,-0.00548757858681033286,80.9999462453537689,291.994443786792431,7.44161239826700349
0.21,40.2428651326728755,140.010449587394817,8.97865371991395911,0.0242587876072829882,3.98273065869951148,0.791222061594399118,-0.00787423909590339449,80.9998130883354008,291.9920273221706,9.70727837870045107
0.22,40.2428651622012765,140.010449495797786,9.02027985597252879,0.0247102458800442758,4.4934271880547545,0.886231887879094016,-0.011013801045435586,80.9995978697718328,291.988848562473663,12.3563241055018285
0.23,40.2428651951347192,140.010449393685064,9.06701004322171222,0.0249789397864887998,5.01693251249449546,0.983216146411661218,-0.015019014924363595,80.9992753478859413,291.984793349574204,15.4031109256729124
0.24,40.2428652315182589,140.01044928092108,9.11892424475848706,0.0251271167031318528,5.55014246621568041,1.08169066961390437,-0.0200044621431149962,80.9988170869760893,291.979745670368345,18.8511575214989584
0.25,40.2428652714299631,140.010449157268397,9.17616123299896813,0.0251625804381437751,6.09819595105277212,1.1824613535874986,-0.026089220376047037,80.9981912868943112,291.97358495745766,22.7577920015365649
0.26,40.2428653149361679,140.010449022525194,9.23883928174674551,0.0251330709673223962,6.65526049855090207,1.28461586022819452,-0.0333978438391399554,80.9973626776719584,291.966185095985452,27.1053411563119546
0.27,40.2428653620802947,140.010448876559479,9.30703626483678903,0.0250519666145170745,7.22132994679385742,1.38815441531619355,-0.0420600532805355323,80.9962926295997789,291.957414736585861,31.9121667563575038
0.28,40.2428654129235071,140.010448719184154,9.38086185716986698,0.0249198307051707937,7.79922073538409233,1.49351945820526488,-0.0522108672233969826,80.9949392058239539,291.947137161256478,37.2238475442736743
0.29,40.2428654675230675,140.010448550223401,9.46041909683346738,0.0247564070134912231,8.38532723410224534,1.60014814684158169,-0.0639912101997579252,80.9932571279860696,291.935209666158869,43.028434942351133
0.3,40.2428655259103465,140.010448369580359,9.54576526707708872,0.024577632436185836,8.97551721724920526,1.70739566455521596,-0.0775476751645733237,80.9911978315743539,291.921483803856233,49.298184810222331
0.31,40.2428655881093675,140.010448177179768,9.63694495661258799,0.0243785631796210218,9.57215495699143126,1.81563549491234033,-0.0930321283270229837,80.9887100337764707,291.905805767957361,56.0696181522449209
0.32,40.2428656541681988,140.010447972871276,9.73404582360684856,0.0241523696878361976,10.1788903511087732,1.92544410394029564,-0.110600893203133474,80.9857393454619938,291.888017240477325,63.4022952603084278
0.33,40.2428657241302403,140.010447756517493,9.83714753820598098,0.0239162013491766856,10.7893766703060905,2.03583245267837354,-0.130409903915949948,80.9822299955063727,291.867960269115713,71.2348507505981559
0.34,40.2428657980023772,140.010447528092385,9.94626512833535692,0.0236693586488869248,11.4038331690465125,2.14684097780733962,-0.152616228623884742,80.9781239777758515,291.845475753167364,79.5787234933805934
0.35,40.2428658758316971,140.01044728744418,10.0614855731517086,0.0233975965614503754,12.0293608381749042,2.2595907182381878,-0.177379795490243325,80.9733619277708954,291.820401655373473,88.5473478232519113
0.36,40.2428659576562779,140.01044703444731,10.182880058580638,0.0231243165832505648,12.6542768079179115,2.37225631648147184,-0.204863088542633076,80.9678822810514305,291.792573342474384,97.9851024330044282
0.37,40.2428660434399248,140.010446769204805,10.3103876951247457,0.0228551369526371791,13.274221143607198,2.48416159131279413,-0.235230204540315707,80.9616224326882303,291.761824510738165,107.819712651867832
0.38,40.2428661331838171,140.01044649170214,10.4440144212841997,0.0225731346622659694,13.8977142661340665,2.59665438571262674,-0.268645694787186473,80.9545189000976961,291.727988365700753,118.184700012033744
0.39,40.2428662269003894,140.010446201887902,10.5837865776568663,0.0222828378889085021,14.5215042121160103,2.70923427669810346,-0.30527420277381534,80.9465073764484657,291.690897987414417,129.03035187220064
0.4,40.2428663245824723,140.010445899769763,10.7296957197636367,0.0219820830771433919,15.1462452511263876,2.82201624598642153,-0.3452795285317517,80.9375233000494205,291.650387265921665,140.369436296904468
0.41,40.2428664262419176,140.010445585293894,10.881767656803131,0.0216698765946948362,15.7718981991688576,2.93500689300439577,-0.388823645122093497,80.9275023635687631,291.6062918867392,152.203337211680349
0.42,40.2428665318760252,140.010445258449721,11.0400024205684666,0.0213419376658804741,16.4010410778764708,3.04862770129936189,-0.436065567202935656,80.9163804607836994,291.558450487612902,164.585843709559811
0.43,40.2428666415147589,140.010444919121369,11.2044588816940784,0.0209989353835713898,17.0328459414087057,3.16276563457169724,-0.487157974389771542,80.9040948541791352,291.506708061354232,177.507710960701417
0.44,40.2428667551423516,140.010444567333337,11.3751143978029496,0.0206470854628759554,17.6617958010463134,3.27656807027060548,-0.542232849186642052,80.8905873946017238,291.450930499246454,190.855811464619364
0.45,40.2428668727490404,140.010444203088269,11.551957387116552,0.0202837248610621274,18.2890830794008679,3.39024011413612536,-0.601409150471220122,80.8758031552211776,291.390996817084272,204.650193806630114
0.46,40.2428669943075761,140.010443826441332,11.7349451026529081,0.0199136108070881029,18.9093496558866292,3.50294933973730993,-0.664795433552402337,80.8596900175403874,291.326796498511442,218.762988936164277
0.47,40.2428671197836536,140.01044343746733,11.9240223754048351,0.0195277305148394663,19.5300345072693773,3.61589547644580334,-0.732487718636825158,80.8421993629759186,291.258231650907419,233.355907272809588
0.48,40.2428672491952426,140.010443036071877,12.1192282700300229,0.0191260129133749811,20.1507021787117182,3.72902914598480395,-0.804567961838568602,80.823286463123182,291.185218551857474,248.419112352681168
0.49,40.2428673825071783,140.010442622326593,12.320506584244967,0.0187127283230869475,20.7663693291063502,3.8415772990993502,-0.881102624202050655,80.8029109268906183,291.107689097704792,263.82587670442399
0.5,40.2428675197070262,140.010442196227245,12.5278422992080465,0.01828407554190992,21.3804138100057841,3.95409893872974116,-0.962141394841785513,80.781037235816342,291.025592096819366,279.653210057544072
0.51,40.2428676607707487,140.010441757803193,12.7411998656719927,0.017841598795338507,21.9907718102429577,4.06628781309866039,-1.04771265127538871,80.7576358294721501,290.938897870134042,295.84187184180189
0.52,40.2428678056896132,140.010441307029964,12.9605718917369845,0.0173793789278018987,22.6047896037706515,4.17934961925561943,-1.13780601587245078,80.7326870539680073,290.847615928823018,312.586693658761135
0.53,40.2428679544897747,140.010440843765252,13.1860147420585161,0.016897769269468902,23.2226364965049576,4.29333861957012797,-1.2323816535533394,80.7061791805050888,290.75178556419786,329.900667826247286
0.54,40.2428681071555232,140.01044036799874,13.4175093521207582,0.0164052035672229597,23.8331808072565963,4.40648288452021575,-1.33137578916413712,80.6781073385067913,290.651470266852641,347.467753958956848
0.55,40.2428682636328858,140.010439879841641,13.6549677378773691,0.0159009431258268184,24.437213646144599,4.51892957074155355,-1.4347009304393874,80.6484737850204851,290.546757510553391,365.29519488442611
0.56,40.2428684239077299,140.010439379270764,13.8983746409028779,0.0153795238289592441,25.0433352202110342,4.63209618311888338,-1.54224579989350952,80.6172880264161336,290.437758832542443,383.631950680523687
0.57,40.2428685879929589,140.010438866169039,14.1477645192593346,0.0148404597251633637,25.6536752569901516,4.74635777648357404,-1.65387429208360492,80.5845669570552303,290.324610903600671,402.549434458459132
